,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_cylinderVolume,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,ESP,ABS,cruise_sys,HID_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,leather_seat,parking_radar,parking_camera,BSM,LDW,source
2684,235349,BMW,420I GRAN COUPE,2015,113227,1120000,深藍,2000,2.0,,手自排,1,彰化縣,2015年420,https://www.hotcar.com.tw/UPLOAD/CW/HD2043/2584708.jpg,千祥汽車,彰化縣芬園鄉光華路237號,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,HOT
2685,235347,VOLKSWAGEN,GOLF,2012,126848,328000,白,1600,2.0,,手自排,1,新北市,優質掀背小車 GOLF 1.6汽油 省油好開 舒適安全,https://www.hotcar.com.tw/UPLOAD/CW/HA1076/2584690.jpg,樂翔汽車,新北市新店區安豐路54-3號,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,HOT
2686,235344,M-BENZ,GLC 300,2015,114367,1298000,黑,2000,2.0,汽油,手自排,1,台南市,I key免鑰匙 電尾門 衛星導航 恆溫空調 PUSH START 液晶螢幕,https://www.hotcar.com.tw/UPLOAD/CW/HE1036/2584604.jpg,上遠汽車,台南市永康區永大路二段267號,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,HOT
2687,235342,M-BENZ,GLC 300,2015,135082,1398000,白,2000,2.0,汽油,手自排,1,台南市,全景天窗、AMG空力套件、AMG 20吋鋁圈、I key免鑰匙/摸門,https://www.hotcar.com.tw/UPLOAD/CW/HE1036/2584573.jpg,上遠汽車,台南市永康區永大路二段267號,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,HOT
2688,235322,M-BENZ,C240,2000,206366,98000,紅,2600,2.0,汽油,自排,1,高雄市,2000年BENZ W203 C240經典車款 美車!!!,https://www.hotcar.com.tw/UPLOAD/CW/HF1037/2584358.jpg,宏恩汽車,高雄市鳳山區鳳松路223號,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,HOT
2689,235319,MITSUBISHI,CANTER,2007,127600,559000,白,3000,2.0,柴油,手排,1,南投縣,特價! 里程保證 六輪 四期柴油引擎   (可全額貸款),https://www.hotcar.com.tw/UPLOAD/CW/HD3002/2584278.jpg,東樺汽車,南投縣南投市東閔路950號(國道3號下中興交流道)通通盤價出售!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2690,235317,MITSUBISHI,CANTER,2007,158979,549000,白,3000,2.0,柴油,手排,1,南投縣,特價! 里程保證 六輪 四期柴油引擎   (可全額貸款),https://www.hotcar.com.tw/UPLOAD/CW/HD3002/2584237.jpg,東樺汽車,南投縣南投市東閔路950號(國道3號下中興交流道)通通盤價出售!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2691,235303,HYUNDAI,IX35,2014,200847,388000,白,2000,4.0,柴油,手自排,1,新北市,2014年ix35  柴油4WD,https://www.hotcar.com.tw/UPLOAD/CW/HA1077/2590650.jpg,欣錡汽車,新北市五股區成泰路一段86之8號,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,HOT
2692,235297,M-BENZ,GLC 300,2017,48426,1650000,白,2000,2.0,汽油,手自排,1,台中市,僅跑四萬多公里 價錢親民 盲點 防追撞 全景天窗 黑頂棚 全車保固一年二萬公里,https://www.hotcar.com.tw/UPLOAD/CW/HD1114/2586601.jpg,昶浤汽車,台中市霧峰區中正路1217-1號,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,HOT
2693,235272,AUDI,A5 SPORTBACK,2011,201226,498000,白,2000,4.0,汽油,手自排,1,彰化縣,A5 2.0T,https://www.hotcar.com.tw/UPLOAD/CW/HD2037/2583568.jpg,上極汽車,彰化縣花壇鄉中山路一段251號,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,HOT
2694,235247,TOYOTA,ZACE,2005,195270,209000,深藍,1800,2.0,汽油,手排,1,南投縣,特價! 里程保證 有認證 有保固   (可全額貸款),https://www.hotcar.com.tw/UPLOAD/CW/HD3002/2583314.jpg,東樺汽車,南投縣南投市東閔路950號(國道3號下中興交流道)通通盤價出售!,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,HOT
2695,235232,AUDI,Q3,2013,98186,598000,黑,2000,4.0,汽油,手自排,1,屏東縣,2.0T quattro》僅跑九萬多公里/AWD/HID/渦輪增壓/循跡防滑,https://www.hotcar.com.tw/UPLOAD/CW/HF2002/2583025.jpg,大衛汽車,屏東縣屏東市瑞光路三段176號,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,HOT
2696,235228,M-BENZ,E200,2017,74743,1750000,黑,2000,2.0,,手自排,1,雲林縣,2017 總代理E200 旅行式 市場稀有款 ,https://www.hotcar.com.tw/UPLOAD/CW/HE3028/2582996.jpg,飛鉉汽車,雲林縣斗六市鎮東里大學路一段294號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2697,235227,HONDA,CR-V,2005,182841,160000,鐵灰,2000,4.0,汽油,自排,1,雲林縣,2005 CRV  10幾萬休旅哪裡找,https://www.hotcar.com.tw/UPLOAD/CW/HE3028/2582977.jpg,飛鉉汽車,雲林縣斗六市鎮東里大學路一段294號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2698,235226,BMW,3 SERIES TOURING,2016,114985,1290000,白,2000,2.0,汽油,手自排,1,雲林縣,BMW 320I 旅行式 市場稀有款 總代理,https://www.hotcar.com.tw/UPLOAD/CW/HE3028/2582975.jpg,飛鉉汽車,雲林縣斗六市鎮東里大學路一段294號,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,HOT
2699,235215,SUZUKI,SWIFT,2007,127045,258000,白,1500,2.0,,自排,1,桃園市,五門小車,https://www.hotcar.com.tw/UPLOAD/CW/HC1135/2582806.jpg,龍達汽車,桃園市龍潭區大昌路二段528號,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,HOT
2700,235209,FORD,TOURNEO,2018,14481,938000,黑,2000,2.0,,自排,1,台南市,優質八人座 僅跑一萬多 超低里程,https://www.hotcar.com.tw/UPLOAD/CW/HE1038/2582657.jpg,同一汽車,台南市安南區台江大道一段977號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2701,235204,HONDA,CR-V,2013,173238,498000,黑,2400,2.0,汽油,自排,1,苗栗縣,2013年 CRV2.4 VTIS,https://www.hotcar.com.tw/UPLOAD/CW/HC3011/2582553.jpg,賀成車業,苗栗縣頭份鎮中央路888號,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,HOT
2702,235170,TOYOTA,ALTIS,2008,175416,278000,鐵灰,1800,2.0,汽油,手自排,1,苗栗縣,稀有的G版10代ALTIS/加2萬的預算直上G版不是很好嗎?,https://www.hotcar.com.tw/UPLOAD/CW/HC3010/2582096.jpg,佳昱汽車,苗栗縣頭份鎮田寮里永貞路一段326號,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,HOT
2703,235167,BMW,135,2014,84049,1108000,白,3000,2.0,,手自排,1,桃園市,M135i 質感坐駕 升級改裝 低利率 車況級優,https://www.hotcar.com.tw/UPLOAD/CW/HC1135/2582058.jpg,龍達汽車,桃園市龍潭區大昌路二段528號,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,HOT
2704,235164,SUZUKI,SX4,2011,106941,328000,橙,1600,2.0,汽油,自排,1,苗栗縣,2011 SX4,https://www.hotcar.com.tw/UPLOAD/CW/HC3011/2582005.jpg,賀成車業,苗栗縣頭份鎮中央路888號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2705,235162,HONDA,CR-V,2013,137447,498000,鐵灰,2400,2.0,汽油,自排,1,苗栗縣,2013 crv 2.4vti,https://www.hotcar.com.tw/UPLOAD/CW/HC3011/2581966.jpg,賀成車業,苗栗縣頭份鎮中央路888號,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,HOT
2706,235155,MAZDA,MAZDA 5,2011,151035,278000,鐵灰,2000,,汽油,手自排,1,高雄市,導航、天窗、行車紀錄器，七人座，舒適空間大,https://www.hotcar.com.tw/UPLOAD/CW/HF1038/2581889.jpg,鑫勝汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2707,235153,LEXUS,ES300h,2012,125002,578000,黑,2500,2.0,,自排,1,台北市,2012 ES300h ,https://www.hotcar.com.tw/UPLOAD/CW/HB1029/2581867.jpg,上興汽車,台北市北投區承德路七段385號,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,HOT
2708,235152,NISSAN,TIIDA 5門,2014,52399,300000,白,1600,2.0,,自排,1,苗栗縣,2014年 tiida,https://www.hotcar.com.tw/UPLOAD/CW/HC3011/2581855.jpg,賀成車業,苗栗縣頭份鎮中央路888號,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,HOT
2709,235144,BMW,X5,2010,102466,788000,白,3000,4.0,汽油,手自排,1,台中市,大型房車 露營好用,https://www.hotcar.com.tw/UPLOAD/CW/HD1103/2581721.jpg,和佳汽車,台中市沙鹿區屏西路66號,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,HOT
2710,235134,M-BENZ,C300,2018,69488,1958000,黑,2000,2.0,汽油,手自排,1,台北市,2019式 總代理 C300 AMG LINE 全景窗 環景顯影 電尾原廠保固中,https://www.hotcar.com.tw/UPLOAD/CW/HB1029/2581596.jpg,上興汽車,台北市北投區承德路七段385號,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,HOT
2711,235132,BMW,M3 COUPE,2008,77402,1058000,白,4000,2.0,汽油,手自排,1,台北市,2008 M3 CIC 稀有硬頂敞篷只跑7萬 認證車,https://www.hotcar.com.tw/UPLOAD/CW/HB1029/2581572.jpg,上興汽車,台北市北投區承德路七段385號,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,HOT
2712,235131,BMW,328I,2012,119384,820000,黑,2000,2.0,汽油,手自排,1,桃園市,M款套件 摸門 抬顯 環景 天窗,https://www.hotcar.com.tw/UPLOAD/CW/HC1130/2581555.jpg,橘子車坊,桃園市龜山區忠義路二段659號,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,HOT
2713,235123,BMW,116I,2014,74328,698000,白,1600,2.0,汽油,手自排,1,台中市,車況很棒 地方媽媽載小孩專用 代步買菜皆適用,https://www.hotcar.com.tw/UPLOAD/CW/HD1114/2581449.jpg,昶浤汽車,台中市霧峰區中正路1217-1號,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,HOT
2714,235110,FORD,ESCAPE,2013,76735,248000,鐵灰,2300,2.0,汽油,手自排,1,新北市,Ford Escape 一手車 客貨兩用 衛星導航 倒車顯影 定速,https://www.hotcar.com.tw/UPLOAD/CW/HA1074/2581260.jpg,弘國汽車,新北市五股區新五路三段27號,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,HOT
2715,235105,FORD,RANGER,2018,58587,1028000,,3200,4.0,柴油,自排,1,台南市,3.2柴油貨卡 原廠保養 內裝超美,https://www.hotcar.com.tw/UPLOAD/CW/HE1038/2581195.jpg,同一汽車,台南市安南區台江大道一段977號,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,HOT
2716,235104,VOLVO,XC90,2015,64417,1388000,深藍,2000,2.0,柴油,手自排,1,台南市,瑞典最大休旅 ,https://www.hotcar.com.tw/UPLOAD/CW/HE1038/2581177.jpg,同一汽車,台南市安南區台江大道一段977號,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HOT
2717,235091,VOLVO,V40,2013,45197,598000,淺藍,1600,2.0,汽油,手自排,1,彰化縣,ACC跟車系統 Volvo V40 T4 旗艦版,https://www.hotcar.com.tw/UPLOAD/CW/HD2037/2581085.jpg,上極汽車,彰化縣花壇鄉中山路一段251號,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,HOT
2718,235090,AUDI,A4,2009,159546,398000,鐵灰,2000,2.0,汽油,手自排,1,彰化縣,全額貸款 A4 Sedan 2.0 TFSI,https://www.hotcar.com.tw/UPLOAD/CW/HD2037/2581070.jpg,上極汽車,彰化縣花壇鄉中山路一段251號,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,HOT
2719,235088,AUDI,Q3,2020,3625,1880000,白,2000,4.0,汽油,手自排,1,彰化縣,Audi Q3 40 TFSI quattro S-Line,https://www.hotcar.com.tw/UPLOAD/CW/HD2037/2581043.jpg,上極汽車,彰化縣花壇鄉中山路一段251號,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,HOT
2720,235081,KIA,PICANTO,2018,24195,488000,白,1200,2.0,汽油,自排,1,台南市,＊０元交車＊低月付＊低利率＊全額貸＊信用小白＊信用瑕疵可辦,https://www.hotcar.com.tw/UPLOAD/CW/HE1027/2580983.jpg,冠立汽車,台南市永康區永大路二段1588號,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,HOT
2721,235077,VOLKSWAGEN,GOLF GTI,2015,116715,958000,白,2000,2.0,汽油,自排,1,台南市,＊０元交車＊低月付＊低利率＊全額貸＊信用小白＊信用瑕疵可辦,https://www.hotcar.com.tw/UPLOAD/CW/HE1027/2580944.jpg,冠立汽車,台南市永康區永大路二段1588號,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,HOT
2722,235076,SKODA,FABIA,2017,24853,508000,白,1000,2.0,汽油,自排,1,台南市,＊０元交車＊低月付＊低利率＊全額貸＊信用小白＊信用瑕疵可辦,https://www.hotcar.com.tw/UPLOAD/CW/HE1027/2580937.jpg,冠立汽車,台南市永康區永大路二段1588號,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,HOT
2723,235070,BMW,X3,2012,165201,828000,黑,2000,4.0,汽油,自排,1,高雄市,2013年領牌 BMW X3. XDrive28i 黑色 2.0L ,https://www.hotcar.com.tw/UPLOAD/CW/HF1053/2580855.jpg,統強汽車,高雄市仁武區高楠公路89號B區之6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HOT
2724,235049,VOLKSWAGEN,T-CROSS,2020,7618,871000,淺綠,1000,2.0,汽油,自排,1,高雄市,兼具外觀及安全操駕的進口CUV車款,https://www.hotcar.com.tw/UPLOAD/CW/HF1028/2580561.jpg,北高營業所,高雄市左營區民族一路1205號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2725,235045,TOYOTA,RAV4,2008,116159,358000,黑,2400,2.0,汽油,自排,1,台北市,2008 Toyota RAV4 休旅車,https://www.hotcar.com.tw/UPLOAD/CW/HB1030/2580525.jpg,鼎益汽車,台北市北投區承德路七段145號,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,HOT
2726,235043,PEUGEOT,2008,2016,47107,588000,銀,1200,2.0,汽油,手自排,1,桃園市,桃園【高昇汽車】16年 2008 全景天窗5種道路旋鈕式介面旋風式鋁圈,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2580490.jpg,高昇汽車,桃園市蘆竹區中正北路692號,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,HOT
2727,235040,SKODA,FABIA,2014,41213,348000,深藍,1200,2.0,汽油,手自排,1,桃園市,桃園【高昇汽車】2014年15式FABIA 1.2T 里程少省油省稅輪胎全新,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2580449.jpg,高昇汽車,桃園市蘆竹區中正北路692號,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,HOT
2728,235038,LAND ROVER,FREELANDER 2,2013,118229,738000,鐵灰,2000,4.0,汽油,手自排,1,桃園市,桃園【高昇汽車】13年自由氣息2 小改款正一手車全景天窗240匹馬力均原廠保養,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2580420.jpg,高昇汽車,桃園市蘆竹區中正北路692號,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,HOT
2729,235036,SKODA,SUPERB COMBI,2012,47528,538000,鐵灰,2000,2.0,柴油,手自排,1,桃園市,桃園【高昇汽車】12年 SUPERB 里程超少原漆原鈑件省油大空間加裝安卓機,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2580403.jpg,高昇汽車,桃園市蘆竹區中正北路692號,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,HOT
2730,235033,VOLVO,S40,2009,113973,258000,白,2000,2.0,汽油,手自排,1,桃園市,桃園【高昇汽車】09年10款 S40 里程少車況佳內外超級美選配北歐原木飾板,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2580356.jpg,高昇汽車,桃園市蘆竹區中正北路692號,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,HOT
2731,235030,VOLVO,S60,2012,88079,458000,棕,1600,2.0,汽油,手自排,1,桃園市,桃園【高昇汽車】12年 S60 里程少車況佳有ACC跟車系統衛星導航雙前座電熱椅,https://www.hotcar.com.tw/UPLOAD/CW/HB1009/2586446.jpg,高昇汽車,桃園市蘆竹區中正北路692號,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,HOT
2732,235025,NISSAN,LIVINA,2008,136862,168000,鐵灰,1600,2.0,汽油,自排,1,屏東縣,經濟實惠代步車、認證車、省油省稅金,https://www.hotcar.com.tw/UPLOAD/CW/HF2011/2580240.jpg,充昱汽車,屏東縣屏東市海豐街1-33號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2733,235014,M-BENZ,C250,2011,192895,588000,白,1800,2.0,,手自排,1,桃園市,2011 BENZ C250 ,https://www.hotcar.com.tw/UPLOAD/CW/HB1024/2580096.jpg,宜騰汽車,桃園市蘆竹區南竹路四段267之1號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2734,235012,M-BENZ,A250,2013,116513,880000,白,2000,2.0,汽油,手自排,1,嘉義市,經典W176總代理A250車況極佳,https://www.hotcar.com.tw/UPLOAD/CW/HE2030/2580078.jpg,鵬霖車業,嘉義市西區文化路575號1樓,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2735,235009,LEXUS,RX350,2007,158698,298000,銀,3500,4.0,汽油,手自排,1,新北市,舒適與安全首選休旅車~,https://www.hotcar.com.tw/UPLOAD/CW/HA1060/2580028.jpg,力福汽車,新北市三重區重陽路三段8號,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,HOT
2736,234979,VOLKSWAGEN,CADDY,2016,165249,528000,黑,2000,2.0,柴油,自排,1,新北市,2016年出廠~福斯~CADDY~MAXI~自排~2.0cc柴油~7人座,https://www.hotcar.com.tw/UPLOAD/CW/HA1063/2579605.jpg,明岳汽車,新北市新莊區龍安路120號,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,HOT
2737,234978,M-BENZ,E280,2008,227695,358000,鐵灰,3000,2.0,汽油,自排,1,新北市,2008年出廠~BENZ~E-CLASS~E280~車況超優質,https://www.hotcar.com.tw/UPLOAD/CW/HA1063/2579579.jpg,明岳汽車,新北市新莊區龍安路120號,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,HOT
2738,234959,AUDI,A1,2012,135506,498000,黑,1400,2.0,汽油,手自排,1,桃園市,A1 五門 SPORTBACK 1.4TFSI 安全進口代步小車,https://www.hotcar.com.tw/UPLOAD/CW/HC1139/2579380.jpg,奕鑫車業,桃園市桃園區文中路513號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2739,234956,BMW,3 SERIES SEDAN,2012,157992,790000,鐵灰,2000,2.0,汽油,手自排,1,桃園市,BMW 328I SPORTLINE  M版套件有留著,https://www.hotcar.com.tw/UPLOAD/CW/HC1139/2579367.jpg,奕鑫車業,桃園市桃園區文中路513號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2740,234927,VOLKSWAGEN,GOLF,2015,99749,588000,白,1400,2.0,,手自排,1,新北市,小鋼炮 GOLF 雪亮白,https://www.hotcar.com.tw/UPLOAD/CW/HA1053/2578879.jpg,名輪汽車商行,新北市蘆洲區九芎街90巷16號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2741,234925,LEXUS,RX450h,2012,171056,688000,黑,3500,4.0,油電,自排,1,嘉義縣,LEXUS RX450H 黑色  已換過電池,https://www.hotcar.com.tw/UPLOAD/CW/HE2023/2578844.jpg,車美汽車,嘉義縣水上鄉下寮村中山路二段1037號(晶華傢俱正對面),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2742,234919,VOLKSWAGEN,AMAROK,2018,85451,1150000,黑,3000,4.0,柴油,手自排,1,彰化縣,2018 市場稀有皮卡 無事故 認證車 原廠保養 馬牌18吋胎,https://www.hotcar.com.tw/UPLOAD/CW/HD2044/2588377.jpg,揚豐汽車,彰化縣彰化市中華西路231號1樓,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,HOT
2743,234892,TOYOTA,CAMRY HYBRID,2014,79388,480000,白,2500,2.0,油電,自排,1,台北市,2014 TOYOTA Camry 油電車 里程少,https://www.hotcar.com.tw/UPLOAD/CW/HB1030/2578265.jpg,鼎益汽車,台北市北投區承德路七段145號,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,HOT
2744,234886,FORD,FIESTA,2009,101734,198000,紅,1400,2.0,汽油,手自排,1,台中市,原裝1.4 / 耗材已更換.保證免待修 / 女用一手車 ,https://www.hotcar.com.tw/UPLOAD/CW/HD1115/2578152.jpg,上正汽車,台中市大甲區經國路742號,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,HOT
2745,234876,SKODA,OCTAVIA COMBI,2010,137512,338000,棕,1800,2.0,汽油,手自排,1,彰化縣,2010年 SKODA Octavia Combi 1.8 一手車 原鈑件,https://www.hotcar.com.tw/UPLOAD/CW/HD2041/2579058.jpg,唯家汽車,彰化縣花壇鄉中山路二段578號 (國彰駕訓班正對面),1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,HOT
2746,234874,M-BENZ,C220,2011,194853,660000,白,2100,,,自排,1,高雄市,2011 C220,https://www.hotcar.com.tw/UPLOAD/CW/HF1037/2577976.jpg,宏恩汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2747,234865,BMW,420I COUPE,2015,161500,999000,深藍,2000,2.0,汽油,手自排,1,雲林縣,2015年 BMW 420i coupe 雙門 正M版 卡夢套件 I KEY ,https://www.hotcar.com.tw/UPLOAD/CW/HE3024/2577834.jpg,鳳仁汽車,雲林縣古坑鄉田心45號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2748,234843,MAZDA,MAZDA 5,2006,250261,176000,白,2000,2.0,汽油,手自排,1,桃園市,一手車,https://www.hotcar.com.tw/UPLOAD/CW/HC1134/2577475.jpg,錩盛汽車,桃園市蘆竹區南竹路四段1號,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,HOT
2749,234825,VOLKSWAGEN,T6 CARAVELLE,2016,187438,838000,黑,2000,2.0,柴油,手自排,1,雲林縣,2016年T6~2.0CC  長軸9人座,https://www.hotcar.com.tw/UPLOAD/CW/HE3017/2577208.jpg,上新汽車,雲林縣斗南鎮雲林路三段620號,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,HOT
2750,234819,HONDA,FIT,2016,168165,428000,白,1500,,,自排,1,新北市,白帥帥本田FIT,https://www.hotcar.com.tw/UPLOAD/CW/HA1053/2577080.jpg,名輪汽車商行,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2751,234816,BMW,3 SERIES SEDAN,2014,140923,768000,白,2000,,,手自排,1,桃園市,bmw 318d,https://www.hotcar.com.tw/UPLOAD/CW/HA1042/2577026.jpg,丞鎰汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2752,234815,VOLKSWAGEN,TIGUAN,2019,21081,999000,銀,2000,4.0,汽油,手自排,1,台南市,嚴選好車 330TSI CL版 僅跑2萬 一手原鈑 ACC/IKEY/四驅/恆溫,https://www.hotcar.com.tw/UPLOAD/CW/HE1040/2577014.jpg,永二車酷,台南市永康區中正北路930號,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,HOT
2753,234802,BMW,X5,2009,120160,560000,黑,3000,,汽油,手自排,1,桃園市,2009年BMW X5  XDRIVE30I 七人座行照登記,https://www.hotcar.com.tw/UPLOAD/CW/HC1128/2576821.jpg,鴻積汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2754,234800,BMW,X5,2014,80229,1230000,白,3000,,,手自排,1,桃園市,2014年BMW X5 XDRIVF30d,https://www.hotcar.com.tw/UPLOAD/CW/HC1128/2576802.jpg,鴻積汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2755,234797,M-BENZ,E250,2010,112847,650000,銀,2000,,,手自排,1,桃園市,2010年E250,https://www.hotcar.com.tw/UPLOAD/CW/HC1128/2576760.jpg,鴻積汽車,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2756,234792,MINI,COUNTRYMAN JCW,2014,75442,958000,紅,1600,4.0,汽油,手自排,1,新竹市,2014年 COUNTRYMAN JCW ,https://www.hotcar.com.tw/UPLOAD/CW/HC2014/2576729.jpg,良宬車業,新竹市東區經國路一段462號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOT
2757,234767,TOYOTA,ALTIS,2008,229568,228000,淺綠,1800,2.0,汽油,自排,1,高雄市,TOYOTA神車  2008 ALTIS,https://www.hotcar.com.tw/UPLOAD/CW/HF1041/2576341.jpg,允太興汽車,高雄市岡山區介壽東路136號1樓,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,HOT
2758,234758,SUZUKI,SWIFT,2008,109994,218000,白,1500,2.0,汽油,自排,1,高雄市,家和汽車  沒車就賠三萬 實車實價  可全額貸  都原版件  頂級款  車況超優,https://www.hotcar.com.tw/UPLOAD/CW/HF1050/2576192.jpg,家和汽車,高雄市鼓山區中華一路2139號,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,HOT
2759,234754,HYUNDAI,PORTER,2012,69887,338000,深藍,2500,2.0,柴油,手排,1,高雄市,家和汽車 沒車賠三萬 僅跑6萬多公里  可全額貸  都原版件  就像新車 車況優,https://www.hotcar.com.tw/UPLOAD/CW/HF1050/2576037.jpg,家和汽車,高雄市鼓山區中華一路2139號,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,HOT
2760,234750,LEXUS,IS250,2007,153775,368000,黑,2500,2.0,汽油,自排,1,屏東縣,原版件 里程保證 頂級版 ,https://www.hotcar.com.tw/UPLOAD/CW/HF2009/2583689.jpg,嘉億汽車,屏東縣屏東市忠孝路523號旁邊,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,HOT
