,car_brand,car_model,car_year,car_mileage,car_price,source
7183,TOYOTA,ALTIS ,2012,130000,388000,SUM
7184,MITSUBISHI,VERYCA 貨車,2018,16606,365000,SUM
7185,MITSUBISHI,DELICA 廂車,2014,154717,265000,SUM
7186,BMW,5 SERIES SEDAN G30 ,2017,19175,2160000,SUM
7187,SUZUKI,JIMNY,2015,46390,458000,SUM
7188,MITSUBISHI,DELICA貨車 ,2011,73314,238000,SUM
7189,HONDA,FIT,2015,88000,438000,SUM
7191,HYUNDAI,PORTER,2019,94649,485000,SUM
7192,MITSUBISHI,LANCER IO ,2014,178000,338000,SUM
7193,TOYOTA,VIOS ,2017,92409,328000,SUM
7194,HYUNDAI,IX35,2012,103394,338000,SUM
7195,BENZ,C-CLASS SEDAN W205 ,2017,16557,1588000,SUM
7196,SUBARU,FORESTER ,2015,103214,658000,SUM
7198,NISSAN,MARCH ,2015,30791,328000,SUM
7199,TOYOTA,CAMRY ,2009,156572,298000,SUM
7201,MITSUBISHI,SUPER DELICA,2018,35786,388000,SUM
7202,TOYOTA,INNOVA,2015,89828,375000,SUM
7203,NISSAN,X-TRAIL ,2017,94327,639000,SUM
7204,BMW,X3 G01,2019,30000,1930000,SUM
7205,NISSAN,BIG TIIDA 5D ,2013,141110,338000,SUM
7206,DFSK,FUWIN,2017,31859,270000,SUM
7207,NISSAN,BIG TIIDA 5D ,2017,52441,498000,SUM
7208,MITSUBISHI,DELICA貨車 ,2011,40336,238000,SUM
7209,BENZ,M-CLASS W166,2013,84636,958000,SUM
7210,HONDA,CIVIC,2009,190000,330000,SUM
7211,HONDA,FIT,2015,98000,468000,SUM
7212,MITSUBISHI,DELICA廂車 ,2011,178000,238000,SUM
7213,NISSAN,TIIDA 5D ,2012,75957,298000,SUM
7214,BMW,5 SERIES SEDAN F10,2015,78096,998000,SUM
7215,BENZ,A-CLASS W177,2019,21951,1588000,SUM
7216,BMW,5 SERIES SEDAN G30 ,2017,53000,2230000,SUM
7217,NISSAN,LIVINA,2017,31075,398000,SUM
7219,MITSUBISHI,DELICA貨車,2015,75521,298000,SUM
7220,BMW,5 SERIES SEDAN G30 ,2017,56000,1660000,SUM
7221,HONDA,CR-V ,2009,150000,338000,SUM
7222,BENZ,E-CLASS W213 ,2016,43199,1699000,SUM
7223,HYUNDAI,SUPER ELANTRA ,2018,84745,458000,SUM
7224,PORSCHE,MACAN,2018,35000,2180000,SUM
7225,MITSUBISHI,VERYCA貨車 ,2013,111352,288000,SUM
7226,BMW,5 SERIES SEDAN F10,2016,60000,1280000,SUM
7227,MAZDA,CX-5,2014,189000,528000,SUM
7228,BENZ,B-CLASS W246 ,2016,58000,798000,SUM
7229,MITSUBISHI,COLT PLUS ,2013,180000,198000,SUM
7230,LUXGEN,LUXGEN7 MPV 2.2T,2013,120000,358000,SUM
7231,MAZDA,MAZDA 3 ,2011,140000,284000,SUM
7232,TOYOTA,CAMRY ,2010,159078,250000,SUM
7233,HYUNDAI,PORTER,2020,8,718000,SUM
7234,HYUNDAI,PORTER,2020,9,718000,SUM
7235,TOYOTA,ALTIS ,2018,17555,558000,SUM
7236,MITSUBISHI,VERYCA廂車 ,2014,112889,258000,SUM
7237,BENZ,C-CLASS SEDAN W205 ,2016,48698,1358000,SUM
7239,BENZ,E-CLASS W213 ,2017,45846,1888000,SUM
7240,NISSAN,LIVINA ,2010,155000,228000,SUM
7241,TOYOTA,RAV4 ,2017,64697,729000,SUM
7242,MITSUBISHI,SUPER DELICA,2017,104203,378000,SUM
7244,TOYOTA,YARIS ,2010,134408,278000,SUM
7246,BMW,3 SERIES TOURING,2017,10000,1950000,SUM
7247,MITSUBISHI,COLT PLUS ,2011,207104,228000,SUM
7248,HYUNDAI,PORTER,2019,14867,668000,SUM
7249,MITSUBISHI,ZINGER,2017,48429,355000,SUM
7250,BENZ,C-CLASS W205 COUPE ,2016,67596,1580000,SUM
7251,TOYOTA,VIOS ,2013,118874,268000,SUM
7252,BENZ,C-CLASS SEDAN W205 ,2019,25394,1580000,SUM
7253,BMW,4 SERIES GRAN COUPE ,2017,33927,1488000,SUM
7255,TOYOTA,VIOS ,2012,63025,258000,SUM
7256,FORD,FIESTA ,2015,81000,385000,SUM
7257,MITSUBISHI,VERYCA 廂車,2017,70306,370000,SUM
7258,HONDA,CR-V ,2017,65306,598000,SUM
7259,MITSUBISHI,VERYCA 貨車,2015,29954,398000,SUM
7260,SUZUKI,JIMNY,2014,139000,408000,SUM
7261,TOYOTA,VIOS ,2012,130000,238000,SUM
7262,VOLVO,XC90 ,2015,60095,1398000,SUM
7263,FORD,FOCUS 5D ,2019,28000,698000,SUM
7264,BENZ,E-CLASS W213 ,2017,54069,1720000,SUM
7265,KIA,KAON,2015,123064,438000,SUM
7266,BENZ,C-CLASS ESTATE ,2015,77000,1290000,SUM
7267,MINI,MINI HATCH 5D ,2018,46000,950000,SUM
7268,NISSAN,BIG TIIDA 5D ,2017,54915,528000,SUM
7269,MITSUBISHI,DELICA貨車,2017,107777,348000,SUM
7270,TOYOTA,CAMRY ,2015,75000,556000,SUM
7271,NISSAN,MARCH ,2014,57400,288000,SUM
7272,MAZDA,MAZDA 3 5D ,2014,73000,378000,SUM
7273,HYUNDAI,ELANTRA ,2013,95840,358000,SUM
7274,TOYOTA,CAMRY ,2016,96136,488000,SUM
7275,TOYOTA,ALTIS ,2017,38768,438000,SUM
7276,FORD,FOCUS,2013,118006,318000,SUM
7277,MITSUBISHI,VERYCA貨車 ,2010,153509,298000,SUM
7278,MASERATI,QUATTROPORTE ,2015,32790,1908000,SUM
7279,MITSUBISHI,CANTER ,2015,161916,795000,SUM
7280,NISSAN,BIG TIIDA 5D ,2016,124068,368000,SUM
7281,TOYOTA,WISH ,2010,111092,369000,SUM
7282,MITSUBISHI,DELICA貨車,2015,166638,308000,SUM
7285,TOYOTA,SIENTA,2017,58882,458000,SUM
7286,HYUNDAI,ELANTRA ,2013,119880,298000,SUM
7287,NISSAN,LIVINA,2020,14,518000,SUM
7288,MITSUBISHI,DELICA 廂車,2014,138897,285000,SUM
7289,NISSAN,LIVINA,2017,103100,348000,SUM
7290,SUZUKI,IGNIS,2019,15790,528000,SUM
7291,BENZ,C-CLASS SEDAN W205 ,2014,117866,825000,SUM
7292,BENZ,C-CLASS ESTATE ,2015,63336,1380000,SUM
7293,FORD,KUGA ,2020,1,908000,SUM
7294,MITSUBISHI,ZINGER,2017,50394,365000,SUM
7295,BMW,3 SERIES SEDAN F30,2017,32000,1650000,SUM
7296,MITSUBISHI,VERYCA 廂車,2017,80339,338000,SUM
7297,BENZ,GLC-CLASS ,2017,33664,2080000,SUM
7299,NISSAN,LIVINA,2011,134457,208000,SUM
7300,MAZDA,MAZDA 3 4D ,2014,135088,358000,SUM
7302,TOYOTA,VIOS ,2012,236599,205000,SUM
7303,TOYOTA,ALTIS ,2013,149455,498000,SUM
7304,HONDA,FIT ,2017,118888,428000,SUM
7305,TOYOTA,VIOS ,2011,88424,218000,SUM
7306,MITSUBISHI,LANCER IO ,2012,84007,289000,SUM
7307,MAZDA,MAZDA 3 ,2011,229900,238000,SUM
7308,FORD,FOCUS 5D ,2017,56000,618000,SUM
7309,TOYOTA,YARIS ,2011,137211,298000,SUM
7310,LUXGEN,S5 TURBO ECO HYPER,2017,70000,408000,SUM
7311,BENZ,C-CLASS SEDAN W205 ,2017,48195,1430000,SUM
7312,MITSUBISHI,OUTLANDER ,2012,120000,355000,SUM
7313,LUXGEN,U7 TURBO ,2014,84255,399000,SUM
7315,BENZ,E-CLASS W213 ,2016,31425,1690000,SUM
7316,BENZ,C-CLASS SEDAN W205 ,2016,89318,1290000,SUM
7317,NISSAN,TIIDA 5D ,2010,276315,248000,SUM
7318,MITSUBISHI,VERYCA 貨車,2018,20049,318000,SUM
7319,MITSUBISHI,VERYCA 貨車,2017,20813,299000,SUM
7320,MITSUBISHI,VERYCA貨車 ,2013,125174,238000,SUM
7322,MITSUBISHI,DELICA 廂車,2014,145659,278000,SUM
7323,BENZ,E-CLASS W213 ,2017,23927,1788000,SUM
7325,MITSUBISHI,VERYCA 貨車,2018,15695,438000,SUM
7326,TOYOTA,RAV4 ,2016,139856,598000,SUM
7327,MAZDA,MAZDA 3 ,2011,90000,348000,SUM
7328,FORD,TOURNEO CUSTOM,2017,53188,918000,SUM
7329,MITSUBISHI,VERYCA廂車,2009,230881,168000,SUM
7331,MITSUBISHI,GRAND LANCER,2018,85000,453000,SUM
7332,MITSUBISHI,VERYCA貨車 ,2015,105074,360000,SUM
7333,FORD,FOCUS 5D,2015,145185,368000,SUM
7334,BMW,X1 F48 ,2017,29608,1198000,SUM
7335,HYUNDAI,ELANTRA ,2014,124417,398000,SUM
7337,LUXGEN,LUXGEN7 SUV 2.2T,2012,118879,288000,SUM
7338,KIA,KAON,2015,148707,518000,SUM
7340,MITSUBISHI,LANCER FORTIS ,2009,189439,258000,SUM
7341,MITSUBISHI,DELICA貨車 ,2010,299164,238000,SUM
7342,BENZ,E-CLASS W213 ,2017,33670,1688000,SUM
7344,KIA,KAON,2015,168483,495000,SUM
7345,MITSUBISHI,SUPER DELICA,2016,49817,348000,SUM
7346,MITSUBISHI,GRAND LANCER,2017,61685,439000,SUM
7347,MITSUBISHI,GRAND LANCER,2018,40000,478000,SUM
7348,BENZ,GLC-CLASS ,2018,45246,1780000,SUM
7349,MITSUBISHI,DELICA廂車 ,2009,151301,205000,SUM
7350,MITSUBISHI,LANCER IO ,2014,48403,368000,SUM
7351,NISSAN,GRAND LIVINA ,2013,111242,338000,SUM
7352,NISSAN,TIIDA 5D ,2010,167779,249000,SUM
7353,NISSAN,LIVINA,2012,120000,218000,SUM
7354,BENZ,CLA-CLASS,2016,53038,1330000,SUM
7355,TOYOTA,RAV4 ,2017,65000,768000,SUM
7356,MITSUBISHI,LEADCA ,2017,2181,628000,SUM
7358,BENZ,GLC-CLASS COUPE ,2021,100,2980000,SUM
7359,BENZ,GLC-CLASS ,2017,61565,1680000,SUM
7360,SUZUKI,VITARA ,2019,38,668000,SUM
7361,MITSUBISHI,VERYCA A180廂車 ,2019,16060,455000,SUM
7362,NISSAN,TIIDA 5D ,2009,176490,198000,SUM
7364,MAZDA,MAZDA 5 ,2015,103444,598000,SUM
7365,HONDA,FIT ,2011,103424,348000,SUM
7366,HONDA,CIVIC ,2015,96051,518000,SUM
7367,MITSUBISHI,LANCER IO ,2009,137596,190000,SUM
7368,MAZDA,MAZDA 5 ,2009,214627,288000,SUM
7369,BENZ,E-CLASS W213 ,2016,55000,1658000,SUM
7372,MITSUBISHI,VERYCA 貨車,2016,88436,287000,SUM
7373,MITSUBISHI,LEADCA ,2015,19675,558000,SUM
7374,FORD,FOCUS,2014,90000,428000,SUM
7375,FORD,FOCUS ,2009,151795,218000,SUM
7376,BENZ,E-CLASS W213 ,2018,1468,2480000,SUM
7377,FORD,FIESTA 5D HATCHBACK,2012,85095,318000,SUM
7378,FORD,FOCUS ,2011,115683,219000,SUM
7379,NISSAN,BIG TIIDA 5D ,2014,100000,398000,SUM
7381,MITSUBISHI,VERYCA A180廂車 ,2018,38000,498000,SUM
7382,FORD,I-MAX,2009,130000,228000,SUM
7383,TOYOTA,ALTIS ,2012,120399,265000,SUM
7384,TOYOTA,VIOS ,2015,100000,408000,SUM
7385,BENZ,B-CLASS W246 ,2016,28000,958000,SUM
7386,TOYOTA,ALTIS ,2018,70000,498000,SUM
7387,TOYOTA,YARIS ,2011,68879,298000,SUM
7388,BENZ,C-CLASS SEDAN W205 ,2016,29223,1330000,SUM
7389,BENZ,GLC-CLASS ,2017,39175,2080000,SUM
7391,MITSUBISHI,ZINGER,2013,99430,260000,SUM
7392,MITSUBISHI,OUTLANDER ,2017,31810,668000,SUM
7394,MITSUBISHI,VERYCA貨車 ,2012,120510,258000,SUM
7395,LUXGEN,LUXGEN7 SUV 2.2T,2010,240000,208000,SUM
7396,BENZ,GLC-CLASS ,2015,72719,1550000,SUM
7397,MITSUBISHI,COLT PLUS ,2011,146000,218000,SUM
7399,MITSUBISHI,DELICA貨車 ,2011,236147,215000,SUM
7400,MAZDA,MAZDA 5 ,2013,94240,458000,SUM
7401,SUZUKI,SUPER CARRY,2015,42454,338000,SUM
7402,TOYOTA,WISH ,2012,127090,388000,SUM
7403,TOYOTA,RAV4 ,2015,90000,598000,SUM
7404,TOYOTA,SIENTA,2019,30000,628000,SUM
7405,PORSCHE,MACAN,2015,100118,1688000,SUM
7406,MITSUBISHI,VERYCA 貨車,2016,79091,378000,SUM
7407,HONDA,CR-V ,2016,70000,638000,SUM
7408,FORD,FIESTA ,2014,125471,298000,SUM
7409,HONDA,CR-V ,2009,190000,298000,SUM
7410,BENZ,B-CLASS W246 ,2015,75000,718000,SUM
7411,BENZ,E-CLASS W213 ,2016,43216,1690000,SUM
7412,BENZ,C-CLASS W205 COUPE ,2017,28800,1658000,SUM
7413,MITSUBISHI,OUTLANDER IO ,2011,112383,298000,SUM
7414,BENZ,CLA-CLASS,2015,89568,1180000,SUM
7415,NISSAN,TEANA ,2012,128209,328000,SUM
7416,TOYOTA,RAV4 ,2018,57338,788000,SUM
7417,BENZ,B-CLASS W246 ,2013,92000,698000,SUM
7418,BENZ,B-CLASS W246 ,2014,81000,718000,SUM
7419,TOYOTA,YARIS ,2016,50000,435000,SUM
7420,BENZ,B-CLASS W246 ,2014,106132,758000,SUM
7421,MAZDA,MAZDA 6 ,2015,58000,568000,SUM
7422,MITSUBISHI,LANCER IO ,2014,90000,378000,SUM
7423,NISSAN,SERENA ,2009,134844,329000,SUM
7424,VW,VENTO,2015,40985,388000,SUM
7425,NISSAN,X-TRAIL ,2018,39000,688000,SUM
7426,BENZ,C-CLASS SEDAN W205 ,2015,80370,1280000,SUM
7427,NISSAN,MURANO,2013,70918,448000,SUM
7428,LUXGEN,S5 TURBO ECO HYPER,2016,23097,388000,SUM
7429,HONDA,CR-V ,2011,149000,398000,SUM
7430,TOYOTA,RAV4 ,2013,57106,658000,SUM
7431,SUZUKI,SUPER CARRY,2014,87058,280000,SUM
7432,MITSUBISHI,DELICA貨車,2016,96161,375000,SUM
7433,BENZ,GLC-CLASS ,2015,64016,1580000,SUM
7434,HYUNDAI,IX35,2015,54000,488000,SUM
7435,BENZ,GLC-CLASS ,2016,64016,1680000,SUM
7436,SUBARU,OUTBACK ,2013,127233,499000,SUM
7437,BENZ,B-CLASS W246 ,2016,45000,898000,SUM
7438,SMART,FORFOUR ,2017,60000,568000,SUM
7439,MITSUBISHI,VERYCA貨車 ,2014,115810,315000,SUM
7440,MAZDA,MAZDA 3 ,2012,80000,368000,SUM
7441,TOYOTA,INNOVA,2013,95866,298000,SUM
7442,BENZ,B-CLASS W246 ,2014,92384,728000,SUM
7443,FORD,FOCUS 5D,2015,75327,398000,SUM
7444,MITSUBISHI,ZINGER,2013,137628,249000,SUM
7445,MITSUBISHI,DELICA貨車,2013,99891,295000,SUM
7446,BENZ,C-CLASS SEDAN W205 ,2015,82830,1190000,SUM
7447,BMW,3 SERIES SEDAN F30 ,2015,90000,777000,SUM
7448,FORD,KUGA ,2015,98000,558000,SUM
7449,BMW,5 SERIES SEDAN F10,2016,44690,1500000,SUM
7450,PORSCHE,911 CARRERA,2016,628,4990000,SUM
7451,TOYOTA,CAMRY ,2014,65599,468000,SUM
7452,FORD,ECONOVAN廂車,2009,184646,198000,SUM
7456,BMW,X5 F15 ,2014,70000,1098000,SUM
7458,FORD,FOCUS TDCI ,2013,128000,338000,SUM
7459,LEXUS,RX ,2011,80000,428000,SUM
7462,LEXUS,ES ,2014,70000,618000,SUM
7465,TOYOTA,HIACE SOLEMIO,2002,97400,298000,SUM
7467,VOLVO,XC60,2012,92000,448000,SUM
7468,AUDI,A3 SPORTBACK ,2012,113017,488000,SUM
7469,AUDI,Q7 ,2012,90000,578000,SUM
7471,PEUGEOT,208,2013,65384,368000,SUM
7474,VW,PASSAT ,2011,180000,328000,SUM
7475,BENZ,CLS-CLASS W219,2008,172489,658000,SUM
7476,TOYOTA,VIOS ,2005,155791,158000,SUM
7477,NISSAN,SUPER SENTRA ,2015,77422,328000,SUM
7480,INFINITI,G SEDAN,2012,90000,388000,SUM
7481,BENZ,A-CLASS W176,2013,120000,798000,SUM
7485,NISSAN,NEW BLUEBIRD SYLPHY,2012,143457,188000,SUM
7486,HYUNDAI,GRAND STAREX ,2017,77118,798000,SUM
7487,BENZ,E-CLASS W212 ,2009,176677,538000,SUM
7488,TOYOTA,WISH ,2008,121456,258000,SUM
7489,FORD,KUGA ,2013,226821,398000,SUM
7491,BENZ,S-CLASS W221 ,2009,175286,538000,SUM
7492,MAZDA,CX-9,2012,93000,258000,SUM
7500,BMW,5 SERIES SEDAN F10,2014,72000,698000,SUM
7502,BMW,X5 F15 ,2014,145205,1208000,SUM
7503,VW,GOLF VI,2011,98000,388000,SUM
7504,BMW,5 SERIES GRAN TURISMO F07,2013,90000,798000,SUM
7505,LEXUS,CT200H ,2012,120791,608000,SUM
7510,MITSUBISHI,CANTER ,2008,142245,568000,SUM
7512,LEXUS,NX,2015,60000,948000,SUM
7513,TOYOTA,YARIS ,2007,250160,179000,SUM
7518,VW,GOLF VI,2012,100000,338000,SUM
7519,HYUNDAI,SANTA FE ,2014,70000,488000,SUM
7521,VW,T5 CARAVELLE LWB,2014,75000,638000,SUM
7526,BENZ,E-CLASS W212 ,2011,196289,688000,SUM
7530,TOYOTA,SIENNA ,2011,80000,578000,SUM
7531,TOYOTA,CAMRY ,2006,95673,238000,SUM
7533,LEXUS,IS ,2006,110000,278000,SUM
7534,MAZDA,CX-9,2012,90000,258000,SUM
7535,TOYOTA,SIENNA ,2011,90000,588000,SUM
7539,BENZ,C-CLASS SEDAN W204 ,2012,93369,728000,SUM
7540,VW,TOURAN ,2014,70000,408000,SUM
7541,INFINITI,FX SUV ,2009,110000,408000,SUM
7545,VW,TIGUAN ,2008,100000,258000,SUM
7549,BENZ,GLK-CLASS X204 ,2014,70000,828000,SUM
7551,AUDI,A5 SPORTBACK 8TA ,2014,35000,898000,SUM
7554,VW,GOLF VI PLUS,2010,197508,278000,SUM
7558,BMW,3 SERIES SEDAN E90 ,2010,100000,328000,SUM
7559,FORD,I-MAX,2008,148833,238000,SUM
7560,BENZ,B-CLASS W246 ,2012,212223,578000,SUM
7562,BMW,7 SERIES SEDAN E38,1999,222835,188000,SUM
7563,LEXUS,RX ,2006,150000,248000,SUM
7565,BENZ,C-CLASS SEDAN W204 ,2011,102171,638000,SUM
7566,PORSCHE,CAYENNE ,2012,26000,898000,SUM
7568,TOYOTA,RAV4,2011,90000,338000,SUM
7569,PORSCHE,CAYENNE ,2012,170610,980000,SUM
7573,LEXUS,NX,2015,70000,898000,SUM
7574,SUBARU,LEGACY,2011,140000,388000,SUM
7580,SUZUKI,SWIFT ,2007,190000,238000,SUM
7581,VOLVO,S60,2012,90000,378000,SUM
7582,BENZ,E-CLASS W211 ,2002,147934,168000,SUM
7585,FORD,MONDEO TDCI ,2011,141692,188000,SUM
7586,BENZ,C-CLASS SEDAN W204 ,2013,132614,830000,SUM
7587,SUZUKI,SWIFT ,2012,175871,298000,SUM
7590,LEXUS,RX ,2007,219121,358000,SUM
7591,LEXUS,RX ,2005,178336,288000,SUM
7592,HONDA,CR-V ,2008,184225,328000,SUM
7594,FORD,FOCUS TDCI ,2012,145600,228000,SUM
7599,INFINITI,FX SUV ,2006,281528,188000,SUM
7600,SUZUKI,SX4 4D,2009,86645,248000,SUM
7601,AUDI,A8 D3 ,2009,122081,398000,SUM
7602,MITSUBISHI,COLT PLUS ,2007,180674,148000,SUM
7604,FORD,ECONOVAN廂車,2008,129721,218000,SUM
7605,MAZDA,TRIBUTE ,2002,220277,118000,SUM
7607,TOYOTA,VIOS ,2008,300000,168000,SUM
7608,VW,TIGUAN ,2009,212454,298000,SUM
7612,VW,GOLF VI,2011,95472,358000,SUM
7616,FORD,MUSTANG ,2014,80000,1088000,SUM
7620,TOYOTA,CAMRY ,2007,67230,288000,SUM
7622,BENZ,S-CLASS W221 ,2007,190000,458000,SUM
7623,TOYOTA,RAV4,2009,12345,338000,SUM
7624,FORD,FOCUS ,2006,190000,158000,SUM
7625,MAZDA,MAZDA 5 ,2008,0,258000,SUM
7626,NISSAN,CABSTAR ,2006,1,238000,SUM
7627,NISSAN,TEANA ,2006,168228,168000,SUM
7628,MITSUBISHI,CANTER ,2014,0,758000,SUM
7629,BENZ,M-CLASS W166,2013,0,1250000,SUM
7630,AUDI,S4,2010,0,880000,SUM
7631,TOYOTA,ZACE SURF 貨車 ,2007,171800,298000,SUM
7633,VW,POLO,2003,0,138000,SUM
7634,FORD,METROSTAR,2003,0,128000,SUM
7635,BMW,3 SERIES SEDAN E46,2002,157975,288000,SUM
7636,FORD,TIERRA ACTIVA MAGIC ,2007,90311,168000,SUM
7637,MITSUBISHI,SAVRIN INSPIRE,2005,888888,168000,SUM
7638,BENZ,300E,1988,0,138000,SUM
7639,MITSUBISHI,SPACE GEAR,2003,88888,178000,SUM
7640,BMW,7 SERIES SEDAN E66,2005,0,368000,SUM
7641,MAZDA,PREMACY,2003,88888,138000,SUM
7642,MITSUBISHI,NEW LANCER,2001,88888,88000,SUM
7643,HONDA,CITY,2001,88888,108000,SUM
7644,BENZ,E-CLASS W211 ,2002,198000,568000,SUM
7651,NISSAN,KICKS,2020,29974,588000,SUM
7652,MITSUBISHI,ZINGER,2016,152417,338000,SUM
7655,MITSUBISHI,COLT PLUS ,2013,400000,238000,SUM
7659,MAZDA,MAZDA 3 ,2010,139925,268000,SUM
7661,MAZDA,MAZDA 3 5D ,2017,60000,680000,SUM
7668,VW,PASSAT ,2015,60000,478000,SUM
7672,TOYOTA,CAMRY ,2010,155264,255000,SUM
7673,HYUNDAI,IX35,2016,86056,488000,SUM
7674,TOYOTA,WISH ,2009,170000,358000,SUM
7682,NISSAN,LIVINA,2014,75718,338000,SUM
7684,TOYOTA,RAV4 ,2013,130000,498000,SUM
7685,SUBARU,FORESTER ,2016,73549,569000,SUM
7688,MAZDA,CX-3,2016,96088,568000,SUM
7695,TOYOTA,AURIS,2018,29521,698000,SUM
7696,BENZ,GLE-CLASS COUPE ,2017,70685,2080000,SUM
7700,TOYOTA,ALTIS ,2016,68775,458000,SUM
7704,HYUNDAI,ELANTRA EX ,2015,88113,438000,SUM
7705,HYUNDAI,PORTER,2019,37706,635000,SUM
7706,TOYOTA,CAMRY ,2010,174791,288000,SUM
7707,TOYOTA,VIOS ,2014,97404,258000,SUM
7708,TOYOTA,ALTIS ,2014,54858,388000,SUM
7709,BENZ,CLA-CLASS,2015,60120,1188000,SUM
7711,BMW,3 SERIES SEDAN F30,2016,80000,1050000,SUM
7712,NISSAN,LIVINA,2015,61524,388000,SUM
7713,BMW,7 SERIES SEDAN G11,2017,52000,2358000,SUM
7714,FORD,FIESTA 5D HATCHBACK,2013,49090,268000,SUM
7715,NISSAN,ROGUE ,2014,175727,418000,SUM
7716,MAZDA,MAZDA 5 ,2013,179950,388000,SUM
7717,TOYOTA,ALTIS ,2013,117618,428000,SUM
7728,NISSAN,LIVINA,2016,124985,367000,SUM
7735,MITSUBISHI,VERYCA 貨車,2015,99587,325000,SUM
7737,FORD,KUGA ,2018,47939,700000,SUM
7740,MITSUBISHI,DELICA貨車,2013,125615,269000,SUM
7741,PORSCHE,PANAMERA,2018,52532,3680000,SUM
7752,MAZDA,MAZDA 3 5D ,2015,81058,588000,SUM
7753,MITSUBISHI,OUTLANDER ,2010,166446,318000,SUM
7754,TOYOTA,YARIS ,2015,76583,378000,SUM
7761,TOYOTA,ALTIS ,2016,43981,450000,SUM
7762,FORD,I-MAX,2009,155997,250000,SUM
7763,HONDA,CR-V ,2010,110392,350000,SUM
7766,MITSUBISHI,LANCER FORTIS ,2011,80000,258000,SUM
7770,BENZ,CLA-CLASS SHOOTING BRAKE ,2018,65876,1490000,SUM
7771,HONDA,FIT ,2010,200000,268000,SUM
7773,MITSUBISHI,SUPER DELICA,2018,84333,418000,SUM
7774,MITSUBISHI,COLT PLUS IO ,2012,145161,250000,SUM
7777,SUZUKI,JIMNY,2021,8,898000,SUM
7778,MAZDA,MAZDA 3 ,2010,110000,328000,SUM
7782,HYUNDAI,GRAND STAREX ,2015,277160,498000,SUM
7783,FORD,ECONOVAN貨車 ,2009,218173,165000,SUM
7784,SUZUKI,SUPER CARRY,2017,49214,345000,SUM
7808,HONDA,CR-V ,2013,147338,468000,SUM
7811,NISSAN,BIG TIIDA 5D ,2013,191862,265000,SUM
7815,MAZDA,MAZDA 3 5D ,2014,70000,435000,SUM
7820,MITSUBISHI,DELICA 廂車,2018,102644,385000,SUM
7821,TOYOTA,VIOS ,2009,158801,220000,SUM
7822,MITSUBISHI,DELICA廂車 ,2011,329890,185000,SUM
7828,NISSAN,TIIDA 5D ,2012,212194,277000,SUM
7832,FORD,ECONOVAN貨車 ,2012,123018,225000,SUM
7842,MAZDA,MAZDA 3 5D ,2013,60500,338000,SUM
7851,MITSUBISHI,NEW DELICA 貨車,2020,1853,535000,SUM
7852,MITSUBISHI,DELICA貨車,2018,41797,398000,SUM
7854,TOYOTA,ALTIS ,2010,208141,298000,SUM
7861,TOYOTA,VIOS ,2016,140000,328000,SUM
7864,FORD,FOCUS 5D ,2017,128914,398000,SUM
7875,MITSUBISHI,VERYCA 貨車,2016,114610,310000,SUM
7876,BENZ,C-CLASS SEDAN W205 ,2015,63336,1380000,SUM
7878,NISSAN,LIVINA,2016,97963,358000,SUM
7879,HONDA,CIVIC,2013,85932,388000,SUM
7880,FORD,FOCUS 4D,2014,59772,298000,SUM
7882,MITSUBISHI,VERYCA貨車 ,2009,160842,185000,SUM
7887,MITSUBISHI,ZINGER,2011,156936,218000,SUM
7892,MITSUBISHI,DELICA貨車,2018,56000,338000,SUM
7894,HYUNDAI,IX35,2011,172163,318000,SUM
7896,MITSUBISHI,VERYCA貨車 ,2012,89027,260000,SUM
7901,SUZUKI,JIMNY,2021,10,878000,SUM
7912,MITSUBISHI,DELICA 廂車,2013,178432,285000,SUM
7918,HYUNDAI,MATRIX ,2010,258656,138000,SUM
7922,FORD,KUGA ,2013,71042,398000,SUM
7925,MITSUBISHI,SUPER DELICA,2015,69000,338000,SUM
7933,MITSUBISHI,VERYCA 廂車,2015,131592,348000,SUM
7934,TOYOTA,ALTIS ,2016,104180,468000,SUM
7941,BENZ,GLC-CLASS ,2017,58000,1880000,SUM
7951,TOYOTA,RAV4 ,2018,63284,768000,SUM
7960,BENZ,GLC-CLASS ,2019,14839,1950000,SUM
7961,FORD,ESCAPE ,2010,75000,288000,SUM
7964,MITSUBISHI,LANCER FORTIS ,2009,71537,190000,SUM
7968,MITSUBISHI,ZINGER,2017,181363,338000,SUM
7972,MAHINDRA,SCORPIO,2018,33664,850000,SUM
7975,NISSAN,LIVINA,2014,116956,328000,SUM
7977,MAZDA,MAZDA 3 5D ,2013,129426,348000,SUM
7980,MAHINDRA,SCORPIO,2017,79577,578000,SUM
7981,MITSUBISHI,VERYCA 貨車,2015,80857,375000,SUM
7982,BMW,X3 G01,2019,29700,1880000,SUM
7983,MITSUBISHI,VERYCA貨車 ,2014,135869,288000,SUM
7985,FORD,FOCUS 5D,2015,112000,438000,SUM
7990,TOYOTA,ALTIS ,2018,77000,528000,SUM
7992,LEXUS,ES ,2016,52109,1088000,SUM
7995,NISSAN,LIVINA,2018,32303,399000,SUM
7999,TOYOTA,VIOS ,2009,120000,208000,SUM
8000,NISSAN,SUPER SENTRA ,2015,105212,375000,SUM
8005,LUXGEN,LUXGEN7 MPV 2.2T,2011,86301,328000,SUM
8009,BENZ,GLC-CLASS ,2019,33800,1980000,SUM
8010,BENZ,GLC-CLASS ,2017,29900,1790000,SUM
