,car_brand,car_model,car_year,car_mileage,car_price,source
37527,MERCEDES-BENZ,G-Class,2019,20000,0,8891
37528,MERCEDES-BENZ,GLC,2017,48000,0,8891
37529,MERCEDES-BENZ,GLC,2020,100,0,8891
37530,BMW,5-Series Sedan,2018,38000,1498000,8891
37531,SUBARU,Legacy Wagon,2012,160000,358000,8891
37532,MERCEDES-BENZ,C-Class Sedan,2015,89000,0,8891
37533,BMW,M3,2016,53000,0,8891
37534,BMW,1-Series Hatchback,2020,18000,0,8891
37535,NISSAN,Verita,2005,97000,118000,8891
37536,FORD,Focus,2015,65000,298000,8891
37537,BMW,3-Series Sedan,2012,110000,698000,8891
37538,VOLKSWAGEN,Golf Variant,2019,64000,0,8891
37539,FORD,Focus,2019,30000,700000,8891
37540,HYUNDAI,Elantra,2013,90000,439000,8891
37541,HONDA,Civic K12,2006,140000,210000,8891
37542,AUDI,TT,2016,60000,1630000,8891
37543,AUDI,A5 Sportback,2019,30000,1650000,8891
37544,VOLKSWAGEN,Golf GTI,2019,40000,1300000,8891
37545,INFINITI,G37,2010,90000,650000,8891
37546,VOLKSWAGEN,Golf GTI,2010,120000,500000,8891
37547,BMW,4-Series Gran Coupé,2015,60000,1000000,8891
37548,AUDI,A1,2016,60000,500000,8891
37549,VOLKSWAGEN,Sportsvan,2018,30000,600000,8891
37550,FORD,Focus,2013,60000,0,8891
37551,TOYOTA,Hiace,1999,160000,148000,8891
37552,LEXUS,ES,2005,170000,158000,8891
37553,FORD,Econovan,2008,80000,150000,8891
37554,MERCEDES-BENZ,GLA,2017,42000,850000,8891
37555,HONDA,CR-V,2006,134000,148000,8891
37556,BMW,2-Series Coupe,2016,55000,798000,8891
37557,BMW,3-Series Sedan,2006,110000,218000,8891
37558,BMW,3-Series Sedan,2013,72000,598000,8891
37559,BMW,3-Series Sedan,2006,132000,218000,8891
37560,LUXGEN,M7 Turbo EcoHyper,2016,88000,400000,8891
37561,AUDI,A1,2012,70000,358000,8891
37562,AUDI,A6,2012,82000,498000,8891
37563,MERCEDES-BENZ,A-Class,2013,70000,728000,8891
37564,PORSCHE,Macan S,2016,79000,0,8891
37565,NISSAN,Kicks,2020,13000,638000,8891
37566,MERCEDES-BENZ,C-Class Sedan,2017,45000,0,8891
37567,LEXUS,IS,2016,119000,600000,8891
37568,LEXUS,ES,2016,70000,580000,8891
37569,MERCEDES-BENZ,C-Class Sedan,2013,59000,280000,8891
37570,TOYOTA,Wish,2015,90000,210000,8891
37571,NISSAN,Tiida,2014,81000,318000,8891
37572,VOLVO,S60,2014,110000,528000,8891
37573,MAZDA,3,2013,79000,358000,8891
37574,SUBARU,Legacy Wagon,2012,162000,0,8891
37575,PORSCHE,Macan,2018,53000,0,8891
37576,MAZDA,6,2014,38000,688000,8891
37577,LEXUS,RX,2007,136000,338000,8891
37578,PEUGEOT,307 CC,2004,125000,308000,8891
37579,AUDI,Q5,2018,15000,1588000,8891
37580,HYUNDAI,Elantra,2016,89000,398000,8891
37581,SUBARU,Outback,2015,101000,530000,8891
37582,MERCEDES-BENZ,GLB,2020,18000,1798000,8891
37583,TOYOTA,Wish,2011,178000,318000,8891
37584,TOYOTA,RAV4,2020,4000,998000,8891
37585,ROLLS-ROYCE,Cullinan,2019,7000,0,8891
37586,BMW,X4,2019,45000,1888000,8891
37587,BMW,X5,2016,48000,0,8891
37588,FORD,Mondeo,2015,30000,688000,8891
37589,MITSUBISHI,Varica,2004,98000,228000,8891
37590,LEXUS,RX,2013,109000,718000,8891
37591,MERCEDES-BENZ,C-Class Sedan,2015,96000,1088000,8891
37592,MERCEDES-BENZ,A-Class,2020,6000,1388000,8891
37593,SUBARU,Legacy Sedan,2016,40000,608000,8891
37594,PORSCHE,Macan,2014,98000,1600000,8891
37595,TOYOTA,RAV4,2014,170000,488000,8891
37596,VOLKSWAGEN,Golf Variant,2018,73000,858000,8891
37597,HYUNDAI,Verna,2016,48000,308000,8891
37598,AUDI,Q3,2017,14000,1088000,8891
37599,BMW,6-Series Gran Coupe,2015,75000,1588000,8891
37600,VOLVO,S80,2014,59000,758000,8891
37601,BMW,5-Series GT,2014,120000,999000,8891
37602,NISSAN,Bluebird,2007,170000,138000,8891
37603,BMW,1-Series Hatchback,2010,140000,450000,8891
37604,PEUGEOT,307,2005,165000,138000,8891
37605,FORD,Focus,2008,100000,138000,8891
37606,TOYOTA,Wish,2016,101000,519000,8891
37607,NISSAN,X-Trail,2016,108000,320000,8891
37608,BMW,3-Series GT,2015,80000,1138000,8891
37609,MERCEDES-BENZ,CLA,2018,50000,0,8891
37610,HONDA,CR-V,2007,180000,188000,8891
37611,BMW,5-Series Sedan,2017,60000,0,8891
37612,MERCEDES-BENZ,E-Class Sedan,2016,56000,1180000,8891
37613,BMW,5-Series Touring,2017,73000,0,8891
37614,MERCEDES-BENZ,GLC,2017,70000,0,8891
37615,NISSAN,X-Trail,2017,55000,430000,8891
37616,BMW,5-Series Touring,2018,42000,0,8891
37617,PORSCHE,Cayenne,2011,70000,1088000,8891
37618,VOLVO,S40,2010,200000,178000,8891
37619,MITSUBISHI,Canter,2011,250000,578000,8891
37620,CMC,Veryca,2017,90000,298000,8891
37621,MITSUBISHI,Space Gear,2004,150000,108000,8891
37622,MERCEDES-BENZ,E-Class Sedan,2015,100000,1158000,8891
37623,MERCEDES-BENZ,C-Class Estate,2017,26000,0,8891
37624,BMW,3-Series Sedan,2012,119000,698000,8891
37625,MERCEDES-BENZ,CLA,2014,150000,998000,8891
37626,BMW,3-Series Sedan,2016,33000,1260000,8891
37627,BMW,5-Series Touring,2018,56000,2280000,8891
37628,BMW,5-Series Touring,2017,58000,0,8891
37629,BMW,5-Series Touring,2017,30000,0,8891
37630,MERCEDES-BENZ,C-Class Estate,2019,26000,2250000,8891
37631,MERCEDES-BENZ,A-Class,2018,23000,0,8891
37632,BMW,3-Series Touring,2019,26000,2370000,8891
37633,BMW,5-Series Touring,2019,15000,0,8891
37634,MERCEDES-BENZ,B-Class,2016,40000,480000,8891
37635,HONDA,Civic,2015,70000,180000,8891
37636,NISSAN,Kicks,2021,300,698000,8891
37637,VOLKSWAGEN,T-Cross,2019,8554,788000,8891
37638,MERCEDES-BENZ,A-Class,2016,90000,950000,8891
37639,MERCEDES-BENZ,C-Class Sedan,2015,78000,450000,8891
37640,MAZDA,3,2014,52000,348000,8891
37641,BMW,X3,2019,52000,1690000,8891
37642,BMW,4-Series Gran Coupé,2015,116000,1190000,8891
37643,MERCEDES-BENZ,A-Class,2020,23000,1750000,8891
37644,JAGUAR,X-Type,2004,109000,188000,8891
37645,BMW,5-Series Sedan,2019,42000,1780000,8891
37646,MERCEDES-BENZ,GLC Coupe,2019,6000,3280000,8891
37647,MERCEDES-BENZ,GLC,2017,68000,1620000,8891
37648,MERCEDES-BENZ,GLC,2016,75000,1490000,8891
37649,BMW,3-Series Sedan,2019,34000,1690000,8891
37650,HONDA,Civic,2013,150000,378000,8891
37651,BMW,3-Series Sedan,2019,47000,1590000,8891
37652,MERCEDES-BENZ,GLC Coupe,2017,53000,2550000,8891
37653,TOYOTA,Corolla Altis,2011,99000,298000,8891
37654,NISSAN,Tiida,2017,44000,458000,8891
37655,MAZDA,3,2012,135000,358000,8891
37656,NISSAN,Sentra,2014,100000,328000,8891
37657,HONDA,Fit,2009,132000,268000,8891
37658,HONDA,CR-V,2015,172000,498000,8891
37659,MERCEDES-BENZ,C-Class Sedan,2011,184000,498000,8891
37660,MERCEDES-BENZ,A-Class,2016,15000,380000,8891
37661,TOYOTA,Yaris,2015,42000,368000,8891
37662,NISSAN,Teana,2005,140000,118000,8891
37663,HONDA,Civic,2015,100000,398000,8891
37664,TOYOTA,Vios,2016,160000,298000,8891
37665,TOYOTA,Corolla Altis,2010,170000,258000,8891
37666,MITSUBISHI,Lancer Fortis,2011,139000,198000,8891
37667,BMW,X4,2020,6000,2590000,8891
37668,MAZDA,MPV,2004,207000,146000,8891
37669,MERCEDES-BENZ,GLC,2016,67000,1980000,8891
37670,TOYOTA,Yaris,2009,99000,280000,8891
37671,AUDI,A4 Avant,2015,70000,0,8891
37672,PORSCHE,Cayenne,2012,46000,1168000,8891
37673,AUDI,A7,2015,55000,0,8891
37674,VOLKSWAGEN,Golf,2012,100000,308000,8891
37675,MINI,Clubman,2016,37000,0,8891
37676,PORSCHE,Cayenne,2017,50000,1788000,8891
37677,BENTLEY,Continental GT,2013,55000,0,8891
37678,MAZDA,MX-5,2018,23000,0,8891
37679,MERCEDES-BENZ,CLA,2015,40000,388000,8891
37680,AUDI,A1 Sportback,2014,107000,430000,8891
37681,CMC,Veryca貨車,2014,68000,315000,8891
37682,TOYOTA,Sienta,2018,69000,555000,8891
37683,HONDA,Civic,2014,88000,488000,8891
37684,MINI,Countryman,2013,91000,638000,8891
37685,TOYOTA,Innova,2013,96000,335000,8891
37686,TOYOTA,Camry,2017,58000,575000,8891
37687,LAND ROVER,Range Rover,2013,91000,2580000,8891
37688,NISSAN,Sentra,2017,32000,395000,8891
37689,FORD,Ranger,2018,71000,998000,8891
37690,TOYOTA,RAV4,2011,148000,388000,8891
37691,PORSCHE,Macan,2021,190,3160000,8891
37692,NISSAN,Tiida,2013,110000,325000,8891
37693,TOYOTA,Previa,2006,224000,495000,8891
37694,MERCEDES-BENZ,C-Class Sedan,2018,45000,1398000,8891
37695,SUZUKI,Swift,2015,44000,458000,8891
37696,BMW,2-Series Gran Coupe,2020,5000,1488000,8891
37697,TOYOTA,Previa,2010,169000,595000,8891
37698,BMW,M3,2009,120000,1220000,8891
37699,MERCEDES-BENZ,C-Class Sedan,2015,50000,480000,8891
37700,AUDI,A1 Sportback,2016,69000,460000,8891
37701,HONDA,Civic K12,2009,150000,300000,8891
37702,MERCEDES-BENZ,C-Class Sedan,2015,60000,1190000,8891
37703,MERCEDES-BENZ,G-Class,2005,60000,0,8891
37704,LEXUS,LS,2013,70000,698000,8891
37705,CMC,Magic,2005,85000,139000,8891
37706,AUDI,A1 Sportback,2015,56000,620000,8891
37707,AUDI,Q5,2017,53000,1468000,8891
37708,HONDA,Civic,2015,18000,980000,8891
37709,FORD,Kuga,2020,10000,938000,8891
37710,TOYOTA,Wish,2005,233000,128000,8891
37711,BMW,5-Series Sedan,2017,20000,0,8891
37712,HYUNDAI,Santa Fe,2011,237000,338000,8891
37713,NISSAN,Livina,2014,142000,298000,8891
37714,NISSAN,Sentra,2015,104000,318000,8891
37715,MERCEDES-BENZ,C-Class Sedan,2017,83000,1368000,8891
37716,HYUNDAI,Tucson,2019,340000,0,8891
37717,TOYOTA,Camry,2019,22000,690000,8891
37718,VOLKSWAGEN,Polo,2015,118000,270000,8891
37719,BMW,7-Series,2017,236000,1528000,8891
37720,TOYOTA,RAV4,2017,76000,399000,8891
37721,INFINITI,EX35,2011,135000,318000,8891
37722,MERCEDES-BENZ,E-Class Sedan,2008,189000,360000,8891
37723,MAZDA,3,2015,80000,588000,8891
37724,HYUNDAI,Elantra,2013,193000,268000,8891
37725,CMC,Veryca,2016,70000,370000,8891
37726,TOYOTA,Corolla Altis,2015,70000,280000,8891
37727,TOYOTA,Camry,2017,100000,598000,8891
37728,MERCEDES-BENZ,E-Class Sedan,2017,38000,1899000,8891
37729,BMW,5-Series Sedan,2018,11000,1780000,8891
37730,MAZDA,3,2011,100000,320000,8891
37731,LEXUS,RX,2015,30000,1580000,8891
37732,MERCEDES-BENZ,B-Class,2012,100000,520000,8891
37733,VOLKSWAGEN,Vento HL,2014,53000,318000,8891
37734,TESLA,Model 3,2020,8000,1550000,8891
37735,VOLKSWAGEN,Golf,2020,17000,0,8891
37736,TOYOTA,Camry,2004,250000,69000,8891
37737,NISSAN,Livina,2015,105000,266000,8891
37738,MERCEDES-BENZ,V-Class,2005,215000,248000,8891
37739,LEXUS,ES,2017,85000,958000,8891
37740,TOYOTA,Camry,2017,50000,548000,8891
37741,LEXUS,RX,2010,180000,488000,8891
37742,MERCEDES-BENZ,A-Class,2014,80000,798000,8891
37743,PORSCHE,Macan,2015,53000,1680000,8891
37744,MERCEDES-BENZ,GLC,2015,84000,1320000,8891
37745,SKODA,Superb Combi,2012,100000,398000,8891
37746,DAIHATSU,Terios,2014,132000,370000,8891
37747,TOYOTA,RAV4,2014,110000,498000,8891
37748,PORSCHE,Panamera,2013,70000,0,8891
37749,MITSUBISHI,Canter,2012,100000,628000,8891
37750,HYUNDAI,Tucson,2020,7100,798000,8891
37751,VOLKSWAGEN,Golf,2014,86000,498000,8891
37752,VOLKSWAGEN,Polo,2014,72000,298000,8891
37753,BMW,2-Series Active Tourer,2014,93000,560000,8891
37754,AUDI,A4 Sedan,2008,132000,368000,8891
37755,BMW,1-Series Hatchback,2017,92000,798000,8891
37756,LEXUS,LS,2018,52000,1968000,8891
37757,BMW,7-Series,2016,63000,1720000,8891
37758,TOYOTA,Zace,2005,116000,158000,8891
37759,HONDA,Odyssey,2019,31000,1380000,8891
37760,HYUNDAI,Porter,2017,110000,458000,8891
37761,BMW,3-Series Sedan,2020,2000,0,8891
37762,MAZDA,3,2011,130000,258000,8891
37763,BMW,X2,2020,6513,0,8891
37764,MITSUBISHI,Delica貨車,2016,76000,368000,8891
37765,CMC,Veryca貨車,2014,68000,358000,8891
37766,LUXGEN,7 MPV,2013,45000,358000,8891
37767,VOLKSWAGEN,Golf Variant,2011,89000,328000,8891
37768,BMW,3-Series GT,2017,51000,1328000,8891
37769,MINI,Countryman,2016,70000,899000,8891
37770,MITSUBISHI,Colt Plus,2014,137000,208000,8891
37771,VOLKSWAGEN,Touran,2020,29000,0,8891
37772,VOLKSWAGEN,Tiguan,2013,65000,438000,8891
37773,MERCEDES-BENZ,C-Class Estate,2017,36000,0,8891
37774,PORSCHE,718 Boxster S,2008,58000,640000,8891
37775,MAZDA,3,2018,53000,599000,8891
37776,NISSAN,Tiida,2011,129000,248000,8891
37777,NISSAN,Sentra,2014,125000,298000,8891
37778,FORD,Focus,2011,297000,168000,8891
37779,MERCEDES-BENZ,GLC,2018,40000,1958000,8891
37780,VOLKSWAGEN,Golf,2007,181000,238000,8891
37781,MITSUBISHI,Canter,2012,90000,598000,8891
37782,FORD,I-Max,2008,139000,198000,8891
37783,TOYOTA,Vios,2008,90000,188000,8891
37784,TOYOTA,Vios,2011,87000,218000,8891
37785,HYUNDAI,Elantra,2013,102000,238000,8891
37786,TOYOTA,Yaris,2007,82000,198000,8891
37787,HONDA,CR-V,2006,167000,168000,8891
37788,FORD,Focus,2017,79000,568000,8891
37789,VOLKSWAGEN,Touran,2014,124000,399000,8891
37790,VOLKSWAGEN,Tiguan,2018,30000,968000,8891
37791,SUZUKI,Carry,2014,144000,258000,8891
37792,MITSUBISHI,Delica貨車,2013,354000,218000,8891
37793,HONDA,Fit,2014,100000,350000,8891
37794,MITSUBISHI,Lancer Fortis,2010,93000,238000,8891
37795,AUDI,A1 Sportback,2013,100000,548000,8891
37796,BMW,X1,2011,98000,438000,8891
37797,MITSUBISHI,Canter,2012,303000,580000,8891
37798,BMW,X2,2020,6000,1690000,8891
37799,TOYOTA,Sienna,2013,110000,860000,8891
37800,MERCEDES-BENZ,GLK,2014,86000,790000,8891
37801,MITSUBISHI,Zinger,2014,128000,298000,8891
37802,TOYOTA,Corolla Altis,2019,31000,638000,8891
37803,MERCEDES-BENZ,SL,2015,44000,2250000,8891
37804,MERCEDES-BENZ,C-Class Sedan,2013,77000,400000,8891
37805,TOYOTA,Camry,2011,202000,120000,8891
37806,MERCEDES-BENZ,E-Class Sedan,2016,100000,0,8891
37807,MAZDA,3,2018,101000,618000,8891
37808,MAZDA,3,2016,83000,598000,8891
37809,MAZDA,3,2018,78000,598000,8891
37810,HONDA,Fit,2017,53000,390000,8891
37811,LEXUS,IS,2010,145000,390000,8891
37812,NISSAN,Tiida,2014,115000,316000,8891
37813,SUZUKI,Swift,2009,147000,228000,8891
37814,MERCEDES-BENZ,E-Class Sedan,2016,40000,1825000,8891
37815,SUBARU,Levorg,2019,40000,1120000,8891
37816,BMW,4-Series Gran Coupé,2016,25000,0,8891
37817,BMW,X5,2019,11000,2889000,8891
37818,AUDI,A8L,2004,77000,185000,8891
37819,HONDA,Fit,2011,134000,85000,8891
37820,NISSAN,Tiida,2012,90000,220000,8891
37821,AUDI,Q5,2016,47000,1158000,8891
37822,NISSAN,Kicks,2019,8000,628000,8891
37823,BMW,Z4,2003,85000,458000,8891
37824,FORD,Escape,2011,102000,130000,8891
37825,NISSAN,March,1999,190000,60000,8891
37826,VOLKSWAGEN,Beetle,2004,188000,138000,8891
37827,HONDA,Civic,2015,125000,490000,8891
37828,TOYOTA,Yaris,2018,23000,500000,8891
37829,FORD,Focus,2017,67000,420000,8891
37830,MAZDA,3,2017,37000,710000,8891
37831,MAZDA,CX-5,2015,54000,570000,8891
37832,NISSAN,Livina,2015,145000,288000,8891
37833,MERCEDES-BENZ,CLA,2015,79000,880000,8891
37834,NISSAN,Tiida,2016,45000,0,8891
37835,MITSUBISHI,Zinger,2018,55000,398000,8891
37836,PORSCHE,Cayenne,2018,57000,0,8891
37837,MERCEDES-BENZ,E-Class Sedan,2017,39000,0,8891
37838,BMW,1-Series Hatchback,2014,110000,688000,8891
37839,MINI,Countryman S,2018,65000,1280000,8891
37840,PORSCHE,Macan,2016,77000,1730000,8891
37841,TOYOTA,Innova,2015,34000,408000,8891
37842,MITSUBISHI,Delica廂車,2018,33000,428000,8891
37843,TOYOTA,Camry,2016,64000,578000,8891
37844,TOYOTA,C-HR,2018,50000,700000,8891
37845,HONDA,Civic,2013,135000,368000,8891
37846,TOYOTA,Corolla,2000,79000,158000,8891
37847,TOYOTA,Wish,2008,120000,298000,8891
37848,VOLKSWAGEN,Tiguan,2009,130000,0,8891
37849,VOLKSWAGEN,Tiguan,2014,130000,458000,8891
37850,VOLVO,XC70,2008,150000,418000,8891
37851,VOLKSWAGEN,Tiguan,2015,60000,0,8891
37852,VOLKSWAGEN,Golf Plus,2011,85000,0,8891
37853,VOLKSWAGEN,Tiguan,2009,160000,298000,8891
37854,MERCEDES-BENZ,E-Class Estate,2018,75000,2128000,8891
37855,HONDA,CR-V,2014,85000,598000,8891
37856,VOLKSWAGEN,Golf Plus,2010,220000,258000,8891
37857,VOLVO,S60,2016,70000,798000,8891
37858,HONDA,HR-V,2019,45000,590000,8891
37859,BMW,3-Series Sedan,2007,110000,298000,8891
37860,HYUNDAI,Elantra,2015,110000,388000,8891
37861,MERCEDES-BENZ,C-Class Sedan,2011,110000,598000,8891
37862,BMW,3-Series Sedan,2014,100000,738000,8891
37863,MITSUBISHI,Delica貨車,2012,100000,268000,8891
37864,MASERATI,Ghibli,2013,105000,1498000,8891
37865,TOYOTA,Yaris,2010,134000,70000,8891
37866,FORD,Tierra,2005,170000,98000,8891
37867,BMW,X5,2012,64000,818000,8891
37868,BMW,X5,2010,88000,598000,8891
37869,HINO,300,2013,210000,0,8891
37870,ISUZU,Elf,2007,350000,0,8891
37871,LEXUS,ES,2004,80000,158000,8891
37872,MERCEDES-BENZ,C-Class Sedan,2013,86000,635000,8891
37873,MERCEDES-BENZ,E-Class Sedan,2017,60000,1580000,8891
37874,FORD,Focus,2011,116000,208000,8891
37875,MASERATI,Ghibli,2014,35000,1458000,8891
37876,VOLVO,V40,2017,36000,725000,8891
37877,MITSUBISHI,Colt Plus,2012,125000,140000,8891
37878,VOLVO,V40,2018,55000,860000,8891
37879,MERCEDES-BENZ,CLK,2002,180000,158000,8891
37880,TOYOTA,Previa,2018,31000,988000,8891
37881,VOLKSWAGEN,Jetta,2010,173000,220000,8891
37882,MERCEDES-BENZ,CLS,2018,37000,3680000,8891
37883,MERCEDES-BENZ,S-Class Sedan,2013,39000,1188000,8891
37884,MERCEDES-BENZ,GLC,2019,28000,2280000,8891
37885,MERCEDES-BENZ,S-Class Sedan,2017,67000,0,8891
37886,LEXUS,IS,2013,110000,750000,8891
37887,MERCEDES-BENZ,CLA,2019,1000,2080000,8891
37888,MERCEDES-BENZ,GLE Class,2018,40000,2520000,8891
37889,SUZUKI,Swift,2007,107000,80000,8891
37890,CMC,Veryca廂車,2014,80000,150000,8891
37891,MERCEDES-BENZ,B-Class,2015,63000,728000,8891
37892,SMART,Fortwo,2013,76000,438000,8891
37893,VOLKSWAGEN,Golf,2012,118000,338000,8891
37894,MERCEDES-BENZ,GLC,2020,47000,1898000,8891
37895,MERCEDES-BENZ,S-Class Sedan,2017,63000,2588000,8891
37896,MERCEDES-BENZ,C-Class Sedan,2016,40000,0,8891
37897,BMW,3-Series Sedan,2019,10000,0,8891
37898,ALFA ROMEO,GIULIA,2017,50000,0,8891
37899,TOYOTA,Camry,2010,80000,338000,8891
37900,BMW,7-Series,2010,133000,450000,8891
37901,AUDI,Q5,2017,45000,1388000,8891
37902,MERCEDES-BENZ,E-Class Sedan,2018,40000,0,8891
37903,TOYOTA,Vios,2004,110000,66000,8891
37904,NISSAN,Tiida,2014,105000,0,8891
37905,MITSUBISHI,Canter,2004,99000,0,8891
37906,TOYOTA,Previa,2018,31000,968000,8891
37907,PORSCHE,Cayenne,2015,75000,0,8891
37908,MERCEDES-BENZ,E-Class Sedan,2011,120000,0,8891
37909,MERCEDES-BENZ,S-Class Sedan,2017,15000,0,8891
37910,MERCEDES-BENZ,S-Class Sedan,2014,127000,1580000,8891
37911,HYUNDAI,Elantra,2013,120000,200000,8891
37912,MERCEDES-BENZ,S-Class Sedan,2017,15000,0,8891
37913,MERCEDES-BENZ,E-Class Coupe,2016,110000,1468000,8891
37914,TOYOTA,Yaris,2018,22000,230000,8891
37915,NISSAN,Tiida,2006,84000,198000,8891
37916,FORD,Mondeo Wagon,2018,35000,758000,8891
37917,MERCEDES-BENZ,S-Class Sedan,2017,16000,0,8891
37918,NISSAN,Tiida,2012,90000,180000,8891
37919,HYUNDAI,Tucson,2016,70000,530000,8891
37920,HONDA,CR-V,2016,90000,630000,8891
37921,NISSAN,Cabstar,2006,110000,133000,8891
37922,TOYOTA,Sienta,2018,50000,530000,8891
37923,BMW,5-Series Sedan,2001,60000,198000,8891
37924,HYUNDAI,Santa Fe,2014,60000,488000,8891
37925,CMC,Leadca新達,2015,180000,458000,8891
37926,TOYOTA,Yaris,2011,140000,298000,8891
37927,LAMBORGHINI,LP560-4,2013,8000,0,8891
37928,MERCEDES-BENZ,AMG GT,2019,2000,0,8891
37929,FERRARI,California T,2015,18000,0,8891
37930,PORSCHE,Cayenne S,2013,100000,1450000,8891
37931,FERRARI,360,2002,66000,4150000,8891
37932,OPEL,Zafira,2006,220000,230000,8891
37933,VOLKSWAGEN,Touran,2014,73000,408000,8891
37934,PORSCHE,Macan,2018,28000,2280000,8891
37935,FERRARI,360,2002,66000,4280000,8891
37936,ROLLS-ROYCE,Ghost,2018,9000,0,8891
37937,ROLLS-ROYCE,Ghost,2018,4000,0,8891
37938,MERCEDES-BENZ,S-Class Sedan,2015,145000,1680000,8891
37939,BMW,X4,2018,14000,988000,8891
37940,BMW,3-Series Touring,2013,124000,1180000,8891
37941,FORD,Escape,2006,187000,106000,8891
37942,TOYOTA,Previa,2014,24000,588000,8891
37943,VOLKSWAGEN,Beetle,2004,98000,178000,8891
37944,FERRARI,360,2002,66000,4150000,8891
37945,MERCEDES-BENZ,GLC Coupe,2018,49000,1980000,8891
37946,INFINITI,M37,2011,160000,398000,8891
37947,BMW,5-Series Sedan,2017,58000,1598000,8891
37948,MERCEDES-BENZ,CLA,2014,126000,550000,8891
37949,TOYOTA,Yaris,2009,140000,208000,8891
37950,MITSUBISHI,Pajero,2001,280000,138000,8891
37951,MITSUBISHI,Varica,2000,51000,108000,8891
37952,TOYOTA,RAV4,2017,32000,760000,8891
37953,TOYOTA,Corolla Altis,2007,150000,168000,8891
37954,PORSCHE,Cayenne,2018,57000,0,8891
37955,TOYOTA,Yaris,2007,170000,178000,8891
37956,MERCEDES-BENZ,E-Class Sedan,2016,100000,1498000,8891
37957,VOLKSWAGEN,Caddy,2016,52000,488000,8891
37958,LUXGEN,M7 EV,2016,80000,538000,8891
37959,VOLKSWAGEN,Phaeton,2010,170000,368000,8891
37960,HONDA,Civic K12,2009,110000,0,8891
37961,HONDA,Odyssey,2015,36000,998000,8891
37962,VOLKSWAGEN,Passat,2011,180000,298000,8891
37963,MERCEDES-BENZ,GLC,2019,17000,2180000,8891
37964,TOYOTA,Previa,2017,46000,1238000,8891
37965,TOYOTA,Yaris,2008,180000,199000,8891
37966,BMW,3-Series Touring,2007,150000,450000,8891
37967,TOYOTA,Zace,2004,190000,120000,8891
37968,MAZDA,CX-5,2020,13000,868000,8891
37969,LEXUS,IS,2015,50000,958000,8891
37970,BMW,4-Series Coupe,2014,63000,1060000,8891
37971,TOYOTA,Sienna,2008,110000,390000,8891
37972,LEXUS,IS,2015,60000,1168000,8891
37973,MITSUBISHI,Varica,2009,140000,198000,8891
37974,AUDI,A1,2015,40000,568000,8891
37975,LAND ROVER,Range Rover Evoque,2017,43000,0,8891
37976,LUXGEN,U7 Turbo,2013,96000,188000,8891
37977,VOLVO,V40 Cross Country,2014,100000,638000,8891
37978,LUXGEN,U5,2017,39000,388000,8891
37979,MINI,Countryman,2011,160000,538000,8891
37980,MERCEDES-BENZ,C-Class Sedan,2017,62000,0,8891
37981,MERCEDES-BENZ,C-Class Sedan,2018,50000,0,8891
37982,TOYOTA,Yaris,2012,152000,298000,8891
37983,MERCEDES-BENZ,CLA Shooting Brake,2016,89000,1298000,8891
37984,MAZDA,5,2014,200000,326000,8891
37985,LEXUS,NX,2017,7400,0,8891
37986,LUXGEN,U6 Turbo ECO Hyper,2015,80000,368000,8891
37987,AUDI,A1,2014,120000,468000,8891
37988,BMW,5-Series Sedan,2017,65000,1780000,8891
37989,MAZDA,3,2007,110000,128000,8891
37990,AUDI,RS Q3,2015,102000,0,8891
37991,LEXUS,ES,2007,190000,98000,8891
37992,AUDI,A3 Sportback,2015,78000,0,8891
37993,HONDA,Odyssey,2016,43000,1158000,8891
37994,VOLVO,XC60,2020,12000,1930000,8891
37995,MERCEDES-BENZ,S-Class Sedan,2018,54000,3280000,8891
37996,MERCEDES-BENZ,C-Class Sedan,2016,80000,1198000,8891
37997,MERCEDES-BENZ,E-Class Sedan,2016,75000,0,8891
37998,TOYOTA,Corolla Altis,2014,68000,335000,8891
37999,PORSCHE,Panamera,2017,20000,0,8891
38000,PORSCHE,Panamera4 Sport Turismo,2018,28000,0,8891
38001,PORSCHE,Panamera4 Sport Turismo,2018,28000,0,8891
38002,LEXUS,IS,2014,50000,770000,8891
38003,PORSCHE,Panamera4 Sport Turismo,2018,28000,0,8891
38004,HONDA,Odyssey,2016,40000,1200000,8891
38005,MERCEDES-BENZ,CLS,2013,124000,1250000,8891
38006,BENTLEY,Continental Flying Spur,2008,101000,0,8891
38007,VOLKSWAGEN,Golf,2014,130000,508000,8891
38008,MITSUBISHI,Zinger,2013,81000,268000,8891
38009,TOYOTA,Yaris,2009,145000,208000,8891
38010,TOYOTA,Yaris,2015,69000,358000,8891
38011,VOLVO,V60 Cross Country,2018,46000,1080000,8891
38012,FORD,Mustang,2016,60000,1000000,8891
38013,MERCEDES-BENZ,A-Class,2018,20000,1480000,8891
38014,VOLVO,V60,2019,26000,1280000,8891
38015,MINI,Countryman S,2018,28000,1180000,8891
38016,BMW,7-Series,2016,55000,1889000,8891
38017,NISSAN,Livina,2012,99000,288000,8891
38018,VOLVO,S60,2013,93000,390000,8891
38019,MERCEDES-BENZ,C-Class Sedan,2015,60000,1250000,8891
38020,BMW,7-Series,2017,80000,2590000,8891
38021,MERCEDES-BENZ,GLC,2018,24000,0,8891
38022,VOLKSWAGEN,Golf GTI,2017,16000,1180000,8891
38023,PORSCHE,911 Carrera S,2008,300,1980000,8891
38024,HONDA,CR-V,2009,170000,250000,8891
