,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolume,car_driveMode,car_fuel,car_gear,verified,car_address,car_title,car_photo,dealer_name,seller_role,dealer_address,sunroof,TPMS,SRS,keyless,theft_alarm,central_lock,ESP,TCS,ABS,cruise_sys,HID_head,LED_head,isofix,electric_seat,auto_AC,navi_sys,IVI_sys,SW_button,leather_seat,parking_radar,parking_camera,BSM,ACC,LDW
958,1314040.0,MITSUBISHI,DELICA,2017,62000.0,1280000.0,白,,,2351,,,手排,0,高雄市,[豐駿國際 C300 熱門轎跑 ],https://www.isave.com.tw/public/photo/1314040/800_20210613150824014.jpg,凱順汽車商行,,新北市三峽區介壽路一段362號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
959,1313666.0,TOYOTA,ALTIS,2017,21000.0,1780000.0,白,,,1798,,,手自排,0,高雄市,[],https://www.isave.com.tw/public/photo/1313666/800_20210612125146939.JPG,鑫源車業,,新北市三峽區介壽路一段362號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
960,1313315.0,BENZ,E300,2017,,1660000.0,黑,,,2000,,,手自排,0,新北市,[豐駿國際 530 M版 現在庫 優惠中 ],https://www.isave.com.tw/public/photo/1313315/800_20210611143322795.jpg,豐駿汽車,,新北市三峽區介壽路一段362號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
961,1302915.0,BENZ,C300,2017,,1490000.0,黑,,,2000,,,手自排,0,新北市,[奧迪時尚休旅 一手車 全家出遊首選],https://www.isave.com.tw/public/photo/1302915/800_20210523141440236.jpg,豐駿汽車,,新北市三峽區介壽路一段362號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
962,1292239.0,BENZ,E300,2017,,660000.0,,,,2000,,,手排,0,新北市,[柴油旗艦版 超省油],https://www.isave.com.tw/public/photo/1292239/800_20210506130222712.png,豐駿汽車,,桃園縣桃園區國際路一段422號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
963,1277463.0,BMW,530,2017,,1680000.0,黑,,,2000,,,手自排,0,新北市,[GLC300 雙魚眼頭燈 全景天窗 ],https://www.isave.com.tw/public/photo/1277463/800_20210411154824916.JPG,豐駿汽車,,新北市三峽區介壽路一段362號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
964,1271551.0,,,,,468000.0,,,,,,,,0,,[],https://www.isave.com.tw/public/photo/1271551/800_20210331114121471.jpg,,,桃園市平鎮區中豐路687號,,,,,,,,,,,,,,,,,,,,,,,,
965,968026.0,AUDI,Q5,2017,,1890000.0,黑,,,2000,,,手自排,0,新北市,[可全額貸 配備齊全 趕快來牽回家],https://www.isave.com.tw/public/photo/968026/800_20190902171208460.jpg,豐駿汽車,,台中市南屯區向上路三段412號,,,1.0,,,,,,0.0,,,,,1.0,1.0,,,,,,,,,
966,967810.0,,,,,689000.0,,,,,,,,0,,[車美 品質保證 有保固],https://www.isave.com.tw/public/photo/967810/800_20190902140851302.jpg,,,台中市南屯區向上路三段412號,,,,,,,,,,,,,,,,,,,,,,,,
967,967071.0,MAZDA,CX-3,2017,,558000.0,,,,1499,,,手自排,0,桃園市,[原廠保固中 只跑一萬多 原漆原版件],https://www.isave.com.tw/public/photo/967071/800_20190831120624170.jpg,全台汽車,,台中市南屯區向上路三段412號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
968,966854.0,BENZ,GLC300,2017,,1190000.0,黑,,,2000,,,手自排,0,新北市,[M版 全台限量50台 要買要快],https://www.isave.com.tw/public/photo/966854/800_20190830162529744.jpg,豐駿汽車,,台中市南屯區向上路三段412號,,,1.0,,,,,,0.0,,,,,1.0,1.0,,,,,,,,,
969,947854.0,HONDA,FIT,2017,,940000.0,白,,,1497,,,手自排,0,桃園市,[2018年 好爸爸車 頂級安全 大空間],https://www.isave.com.tw/public/photo/947854/800_20190724164636645.jpg,千弘汽車,,台中市大里區德芳路三段88號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
970,943473.0,JAGUAR,F-PACE,2017,,680000.0,白,,,3000,,,手自排,0,台中市,[2018年 最頂級 跨界跑旅 舒適大空間],https://www.isave.com.tw/public/photo/943473/800_20190715161633691.jpg,艾莉國際,,台中市大里區德芳路三段88號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
971,943268.0,TOYOTA,RAV4,2017,,748000.0,黑,,,2000,,,手排,0,台中市,[2018年 跨界跑旅 渦輪 LED頭燈],https://www.isave.com.tw/public/photo/943268/800_20190715143430818.jpg,艾莉國際,,台中市大里區德芳路三段88號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
972,1324571.0,NISSAN,JUKE,2017,,798000.0,白,,,1600,,,手自排,1,台中市,[ 一階省油省稅金原版件安卓機  ],https://www.isave.com.tw/public/photo/1324571/800_20210703232204742.jpg,艾莉國際,,台南市北區西門路四段490號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
973,1323179.0,BMW,220,2017,,1260000.0,白,,,2000,,,手自排,1,台中市,[2016 C300 後驅版 AMG],https://www.isave.com.tw/public/photo/1323179/800_20210701120556239.jpg,艾莉國際,,高雄市仁武區高楠公路89號(1788汽車城B區10號),,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
974,1319597.0,HONDA,CR-V,2017,,1450000.0,棕,,,1498,,,手自排,1,台中市,[盲點 全景天窗 動態LED 柏林 電尾門],https://www.isave.com.tw/public/photo/1319597/800_20210624105304351.jpg,駿曜汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
975,1318538.0,HONDA,HR-V,2017,,688000.0,灰,,,1800,,,手自排,1,台中市,[2016年17領 2.0I-L 小改款 ],https://www.isave.com.tw/public/photo/1318538/800_20210623111327854.JPG,駿曜汽車,,高雄市仁武區仁雄路82-3號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
976,1314345.0,AUDI,A3,2016,66000.0,858000.0,黑,,,1395,,,手自排,1,台南市,[戰鬥氣息 豎起寒毛 準備出發 全額貸款 ],https://www.isave.com.tw/public/photo/1314345/800_20210614153034497.jpg,鉌馬汽車,,桃園市八德區建國路650號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
977,1323729.0,BENZ,C300,2016,90667.0,930000.0,銀,,,1991,,,手自排,1,高雄市,[一手車 實車實價不低價釣魚 業界最低利率],https://www.isave.com.tw/public/photo/1323729/800_20210702135836473.JPG,詠屹汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
978,1316646.0,BENZ,GLC300,2016,70000.0,2298000.0,灰,,,1991,,,手自排,1,台中市,[],https://www.isave.com.tw/public/photo/1316646/800_20210618185016363.jpg,萬通汽車,,桃園市桃園區經國路32號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
979,1312516.0,SUBARU,FORESTER,2016,54700.0,1570000.0,白,,,1995,,,手自排,1,高雄市,[一手車 實車實價不低價釣魚 業界最低利率],https://www.isave.com.tw/public/photo/1312516/800_20210610104710955.JPG,良信汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
980,1310730.0,NISSAN,X-TRAIL,2016,61245.0,728000.0,白,,,2488,,,手自排,1,桃園市,[16年山土匪 4WD 5+2人座],https://www.isave.com.tw/public/photo/1310730/800_20210607201237054.jpg,冠際汽車,,台中市西屯區中清路三段170號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
981,1310524.0,SUBARU,WRX,2016,130000.0,570000.0,藍,,,1998,,,手自排,1,桃園市,[2016年 LUXGEN M7 ECO],https://www.isave.com.tw/public/photo/1310524/800_20210607143022563.jpg,樂卡汽車,,桃園市桃園區寶慶路207-1號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
982,1321181.0,BMW,X1,2016,120000.0,1698000.0,棕,,,1998,,,手自排,1,台中市,[2017年領牌 C43 總代理],https://www.isave.com.tw/public/photo/1321181/800_20210627175221447.JPG,萬通汽車,,彰化縣埔心鄉中正路一段555之17號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
983,1303949.0,BENZ,GLC300,2016,40000.0,2538000.0,白,,,1991,,,手自排,1,台中市,[2016年M4 Competition],https://www.isave.com.tw/public/photo/1303949/800_20210525115720798.jpg,萬通汽車,,彰化縣彰化市金馬路一段436號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
984,1304953.0,HYUNDAI,SANTA FE,2016,80000.0,1030000.0,,,,2199,,,手自排,1,台中市,[一手車 實車實價 520i],https://www.isave.com.tw/public/photo/1304953/800_20210526165135348.JPG,川弘中古車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
985,1303822.0,LUXGEN,M7,2016,58000.0,1100000.0,白,,,2198,,,手自排,1,桃園市,[已回原廠做好保養.已更換全新胎全貸免頭款],https://www.isave.com.tw/public/photo/1303822/800_20210524185525394.jpg,宏悅汽車,,台南市北區西門路四段490號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
986,1309184.0,BENZ,C43AMG,2016,90000.0,1220000.0,白,,,2996,,,手自排,1,彰化縣,[4Matic 全景 盲點 i-key],https://www.isave.com.tw/public/photo/1309184/800_20210603170533081.JPG,銓鎰汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
987,1301816.0,SKODA,FABIA,2016,70000.0,798000.0,,,,1197,,,手自排,1,台中市,[2016年 頂級XTP 原鈑件 里程保證],https://www.isave.com.tw/public/photo/1301816/800_20210520181635580.JPG,川弘中古車,,高雄市仁武區仁雄路82-3號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
988,1301660.0,BMW,520,2016,64000.0,1788000.0,黑,,,1997,,,手自排,1,台中市,[2017年型領牌GLC250 COUPE],https://www.isave.com.tw/public/photo/1301660/800_20210520145121295.JPG,萬通汽車,,高雄市三民區大順一路127號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
989,1305970.0,BENZ,CLA200,2016,82000.0,558000.0,白,,,1595,,,手自排,1,台南市,[2016年12月領牌  僅跑一萬   ],https://www.isave.com.tw/public/photo/1305970/800_20210528164001609.jpg,鉌馬汽車,,台北市北投區承德路7段153號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
990,1298890.0,BENZ,CLA250,2016,40000.0,377000.0,黑,,,1991,,,手自排,1,台中市,[SAVE認證 頂級五門福斯POLO],https://www.isave.com.tw/public/photo/1298890/800_20210516153257232.jpg,萬通汽車,,新竹市東區經國路一段218號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
991,1302833.0,SUBARU,FORESTER,2016,89151.0,628000.0,銀,,,1998,,,手自排,1,高雄市,[台南 旅順汽車 2016年 森林人],https://www.isave.com.tw/public/photo/1302833/800_20210522172022013.JPG,良信汽車,,台南市永康區永大路三段358號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
992,1305954.0,MITSUBISHI,LANCER IO,2016,71000.0,498000.0,黑,,,1998,,,手自排,1,高雄市,[2016年11月領牌 跑五萬一],https://www.isave.com.tw/public/photo/1305954/800_20210528162206792.jpg,溢忠汽車,,台北市北投區承德路7段153號,,,0.0,,,,,,1.0,,,,,0.0,0.0,,,,,,,,,
993,1305952.0,BENZ,GLC250,2016,67589.0,678000.0,白,,,1991,,,手自排,1,高雄市,[2016年8月領牌 跑一萬],https://www.isave.com.tw/public/photo/1305952/800_20210528161416840.jpg,聯達汽車,,台北市北投區承德路7段153號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
994,1296817.0,VOLKSWAGEN,POLO,2016,55000.0,1490000.0,灰,,,1598,,,手自排,1,新竹市,[BENZ E250 2.0L],https://www.isave.com.tw/public/photo/1296817/800_20210512194400420.JPG,上冠汽車,,高雄市左營區自由四路428號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
995,1296506.0,SUBARU,FORESTER,2016,103705.0,799000.0,白,,,1995,,,手自排,1,台南市,[],https://www.isave.com.tw/public/photo/1296506/800_20210512154547948.jpg,旅順汽車,,台北市南港區市民大道七段 靠近昆陽街口,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
996,1295394.0,TOYOTA,ALTIS,2016,51714.0,458000.0,銀,,,1798,,,手自排,1,台北市,[實車實價 一手車 全程原廠保養],https://www.isave.com.tw/public/photo/1295394/800_20210511115203580.JPG,任昱汽車商行,,新竹縣竹北市中華路302號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
997,1294801.0,NISSAN,LIVINA,2016,43190.0,398000.0,灰,,,1598,,,自排,1,新竹市,[柴油休旅車 原廠保養],https://www.isave.com.tw/public/photo/1294801/800_20210510141518641.JPG,易賀汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
998,1301247.0,BENZ,E250,2016,100590.0,628000.0,白,,,1991,,,手自排,1,高雄市,[富祥汽車 正2016年尾 LEGACY ],https://www.isave.com.tw/public/photo/1301247/800_20210519174240480.jpg,乙鈞汽車,,高雄市鳥松區神農路482-1號(大同路口),,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
999,1295296.0,VOLKSWAGEN,SHARAN,2016,60000.0,325000.0,灰,,,1968,,,手自排,1,台北市,[實車實價 0頭款 納智捷s3 1.6],https://www.isave.com.tw/public/photo/1295296/800_20210511104746661.jpg,紘展汽車,,高雄市鳳山區建國路三段176之2號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1000,1294439.0,NISSAN,TIIDA,2016,47506.0,538000.0,白,,,1598,,,自排,1,新竹縣,[實車實價 0頭款 WISH 2.0七速],https://www.isave.com.tw/public/photo/1294439/800_20210510101153122.jpg,振立汽車,,高雄市鳳山區建國路三段176之2號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1001,1295486.0,BENZ,C300,2016,39000.0,1098000.0,白,,,1991,,,手自排,1,台南市,[2016年 C200  總代理],https://www.isave.com.tw/public/photo/1295486/800_20210511132829023.jpeg,鉌馬汽車,,台南市新化區中山路686號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1002,1289831.0,HYUNDAI,IX35,2016,120000.0,568000.0,白,,,1995,,,手自排,1,台中市,[],https://www.isave.com.tw/public/photo/1289831/800_20210503161352411.jpg,萬通汽車,,台北市南港區市民大道七段 靠近昆陽街口,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1003,1314225.0,SUBARU,LEGACY,2016,40000.0,1660000.0,灰,,,2498,,,手自排,1,高雄市,[GLC 250 總代理 全景摸門環景導航],https://www.isave.com.tw/public/photo/1314225/800_20210614132343063.jpg,富祥汽車企業行,,台北市北投區承德路七段143號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1004,1292546.0,TOYOTA,WISH,2016,75000.0,1720000.0,白,,,1987,,,手自排,1,高雄市,[330I X-drive Touring],https://www.isave.com.tw/public/photo/1292546/800_20210506174101522.jpg,凱順汽車商行,,新北市樹林區中正路743號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1005,1287396.0,BENZ,C200,2016,116013.0,1280000.0,白,,,1991,,,手自排,1,台南市,[C300 AMG 4MATIC],https://www.isave.com.tw/public/photo/1287396/800_20210428195022046.jpg,和宬汽車,,新北市樹林區中正路743號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1006,1287935.0,TOYOTA,WISH,2016,20000.0,698000.0,銀,,,1987,,,手自排,1,台北市,[2016年RAV4 2.5 影音版],https://www.isave.com.tw/public/photo/1287935/800_20210430142354166.jpg,紘展汽車,,雲林縣北港鎮新德路97號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1007,1285288.0,BENZ,GLC250,2016,67508.0,1510000.0,白,,,1991,,,手自排,1,台北市,[雙門 盲點 天窗 柏林 電尾門],https://www.isave.com.tw/public/photo/1285288/800_20210424154019293.JPG,政威車業,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1008,1302411.0,FORD,FIESTA,2016,80000.0,518000.0,紅,,,998,,,手自排,1,桃園市,[富祥汽車 CAMRY2.0經典好開],https://www.isave.com.tw/public/photo/1302411/800_20210521172731357.jpg,豐澤汽車,,高雄市鳥松區神農路482-1號(大同路口),,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1009,1287076.0,BMW,330,2016,30000.0,1158000.0,白,,,1998,,,手自排,1,新北市,[恆躍 導航定速盲點 倒車顯影],https://www.isave.com.tw/public/photo/1287076/800_20210428142908090.jpg,宏昇汽車,,高雄市左營區自由四路227號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1010,1287737.0,BENZ,C300,2016,99000.0,418000.0,白,,,1991,,,手自排,1,新北市,[16年 City 1.5 VTI-S],https://www.isave.com.tw/public/photo/1287737/800_20210429202353207.jpg,宏昇汽車,,台北市內湖區舊宗路二段99號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1011,1286425.0,TOYOTA,RAV4,2016,58167.0,428000.0,白,,,2494,,,手自排,1,雲林縣,[BIG TIIDA 5D i key定速],https://www.isave.com.tw/public/photo/1286425/800_20210427151532798.JPG,鑫聖汽車商行,,台南市永康區永大路一段272號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1012,1298720.0,BENZ,C300,2016,20000.0,438000.0,白,,,1991,,,手自排,1,台中市,[台南 旅順汽車 2016年SWIFT],https://www.isave.com.tw/public/photo/1298720/800_20210515191906442.JPG,萬通汽車,,台南市永康區永大路三段358號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1013,1293620.0,MAZDA,CX-9,2016,16094.0,758000.0,灰,,,2488,,,手自排,1,高雄市,[S-LINE渦輪 里程保證六萬 雙電動椅],https://www.isave.com.tw/public/photo/1293620/800_20210507174839230.jpg,恆躍汽車,,高雄市三民區中華二路116號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1014,1290086.0,NISSAN,TIIDA,2016,80000.0,1550000.0,藍,,,1598,,,自排,1,台南市,[],https://www.isave.com.tw/public/photo/1290086/800_20210503193818051.jpeg,三越汽車,,桃園市蘆竹區南崁路二段125號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1015,1282508.0,SUZUKI,SWIFT,2016,77700.0,298000.0,白,,,1242,,,自排,1,台南市,[大胃王稱號 小小身形 大大空間 全額貸款],https://www.isave.com.tw/public/photo/1282508/800_20210420162539055.jpg,旅順汽車,,桃園市八德區建國路650號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1016,1281517.0,NISSAN,LIVINA,2016,13547.0,468000.0,灰,,,1598,,,自排,1,嘉義縣,[1.0Turbo馬カ大稅金省一年稅金八千],https://www.isave.com.tw/public/photo/1281517/800_20210419110615303.JPG,廣一汽車商行,,桃園市蘆竹區文中路一段340號,,,1.0,,,,,,1.0,,,,,0.0,0.0,,,,,,,,,
1017,1280115.0,AUDI,A3,2016,64145.0,397000.0,白,,,1395,,,手自排,1,高雄市,[SAVE認證 頂級五門POLO],https://www.isave.com.tw/public/photo/1280115/800_20210415223531771.jpg,銓鑫汽車,,新竹市東區經國路一段218號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1018,1279374.0,BENZ,CLA45,2016,82000.0,488000.0,白,,,1991,,,手自排,1,新北市,[],https://www.isave.com.tw/public/photo/1279374/800_20210414210525875.jpeg,宏昇汽車,,新北市五股區成泰路3段150號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1019,1279266.0,AUDI,A6,2016,40000.0,708000.0,黑,,,2967,,,手自排,1,桃園市,[最頂級 車道偏移+電動椅+前後雙螢幕!!],https://www.isave.com.tw/public/photo/1279266/800_20210414182220064.JPG,路易汽車,,新北市泰山區新北大道五段618號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1020,1278737.0,MITSUBISHI,COLT PLUS,2016,109994.0,638000.0,白,,,1499,,,手自排,1,桃園市,[旗艦版 日產 X-Trail 新車價11],https://www.isave.com.tw/public/photo/1278737/800_20210414120729540.jpg,樂卡汽車,,桃園市桃園區文中路416號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1021,1280492.0,FORD,FIESTA,2016,77656.0,1580000.0,白,,,998,,,手自排,1,桃園市,[GLC300 AMG 4MATIC],https://www.isave.com.tw/public/photo/1280492/800_20210416190631629.jpg,冠際汽車,,新北市樹林區中正路743號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1022,1276249.0,LUXGEN,M7,2016,57427.0,498000.0,灰,,,2198,,,手自排,1,新北市,[和悅汽車 CIVIC],https://www.isave.com.tw/public/photo/1276249/800_20210408154947169.jpg,有格汽車,,高雄市左營區文自路684號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1023,1276129.0,LUXGEN,M7,2016,84040.0,1330000.0,白,,,2198,,,手自排,1,新北市,[M-Sport 5AS HK音響 腳踢],https://www.isave.com.tw/public/photo/1276129/800_20210408151331115.JPG,大信汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1024,1282475.0,NISSAN,X-TRAIL,2016,139000.0,8880000.0,,,,2488,,,自排,1,桃園市,[一手車 實車實價不低價釣魚 業界最低利率],https://www.isave.com.tw/public/photo/1282475/800_20210420153719144.JPG,立鼎汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1025,1279123.0,BENZ,GLC300,2016,75000.0,410000.0,黑,,,1991,,,手自排,1,新北市,[16年 Safety+ 一手車 原鈑件 ],https://www.isave.com.tw/public/photo/1279123/800_20210414170914696.jpg,宏昇汽車,,台北市內湖區舊宗路二段99號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1026,1279449.0,BENZ,C180,2016,86810.0,1180000.0,黑,,,1595,,,手自排,1,高雄市,[認證車、原廠保養 ，低里程、免鑰匙引擎啟],https://www.isave.com.tw/public/photo/1279449/800_20210415000823909.jpg,和悅汽車,,台南市永康區永大路三段60號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1027,1279426.0,HONDA,CIVIC,2016,68991.0,688000.0,灰,,,1798,,,手自排,1,高雄市,[認證車、免鑰匙引擎啟閉系統、原鈑件],https://www.isave.com.tw/public/photo/1279426/800_20210414233734054.jpg,和悅汽車,,台南市永康區永大路三段60號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1028,1282494.0,BMW,528,2016,49000.0,608000.0,白,,,1997,,,手自排,1,台中市,[天窗 衛星導航 i-key],https://www.isave.com.tw/public/photo/1282494/800_20210420160402965.JPG,萬通汽車,,台中市西屯區環中路一段2280號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1029,1281653.0,FORD,FOCUS,2016,50000.0,458000.0,黑,,,1499,,,手自排,1,台中市,[Safety+ 版 一手車],https://www.isave.com.tw/public/photo/1281653/800_20210419143652371.JPG,萬通汽車,,苗栗縣頭份市中央路350號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1030,1274186.0,TOYOTA,ALTIS,2016,150000.0,588000.0,灰,,,1798,,,手自排,1,台北市,[2016年 末代絕版WISH 里程五萬公],https://www.isave.com.tw/public/photo/1274186/800_20210405145837114.jpg,民權汽車,,台中市大肚區沙田路三段656號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1031,1280075.0,TOYOTA,RAV4,2016,90324.0,550000.0,黑,,,1987,,,自排,1,台南市,[在地老店、誠信經營、負責可靠],https://www.isave.com.tw/public/photo/1280075/800_20210415202040762.jpg,富元汽車,,桃園區平鎮區中豐路1段111號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1032,1273692.0,MAZDA,CX-3,2016,38000.0,1250000.0,白,,,1998,,,手自排,1,台中市,[『超悅汽車』2016年GLA200],https://www.isave.com.tw/public/photo/1273692/800_20210403125225829.jpg,萬通汽車,,高雄市左營區文自路99號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1033,1273788.0,TOYOTA,ALTIS,2016,80000.0,1098000.0,銀,,,1798,,,手自排,1,苗栗縣,[『超悅汽車』2017年領牌CLA200 ],https://www.isave.com.tw/public/photo/1273788/800_20210403131514851.jpg,翔崴汽車,,高雄市左營區文自路99號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1034,1270064.0,TOYOTA,WISH,2016,50900.0,388000.0,白,,,1987,,,手自排,1,台中市,[SENTRA 1.8 I-KEY 定速 ],https://www.isave.com.tw/public/photo/1270064/800_20210328182020628.JPG,熊本車庫,,台中市北區崇德路一段172號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1035,1284018.0,LUXGEN,U6,2016,37136.0,328000.0,銀,,,1798,,,手自排,1,新北市,[2016 VIOS 車美氣氛佳],https://www.isave.com.tw/public/photo/1284018/800_20210422172145673.jpg,大信汽車,,桃園市中壢區環中東路525號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1036,1270102.0,HYUNDAI,SANTA FE,2016,141078.0,538000.0,灰,,,2199,,,手自排,1,桃園市,[頂級配 雙電滑門 雙頭枕大螢幕],https://www.isave.com.tw/public/photo/1270102/800_20210329114103343.JPG,全民汽車,,台中市西屯區環中路一段2280號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1037,1277887.0,BENZ,GLA200,2016,22700.0,1168000.0,白,,,1595,,,手自排,1,高雄市,[2020年11月領牌 跑五萬二],https://www.isave.com.tw/public/photo/1277887/800_20210412160207889.jpg,超悅汽車,,台北市北投區承德路7段153號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1038,1268176.0,BENZ,CLA200,2016,74998.0,418000.0,白,,,1595,,,手自排,1,高雄市,[2016 TIIDA豪華版一手車原鈑件],https://www.isave.com.tw/public/photo/1268176/800_20210325114143425.JPG,超悅汽車,,高雄市鳥松區鳥松里中正路46之55號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
1039,1267449.0,NISSAN,SENTRA,2016,73000.0,2600000.0,白,,,1798,,,自排,1,台中市,[Designo菱格紋內裝 自動跟車 抬顯],https://www.isave.com.tw/public/photo/1267449/350_20200102113832731.JPG,品皇汽車,,桃園市龍潭區大昌路一段111號,,,1.0,,,,,,1.0,,,,,0.0,1.0,,,,,,,,,
1040,1262129.0,MAZDA,MAZDA 5,2016,70000.0,358000.0,白,,,1999,,,手自排,1,台中市,[吳念真代言~最霸氣的商用休旅車],https://www.isave.com.tw/public/photo/1262129/800_20210315181117909.jpg,萬通汽車,,高雄市楠梓區鳳楠路68之1號,,,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,
1041,1259747.0,BENZ,C300,2016,52133.0,478000.0,灰,,,1991,,,手自排,1,台北市,[安全特仕版 TCS+手自排 保證實車實價],https://www.isave.com.tw/public/photo/1259747/800_20210311142254749.JPG,任昱汽車商行,,新北市泰山區新北大道五段618號,,,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
