,auto_brand_en,item_kind_name_en,car_year,car_mileage,car_price,source
17899,Mercedes-Benz,C-Class Sedan,2016,80000,1880000,8891
17900,Mercedes-Benz,C-Class Sedan,2017,40000,1900000,8891
17901,BMW,5-Series Sedan,2017,60000,1688000,8891
17902,BMW,X6,2009,160000,788000,8891
17903,Maserati,Ghibli,2016,90000,1758000,8891
17904,Porsche,Macan,2018,15000,2250000,8891
17905,Mercedes-Benz,CLA,2014,98000,850000,8891
17906,Ford,Focus,2006,200000,120000,8891
17907,Suzuki,Swift,2007,200000,158000,8891
17908,Toyota,Yaris,2009,130000,228000,8891
17909,Porsche,996,2002,72000,0,8891
17910,Audi,A6,2015,60000,1068000,8891
17911,Mazda,CX-5,2019,20000,958000,8891
17912,BMW,5-Series Touring,2017,48000,0,8891
17913,Mercedes-Benz,C-Class Sedan,2017,64000,1660000,8891
17914,Audi,A1,2016,79000,380000,8891
17915,Mercedes-Benz,B-Class,2015,73000,766000,8891
17916,Honda,Odyssey,2016,40000,938000,8891
17917,Lexus,ES,2015,96000,600000,8891
17918,Lexus,RX,2015,99000,1200000,8891
17919,Toyota,Camry,2014,132000,320000,8891
17920,Honda,CR-V,2007,160000,259000,8891
17921,Hyundai,Elantra,2012,122000,220000,8891
17922,Volkswagen,Golf GTI,2015,220000,750000,8891
17923,Ford,Fiesta,2014,130000,338000,8891
17924,Toyota,Corolla Altis,2012,110000,278000,8891
17925,Mercedes-Benz,B-Class,2012,105000,500000,8891
17926,BMW,5-Series Touring,2018,49000,0,8891
17927,Audi,A1,2011,180000,258000,8891
17928,BMW,X1,2019,38000,1468000,8891
17929,Mercedes-Benz,C-Class Sedan,2011,113000,458000,8891
17930,Toyota,Auris,2018,60000,698000,8891
17931,Mercedes-Benz,C-Class Estate,2017,50000,0,8891
17932,Nissan,X-Trail,2016,100000,430000,8891
17933,Toyota,Corolla Sport,2020,10000,756000,8891
17934,Volvo,S60,2012,28000,0,8891
17935,Toyota,Alphard,2015,81000,1828000,8891
17936,Toyota,Camry,2011,141000,428000,8891
17937,Nissan,Livina,2014,48000,398000,8891
17938,Honda,Accord,2010,143000,368000,8891
17939,Mercedes-Benz,E-Class Sedan,2021,100,3480000,8891
17940,BMW,X7,2019,5000,4280000,8891
17941,Smart,Roadster,2003,10000,0,8891
17942,BMW,7-Series,2010,98000,0,8891
17943,Toyota,Wish,2016,110000,350000,8891
17944,Lexus,IS,2013,150000,758000,8891
17945,Mercedes-Benz,C-Class Sedan,2018,26000,0,8891
17946,Lexus,CT,2012,75000,580000,8891
17947,Mercedes-Benz,E-Class Sedan,2017,67000,0,8891
17948,BMW,X1,2016,50000,900000,8891
17949,BMW,3-Series Coupe,2008,30000,0,8891
17950,BMW,6-Series Coupe,2011,110000,990000,8891
17951,BMW,X1,2016,53000,1098000,8891
17952,Mercedes-Benz,GLC Coupe,2018,35000,0,8891
17953,Ford,Focus,2017,80000,480000,8891
17954,Honda,Fit,2020,9500,580000,8891
17955,Mercedes-Benz,E-Class Sedan,2018,45000,2688000,8891
17956,BMW,1-Series Hatchback,2018,14000,1080000,8891
17957,Luxgen,U5,2017,33000,300000,8891
17958,Audi,A6 Avant,2010,210000,588000,8891
17959,Mitsubishi,Canter,2012,110000,618000,8891
17960,CMC,Veryca貨車,2013,120000,288000,8891
17961,Mini,Cooper S,2017,40000,1268000,8891
17962,Mercedes-Benz,C-Class Coupe,2016,45000,3080000,8891
17963,Hyundai,Elantra,2014,80000,300000,8891
17964,Toyota,Camry,2010,160000,200000,8891
17965,Toyota,Wish,2014,100000,400000,8891
17966,Mitsubishi,Colt Plus,2011,100000,90000,8891
17967,Honda,Civic K12,2011,140000,260000,8891
17968,Mercedes-Benz,S-Class Sedan,2014,56000,0,8891
17969,Mazda,3,2010,190000,200000,8891
17970,Mercedes-Benz,C-Class Sedan,2015,50000,0,8891
17971,BMW,2-Series Active Tourer,2014,90000,530000,8891
17972,Mercedes-Benz,E-Class Coupe,2015,52000,0,8891
17973,Toyota,Yaris,2017,110000,388000,8891
17974,Mazda,CX-3,2016,38000,608000,8891
17975,Toyota,Corolla Altis,2006,100000,198000,8891
17976,Ford,Focus,2018,16000,550000,8891
17977,Lexus,CT,2013,114000,658000,8891
17978,Toyota,Corolla Altis,2011,110000,200000,8891
17979,Mercedes-Benz,CLA,2016,120000,1100000,8891
17980,Mazda,CX-5,2014,140000,438000,8891
17981,Toyota,Corolla Altis,2011,110000,180000,8891
17982,Mercedes-Benz,E-Class Sedan,2009,110000,880000,8891
17983,Mini,Countryman,2012,85000,0,8891
17984,Honda,Civic K12,2008,150000,210000,8891
17985,Skoda,Rapid Spaceback,2018,50000,550000,8891
17986,BMW,5-Series Sedan,2007,170000,190000,8891
17987,Volkswagen,Golf GTI,2017,78000,1000000,8891
17988,Honda,CR-V,2016,138000,450000,8891
17989,Mitsubishi,Lancer Fortis,2008,230000,168000,8891
17990,Ford,Focus,2017,70000,390000,8891
17991,Mercedes-Benz,CLS,2018,30000,3680000,8891
17992,Mercedes-Benz,CLS,2018,37000,3680000,8891
17993,Mercedes-Benz,GLC Coupe,2021,100,3780000,8891
17994,Porsche,718 Boxster S,2017,38000,3780000,8891
17995,BMW,Z4,2011,65000,790000,8891
17996,BMW,8-Series Gran Coupe,2020,1000,0,8891
17997,BMW,4-Series Coupe,2021,100,3580000,8891
17998,Mercedes-Benz,C-Class Sedan,2019,4000,3880000,8891
17999,Mercedes-Benz,E-Class Sedan,2017,57000,1950000,8891
18000,Mitsubishi,Delica貨車,2015,100000,278000,8891
18001,Hyundai,I30 CW,2009,190000,158000,8891
18002,Toyota,Corolla Altis,2010,160000,258000,8891
18003,BMW,2-Series Active Tourer,2016,80000,799000,8891
18004,Porsche,Cayenne,2014,87000,1320000,8891
18005,Toyota,RAV4,2015,100000,628000,8891
18006,BMW,3-Series Sedan,2007,100000,258000,8891
18007,Toyota,RAV4,2019,30000,899000,8891
18008,Nissan,Teana,2017,67000,429000,8891
18009,Nissan,Sentra,2016,74000,329000,8891
18010,Ford,Focus,2013,160000,298000,8891
18011,BMW,5-Series Sedan,2017,71000,1990000,8891
18012,Volkswagen,Golf Plus,2008,190000,178000,8891
18013,Mercedes-Benz,A-Class,2017,56000,1028000,8891
18014,Mercedes-Benz,CLA Shooting Brake,2015,82000,1228000,8891
18015,Mercedes-Benz,GLA,2018,29000,0,8891
18016,Volkswagen,Golf,2010,114000,180000,8891
18017,BMW,3-Series Sedan,2010,145000,350000,8891
18018,Lexus,IS,1999,140000,168000,8891
18019,Skoda,Yeti,2011,130000,268000,8891
18020,Toyota,Zace,2002,174000,138000,8891
18021,BMW,5-Series Sedan,2017,29000,0,8891
18022,Toyota,IQ,2012,71000,628000,8891
18023,Toyota,RAV4,2019,52000,959000,8891
18024,Mercedes-Benz,E-Class Sedan,2016,92000,1658000,8891
18025,Toyota,Camry,2018,79000,528000,8891
18026,Honda,HR-V,2016,54000,488000,8891
18027,BMW,1-Series Hatchback,2016,90000,880000,8891
18028,Honda,Fit,2014,140000,348000,8891
18029,Mercedes-Benz,GLA,2016,50000,1020000,8891
18030,Bentley,Continental GT,2007,90000,0,8891
18031,Toyota,Auris,2019,9000,715000,8891
18032,Honda,Civic,2010,131000,208000,8891
18033,Bentley,Continental GT,2008,60000,0,8891
18034,BMW,3-Series Sedan,2016,76000,1298000,8891
18035,Mercedes-Benz,GLA,2015,40000,1168000,8891
18036,Bentley,Flying Spur,2013,40000,0,8891
18037,Infiniti,Q70,2018,19000,0,8891
18038,Porsche,Cayman,2009,80000,0,8891
18039,Mercedes-Benz,C-Class Sedan,2016,47000,1598000,8891
18040,Porsche,987 Cayman S,2006,90000,790000,8891
18041,Ford,Focus,2015,152000,418000,8891
18042,Mercedes-Benz,GLC,2017,65000,0,8891
18043,Mercedes-Benz,E-Class Sedan,2016,40000,0,8891
18044,Nissan,X-Trail,2005,89000,128000,8891
18045,Ford,Focus,2020,20000,0,8891
18046,Infiniti,FX35,2005,190000,130000,8891
18047,Mercedes-Benz,GLC,2017,69000,0,8891
18048,BMW,7-Series,2016,30000,2080000,8891
18049,BMW,X3,2016,60000,1230000,8891
18050,Porsche,Macan S,2016,139000,1750000,8891
18051,Mercedes-Benz,E-Class Sedan,2017,20000,1580000,8891
18052,Lexus,RX,2015,60000,1480000,8891
18053,Skoda,Fabia,2017,42000,0,8891
18054,Hyundai,Ix35,2013,80000,428000,8891
18055,Mercedes-Benz,CLA,2013,150000,888000,8891
18056,Ford,Focus,2017,70000,618000,8891
18057,Mercedes-Benz,GL-Class,2011,101000,790000,8891
18058,Audi,Q7,2011,151000,599000,8891
18059,Toyota,Wish,2013,150000,388000,8891
18060,BMW,3-Series Sedan,2017,40000,1260000,8891
18061,Volkswagen,Golf,2014,143000,458000,8891
18062,BMW,X4,2014,50000,1330000,8891
18063,BMW,3-Series Touring,2016,19000,1689000,8891
18064,Volkswagen,Polo,2019,40000,699000,8891
18065,BMW,X1,2018,36000,1260000,8891
18066,Mini,Clubman,2016,53000,890000,8891
18067,Hyundai,I10,2011,130000,158000,8891
18068,Toyota,Zace,2004,130000,138000,8891
18069,Hyundai,Kona,2019,21000,690000,8891
18070,BMW,X1,2011,160000,488000,8891
18071,Mercedes-Benz,C-Class Estate,2018,33000,0,8891
18072,Mercedes-Benz,E-Class Sedan,2007,220000,315000,8891
18073,Mercedes-Benz,E-Class Sedan,2003,170000,188000,8891
18074,Ford,Mustang,2016,180000,1168000,8891
18075,Mitsubishi,Lancer Fortis,2015,55000,368000,8891
18076,Volvo,S60,2014,70000,598000,8891
18077,Luxgen,U6 Turbo,2014,60000,358000,8891
18078,CMC,Veryca,2014,69000,0,8891
18079,Porsche,Panamera,2012,110000,1268000,8891
18080,Mazda,3,2008,110000,158000,8891
18081,Porsche,Cayenne,2015,70000,0,8891
18082,Mazda,3,2012,950000,326000,8891
18083,Mercedes-Benz,C-Class Sedan,2015,90000,1250000,8891
18084,Mitsubishi,Colt Plus,2019,13000,388000,8891
18085,Honda,Civic,2014,124000,426000,8891
18086,Mitsubishi,Lancer Fortis,2015,139000,298000,8891
18087,Toyota,RAV4,2012,180000,348000,8891
18088,Nissan,Livina,2011,151000,218000,8891
18089,CMC,Veryca,2001,52000,0,8891
18090,Infiniti,Q50,2017,100000,928000,8891
18091,Porsche,718 Cayman GTS,2020,17000,0,8891
18092,Ford,Focus,2011,220000,208000,8891
18093,Volvo,XC60,2012,90000,448000,8891
18094,Toyota,Corolla Altis,2016,100000,388000,8891
18095,Audi,A5 Sportback,2017,110000,1280000,8891
18096,Nissan,Tiida,2009,139000,226000,8891
18097,BMW,7-Series,2018,79000,1998000,8891
18098,Mazda,3,2012,110000,285000,8891
18099,Volkswagen,Tiguan,2017,100000,888000,8891
18100,Ford,Fiesta,2012,180000,168000,8891
18101,Honda,CR-V,2018,80000,728000,8891
18102,Audi,A4 Sedan,2009,120000,438000,8891
18103,Mercedes-Benz,E-Class Coupe,2014,80000,1080000,8891
18104,Suzuki,Solio,2005,150000,108000,8891
18105,Nissan,Tiida,2019,27000,500000,8891
18106,Toyota,RAV4,2012,100000,358000,8891
18107,Suzuki,Baleno,2018,22000,525000,8891
18108,Volkswagen,Sharan,2017,56000,899000,8891
18109,Toyota,Corolla Altis,2020,17000,728000,8891
18110,Mercedes-Benz,E-Class Sedan,2018,50000,1890000,8891
18111,Mitsubishi,Colt Plus,2014,55000,298000,8891
18112,BMW,2-Series Active Tourer,2014,72000,728000,8891
18113,Toyota,Wish,2016,79000,518000,8891
18114,Nissan,Tiida,2016,4000,488000,8891
18115,Peugeot,206,2006,255000,198000,8891
18116,BMW,X4,2016,93000,1480000,8891
18117,Lexus,NX,2015,117000,1120000,8891
18118,Honda,CR-V,2015,100000,538000,8891
18119,Mercedes-Benz,CLA,2014,70000,998000,8891
18120,BMW,5-Series Touring,2020,3114,0,8891
18121,MG,MGF,1998,6000,560000,8891
18122,Luxgen,URX,2021,1,858000,8891
18123,Audi,A3 Sportback,2012,173000,428000,8891
18124,Mitsubishi,Lancer Fortis,2010,130000,188000,8891
18125,BMW,X5,2004,150000,248000,8891
18126,Toyota,Innova,2012,100000,230000,8891
18127,BMW,M4,2014,50000,2500000,8891
18128,BMW,5-Series Sedan,2016,90000,928000,8891
18129,Mercedes-Benz,E-Class Estate,2017,70000,1730000,8891
18130,Toyota,Yaris,2010,130000,218000,8891
18131,Mercedes-Benz,GLA,2015,62000,1220000,8891
18132,Mazda,3,2010,180000,288000,8891
18133,Toyota,Camry,2008,150000,0,8891
18134,BMW,X1,2018,56000,0,8891
18135,Mercedes-Benz,S-Class Sedan,2016,49000,2258000,8891
18136,BMW,1-Series Hatchback,2009,105000,338000,8891
18137,Mitsubishi,Lancer Fortis,2012,93000,338000,8891
18138,Mazda,3,2012,125000,298000,8891
18139,Ford,Focus,2010,140000,198000,8891
18140,Volkswagen,Golf,2012,166000,338000,8891
18141,Mitsubishi,Zinger,2015,170000,258000,8891
18142,Mercedes-Benz,C-Class Coupe,2016,78000,0,8891
18143,Luxgen,U6 Turbo ECO Hyper,2015,116000,358000,8891
18144,Nissan,Tiida,2017,80000,0,8891
18145,Audi,TT,2016,50000,1799000,8891
18146,Toyota,Corolla Altis,2013,150000,0,8891
18147,BMW,5-Series Sedan,2017,49000,1578000,8891
18148,Land Rover,Range Rover,2004,160000,270000,8891
18149,Mitsubishi,Zinger,2013,130000,268000,8891
18150,Mercedes-Benz,S-Class Sedan,2017,21000,3200000,8891
18151,Toyota,Camry Hybrid,2015,20000,598000,8891
18152,Honda,Civic,2006,150000,288000,8891
18153,Toyota,Yaris,2010,130000,0,8891
18154,BMW,3-Series Touring,2011,130000,0,8891
18155,Audi,Q5,2017,47000,1438000,8891
18156,BMW,3-Series Sedan,2011,150000,438000,8891
18157,Toyota,Camry,2006,200000,0,8891
18158,Honda,CR-V,2018,60000,0,8891
18159,Mitsubishi,Savrin,2010,90000,248000,8891
18160,Toyota,Wish,2014,180000,0,8891
18161,Ford,Focus,2015,114000,289000,8891
18162,BMW,5-Series Sedan,2011,220000,0,8891
18163,Toyota,Corolla Altis,2011,160000,298000,8891
18164,Volkswagen,Golf,2011,102000,278000,8891
18165,Audi,A4 Avant,2015,130000,738000,8891
18166,BMW,5-Series Sedan,2007,160000,398000,8891
18167,Audi,A6 Avant,2015,88000,1120000,8891
18168,Mercedes-Benz,C-Class Sedan,2019,39000,1760000,8891
18169,Mercedes-Benz,GLC,2019,29000,2180000,8891
18170,BMW,2-Series Active Tourer,2014,80000,738000,8891
18171,Mercedes-Benz,C-Class Sedan,2017,70000,1450000,8891
18172,Mitsubishi,Colt Plus,2013,80000,268000,8891
18173,Lexus,RX,2016,110000,1350000,8891
18174,Toyota,Corolla Altis,2005,150000,168000,8891
18175,BMW,5-Series Touring,2018,71000,2150000,8891
18176,Suzuki,Swift,2006,160000,188000,8891
18177,Mercedes-Benz,CLK,2002,120000,0,8891
18178,Toyota,Zace,2005,130000,0,8891
18179,BMW,4-Series Gran Coupé,2016,64000,1598000,8891
18180,Porsche,718 Cayman,2018,28000,2280000,8891
18181,Audi,Q2,2017,75000,868000,8891
18182,Honda,Fit,2015,24000,338000,8891
18183,Audi,TTS,2016,50000,998000,8891
18184,Hyundai,Starex,2010,189000,278000,8891
18185,Ford,Escape,2005,190000,88000,8891
18186,Toyota,Vios,2005,120000,98000,8891
18187,Suzuki,Solio,2003,170000,88000,8891
18188,Nissan,Livina,2008,140000,168000,8891
18189,Toyota,Vios,2016,130000,298000,8891
18190,Toyota,Yaris,2016,80000,368000,8891
18191,Ford,Kuga,2016,60000,558000,8891
18192,Toyota,Corolla Altis,2003,190000,108000,8891
18193,Hyundai,Tucson,2016,120000,448000,8891
18194,Mitsubishi,Zinger,2007,285000,88000,8891
18195,Mercedes-Benz,C-Class Sedan,2011,120000,496000,8891
18196,Mercedes-Benz,GLC,2017,44000,0,8891
18197,Mercedes-Benz,C-Class Sedan,2017,31000,1450000,8891
18198,Skoda,Superb,2017,80000,698000,8891
18199,Toyota,Camry,2002,130000,158000,8891
18200,Isuzu,NKR,2016,80000,899000,8891
18201,Ford,Focus,2010,110000,228000,8891
18202,Mazda,3,2016,30000,480000,8891
18203,Mercedes-Benz,CLA Shooting Brake,2015,80000,958000,8891
18204,Ford,Focus,2019,30000,640000,8891
18205,Mercedes-Benz,C-Class Sedan,2008,130000,288000,8891
18206,BMW,5-Series Sedan,2012,100000,538000,8891
18207,BMW,3-Series Sedan,2019,30000,1550000,8891
18208,Honda,Fit,2019,16000,388000,8891
18209,Nissan,Tiida,2019,8000,360000,8891
18210,Porsche,Panamera 4S,2011,110000,1050000,8891
18211,Toyota,Auris,2019,20000,768000,8891
18212,Toyota,Wish,2015,95000,498000,8891
18213,Lexus,ES,2018,100000,1328000,8891
18214,Mercedes-Benz,G-Class,2018,124,0,8891
18215,Mercedes-Benz,CLS Shooting Brake,2014,41000,1989000,8891
18216,Rolls-Royce,Ghost,2012,56000,0,8891
18217,Land Rover,Range Rover,2017,54000,0,8891
18218,Luxgen,U6 Turbo,2014,80000,358000,8891
18219,Mercedes-Benz,B-Class,2016,60000,790000,8891
18220,Mini,Countryman S,2015,31000,938000,8891
18221,Mercedes-Benz,E-Class Sedan,2016,33000,0,8891
18222,Mercedes-Benz,E-Class Estate,2012,140000,688000,8891
18223,Toyota,Corolla Altis X,2019,35000,0,8891
18224,Hyundai,Tucson,2018,22000,698000,8891
18225,Volkswagen,Touran,2013,150000,0,8891
18226,Honda,Civic,2010,150000,268000,8891
18227,Audi,A5 Coupe,2015,54000,0,8891
18228,BMW,X1,2019,23000,1638000,8891
18229,Audi,TTS,2016,48000,1889000,8891
18230,Porsche,Cayenne S,2003,190000,310000,8891
18231,Toyota,Wish,2010,200000,278000,8891
18232,Porsche,Macan,2016,82000,1738000,8891
18233,Honda,CR-V,2013,125000,488000,8891
18234,Bentley,Continental GT,2013,69000,4280000,8891
18235,Mercedes-Benz,E-Class Sedan,2019,3175,2090000,8891
18236,Mercedes-Benz,A-Class,2018,8000,1550000,8891
18237,Suzuki,Vitara,2017,64000,638000,8891
18238,Toyota,Corolla,1998,83000,58000,8891
18239,Suzuki,SX4,2013,69000,368000,8891
18240,Mercedes-Benz,C-Class Sedan,2014,110000,1080000,8891
18241,Suzuki,SX4,2014,73000,378000,8891
18242,Audi,A4 Sedan,2017,20000,1150000,8891
18243,Suzuki,Baleno,2018,29000,548000,8891
18244,Mercedes-Benz,CLA,2020,2884000,2880000,8891
18245,Audi,TTS,2016,40000,920000,8891
18246,BMW,X5,2010,180000,569000,8891
18247,Mercedes-Benz,E-Class Estate,2012,60000,980000,8891
18248,BMW,3-Series Sedan,2017,52000,998000,8891
18249,Honda,Accord,2010,160000,158000,8891
18250,BMW,X1,2020,3000,1500000,8891
18251,Honda,Civic,2006,100000,160000,8891
18252,Mercedes-Benz,GLC,2020,7536,0,8891
18253,Mercedes-Benz,E-Class Sedan,2017,26000,0,8891
18254,Mercedes-Benz,C-Class Sedan,2017,42000,1200000,8891
18255,Mercedes-Benz,GLC,2017,50000,0,8891
18256,Luxgen,U7 Turbo,2010,150000,208000,8891
18257,BMW,3-Series Sedan,2019,39000,0,8891
18258,Porsche,Macan,2017,20000,0,8891
18259,Mercedes-Benz,C-Class Sedan,2018,23000,0,8891
18260,Mercedes-Benz,GLC,2018,44000,0,8891
18261,Mercedes-Benz,E-Class Sedan,2007,150000,258000,8891
18262,Mercedes-Benz,GLC,2020,13000,0,8891
18263,Mercedes-Benz,GLC,2018,33000,0,8891
18264,Lexus,RX,2007,190000,190000,8891
18265,Toyota,Sienna,2021,9,0,8891
18266,Lexus,GS,2005,180000,230000,8891
18267,Toyota,Sienna,2021,10,0,8891
18268,Mercedes-Benz,S-Class Sedan,2017,40000,0,8891
18269,BMW,7-Series,2011,80000,860000,8891
18270,BMW,X3,2019,53000,0,8891
18271,Mercedes-Benz,CLA,2018,25000,0,8891
18272,Mercedes-Benz,G-Class,2005,110000,0,8891
18273,Mercedes-Benz,C-Class Sedan,2017,46000,1280000,8891
18274,BMW,5-Series Touring,2019,29000,2190000,8891
18275,Mercedes-Benz,GLC,2018,37000,0,8891
18276,BMW,X6,2020,12000,3750000,8891
18277,BMW,3-Series Sedan,2020,14000,3280000,8891
18278,BMW,X1,2017,55000,0,8891
18279,Nissan,Livina,2012,154000,228000,8891
18280,Suzuki,Vitara,2016,70000,568000,8891
18281,Suzuki,Jimny,2021,21,839000,8891
18282,BMW,3-Series Sedan,2019,29000,0,8891
18283,Mercedes-Benz,A-Class,2019,12000,0,8891
18284,Mercedes-Benz,GLC,2019,12000,0,8891
18285,Mercedes-Benz,GLC Coupe,2017,49000,1950000,8891
18286,Mercedes-Benz,GLC,2020,9500,0,8891
18287,Mercedes-Benz,GLA,2018,43000,0,8891
18288,Lexus,IS,2016,36000,998000,8891
18289,Mercedes-Benz,GLC,2017,44000,0,8891
18290,Mercedes-Benz,GLB,2020,120,0,8891
18291,Mercedes-Benz,GLC,2019,19000,0,8891
18292,Mercedes-Benz,GLE,2020,12000,0,8891
18293,Porsche,Macan,2018,40000,0,8891
18294,BMW,3-Series Sedan,2007,140000,308000,8891
18295,Mazda,3,2005,220000,96000,8891
18296,Volkswagen,Tiguan,2018,88000,1060000,8891
18297,Porsche,Cayenne,2013,100000,1280000,8891
18298,Nissan,Teana,2012,105000,298000,8891
18299,BMW,5-Series GT,2015,30000,1288000,8891
18300,Mercedes-Benz,E-Class Sedan,2017,53000,0,8891
18301,Toyota,Camry,2015,199000,438000,8891
18302,Nissan,Kicks,2020,9167,698000,8891
18303,Mercedes-Benz,E-Class Estate,2013,60000,1190000,8891
18304,Luxgen,7 SUV,2012,80000,238000,8891
18305,Mercedes-Benz,C-Class Sedan,2016,87000,958000,8891
18306,Toyota,Corolla Altis,2016,30000,458000,8891
18307,Bentley,Flying Spur,2009,72000,0,8891
18308,Toyota,Corolla Altis,2007,90000,178000,8891
18309,Mitsubishi,Delica貨車,2012,110000,218000,8891
18310,Ferrari,360 Spyder,2001,61000,0,8891
18311,Suzuki,Jimny,2021,10,888000,8891
18312,BMW,5-Series Sedan,2017,51000,0,8891
18313,BMW,3-Series Sedan,2014,108000,830000,8891
18314,Mercedes-Benz,C-Class Estate,2015,48000,2080000,8891
18315,BMW,4-Series Gran Coupé,2015,67000,1490000,8891
18316,BMW,4-Series Coupe,2014,65000,1130000,8891
18317,Mercedes-Benz,C-Class Sedan,2016,63000,1780000,8891
18318,Mercedes-Benz,GLC Coupe,2018,58000,1980000,8891
18319,Mercedes-Benz,C-Class Sedan,2016,42000,1690000,8891
18320,Mercedes-Benz,E-Class Sedan,2017,28000,1930000,8891
18321,Mercedes-Benz,C-Class Sedan,2015,94000,1280000,8891
18322,Mercedes-Benz,GLC Coupe,2017,37000,2480000,8891
18323,Mercedes-Benz,GLC,2016,104000,1480000,8891
18324,Mercedes-Benz,C-Class Coupe,2017,45000,2280000,8891
18325,Mercedes-Benz,GLC,2016,64000,1330000,8891
18326,Hyundai,Ix35,2013,110000,358000,8891
18327,Suzuki,Solio,2005,100000,138000,8891
18328,Mitsubishi,Colt Plus,2012,118000,228000,8891
18329,BMW,2-Series Active Tourer,2020,3000,1290000,8891
18330,Volkswagen,Touareg,2008,161000,325000,8891
18331,Mazda,5,2013,93000,438000,8891
18332,Mercedes-Benz,C-Class Sedan,2018,38000,0,8891
18333,Porsche,Cayenne,2014,110000,1380000,8891
18334,Volvo,V40,2015,29000,658000,8891
18335,Ford,Escape,2004,137000,40000,8891
18336,BMW,6-Series GT,2018,30000,2280000,8891
18337,BMW,1-Series Hatchback,2014,73000,558000,8891
18338,Mercedes-Benz,C-Class Sedan,2015,74000,1199000,8891
18339,Mercedes-Benz,C-Class Sedan,2017,90000,1768000,8891
18340,Ford,Focus,2013,108000,398000,8891
18341,Mercedes-Benz,W123,1990,20000,0,8891
18342,Audi,RS 5,2013,101000,1480000,8891
18343,Toyota,Sienta,2019,21000,0,8891
18344,BMW,3-Series Sedan,2020,3800,0,8891
18345,Audi,A4 Avant,2016,90000,1080000,8891
18346,Lexus,CT,2013,100000,568000,8891
18347,Volkswagen,Golf,2015,43000,498000,8891
18348,Ford,Focus,2013,111000,255000,8891
18349,Mercedes-Benz,E-Class Sedan,2002,90000,168000,8891
18350,Toyota,RAV4,2009,160000,258000,8891
18351,Infiniti,FX35,2003,180000,99000,8891
18352,BMW,X5,2019,15000,0,8891
18353,BMW,5-Series Sedan,2012,110000,798000,8891
18354,Mercedes-Benz,E-Class Estate,2017,10000,2290000,8891
18355,BMW,3-Series Sedan,2015,75000,1050000,8891
18356,Mercedes-Benz,C-Class Sedan,2009,110000,488000,8891
18357,Mercedes-Benz,CLS,2011,68000,938000,8891
18358,Mercedes-Benz,GLC,2017,60000,1450000,8891
18359,BMW,7-Series,2017,50000,1980000,8891
18360,Nissan,Tiida,2007,326000,130000,8891
18361,Toyota,Corolla Altis,2014,122000,448000,8891
18362,BMW,4-Series Gran Coupé,2014,116000,1020000,8891
18363,Nissan,Livina,2011,120000,170000,8891
18364,Hyundai,Ix35,2013,80000,400000,8891
18365,Mazda,CX-5,2014,80000,460000,8891
18366,Mitsubishi,Outlander,2019,45000,570000,8891
18367,Smart,Forfour,2017,20000,450000,8891
18368,Volkswagen,Golf GTI,2018,33000,1100000,8891
18369,Mazda,3,2012,100000,260000,8891
18370,Nissan,Teana,2011,80000,180000,8891
18371,Ford,Focus,2020,14000,520000,8891
18372,Hyundai,Santa Fe,2015,55000,420000,8891
18373,Hyundai,Elantra,2016,45000,350000,8891
