,id,car_brand,car_model,car_photo,car_price,car_title,dealer_name,car_address,dealer_address,car_year,car_color,car_cylinderVolume,car_gear,car_door,car_mileage,car_fuel,LED_head,LED_daytime,LED_back,HID,SRS,TCS,LDW,auto_braking_sys,parking_camera,Sunroof,navi_sys,IVI_sys,electric_seat,cruise_sys,auto_AC,rear_seat_air,Keyless,HUD
163,101122275801,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/NMKU_xcsiACJfMlGZxRBow--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/5d5c5655-4853-4043-be1e-b8ac8087f6ff.jpg,"198,000 ",自售2012年2.4c得利卡貨車升降尾門手排引擎讚只跑90000公里198000,['Y3381344067'],新北市,['新北市八里區中山路三段1號'],2012,藍,2200,手排,2,90000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
164,101095304148,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/x0ZWfre4fKbEJkYNbpXHGQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/922e4e13-2472-4d2b-9554-90bf162d5030.jpg,"198,000 ",2006年中華三菱 自排菱利 VERYCA 小發財車 創業好幫手 購車送三面蓬布,['SUM龍輝汽車'],新北市,['新北市泰山區新北大道5段358號SUM龍輝汽車'],2006,藍,1200,自排,2,150000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
165,101091552662,TOYOTA,ZACE,https://ct.yimg.com/xd/api/res/1.2/4GlDy_zEc2iN5LyF.tI.rw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/0d5faede-9f11-44ff-92db-2f8446542ca5.jpg,"198,000 ",05年瑞獅 白鐵斗 福斯T4 百利 菱利 吉星4WD  鈴木好伙伴 勁哥,['ㄅㄨㄅㄨ車業 [二手嚴選]'],新北市,['新北市新莊區新樹路'],2005,藍,1500,手排,2,160000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
166,101091925821,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/.__Et_ajp16TwU4INIzvXg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMDM7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/8f77c31f-7e8b-416a-ae40-33d12e31853f.jpg,"198,000 ",菱利自售2012 1.3小改款我ㄉ跑最少保證公里數,['Y5691510545'],台北市,['台北市文山區木柵路'],2012,藍,1500,手排,2,99000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
167,101122236187,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/YrwzX2tI9tmZPQ448DDANQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/eefa3c8f-0b11-4d07-9a29-cb566cabb303.jpg,"190,000 ",自售2011年2.4c得利卡貨車手排引擎讚只跑90000公里非常好開190000,['Y1071697389'],新北市,['新北市八里區中山路三段1號'],2011,藍,2200,手排,2,90000,汽油,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
168,101114488765,MITSUBISHI,DELICA,https://ct.yimg.com/xd/api/res/1.2/uCzBMkY7gr.KrETiIE0wPw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/b4d1bf02-1398-40e6-af25-8920febfe77e.jpg,"188,000 ","2005年得利卡自排,微解封好選擇,三代出遊好選擇跑8萬多公里",['Y9710510937'],台北市,['台北市中山區松江路'],2005,銀,2200,自排,5,81000,,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
169,100923518469,HYUNDAI,GRANDSTAREX,https://ct.yimg.com/xd/api/res/1.2/6GUte1j9jmSGXXw47UK0Jg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9Mjcw/https://s.yimg.com/ob/image/98584627-ba4d-4242-a894-df9699469344.jpg,"185,000 ",2015年 Hyundai/現代 Grand Starex,['Y0821500583'],台北市,['台北市內湖區民權東路六段259號1.2樓'],2015,銀,2600,手自排,5,60000,,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0
170,101114854510,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/DUNAqeAGnZDXdB_uegHDhQ--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/68d768b3-6582-4536-883c-3425b02417e3.jpg,"180,000 ",W自售 三菱 VERYCA 貨車 櫃式 裡程跑2萬,['AA8888AA'],新北市,['新北市五股區新城一路46號'],2014,白,1500,自手排,2,20000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
171,101115198468,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/h43KtXSCqJC9dZElBr_VAA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/d8dbea69-88d4-4b23-aab4-b9ef87b7f0af.jpg,"179,000 ",2011 菱利 一手車保證無事故,['來爾富中古車商行'],台中市,['台中市大里區大智路812號'],2011,白,1500,手排,2,200000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
172,101098356612,MITSUBISHI,VERYCA,https://ct.yimg.com/xd/api/res/1.2/DletsZ1nTiaKl9r985ec2A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/792b876a-f727-4627-b93f-4030a3d2fd7c.jpg,"179,000 ",2010年 菱利 8人座 小客貨車無事故,['來爾富中古車商行'],台中市,['台中市大里區大智路812號'],2010,白,1200,手排,5,160000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
