,car_brand,car_model,car_year,car_mileage,car_price,source
769,MAZDA,3 2.0,2016,57619 ,580000,UsedCar
770,FORD,FOCUS 1.6,2013,104560 ,290000,UsedCar
771,AUDI,A4 SEDAN 40 TFSI,2018,17261 ,1180000,UsedCar
772,BENZ,C-CLASS C63S,2015,49058 ,2480000,UsedCar
773,VW,GOLF 2.0,2008,132781 ,180000,UsedCar
774,VW,GOLF 1.4,2011,203576 ,350000,UsedCar
775,BENZ,E-CLASS E300,2018,36136 ,1950000,UsedCar
776,BENZ,A-CLASS A 220,2019,26724 ,1680000,UsedCar
777,BENZ,CLA-CLASS CLA250,2015,96025 ,1180000,UsedCar
778,VOLVO,V40 2.0,2016,39631 ,750000,UsedCar
779,BENZ,E-CLASS COUPE E200 COUPE,2015,73490 ,1180000,UsedCar
780,BENZ,GLE-CLASS 63AMG,2016,57815 ,3680000,UsedCar
781,BENZ,C-CLASS C200,2019,40267 ,1320000,UsedCar
782,BENZ,E-CLASS E200,2014,63415 ,980000,UsedCar
783,BENZ,A-CLASS A250,2013,83775 ,920000,UsedCar
784,MAZDA,3 2.0,2016,65142 ,580000,UsedCar
785,BENZ,C-CLASS C200,2019,36238 ,1720000,UsedCar
786,BMW,7 SERIES 735,2002,112107 ,210000,UsedCar
787,HONDA,CIVIC 2.0,2006,144339 ,500000,UsedCar
788,TOYOTA,WISH 2.0,2015,113276 ,510000,UsedCar
789,BENZ,GLC-CLASS GLC 300,2018,19529 ,2190000,UsedCar
790,BENZ,CLA-CLASS CLA250,2017,82699 ,1360000,UsedCar
791,BENZ,A-CLASS A250,2019,37147 ,1680000,UsedCar
792,JAGUAR,XJ-8 3.5,2005,321050 ,490000,UsedCar
793,BENZ,C-CLASS C180,2019,29951 ,1390000,UsedCar
794,PORSCHE,MACAN GTS,2017,77815 ,2250000,UsedCar
795,BENZ,C-CLASS C300,2015,35538 ,1180000,UsedCar
796,BENZ,GLE-CLASS 43 AMG,2019,16034 ,3300000,UsedCar
797,BMW,5 SERIES 528,2013,97484 ,980000,UsedCar
798,FORD,I-MAX 2.0,2010,118120 ,250000,UsedCar
799,BMW,3 SERIES 318,2011,113936 ,490000,UsedCar
800,BMW,5 SERIES 523,2000,198208 ,170000,UsedCar
801,PORSCHE,CAYENNE 4.5,2004,76089 ,350000,UsedCar
802,SAAB,9-3 2.0,2004,310210 ,330000,UsedCar
803,BMW,7 SERIES 750,2010,117599 ,690000,UsedCar
804,BENZ,S-CLASS S320,2002,211419 ,130000,UsedCar
805,BENZ,A-CLASS A 220,2020,440 ,1540000,UsedCar
806,BENZ,GLC-CLASS GLC 250,2016,45989 ,1660000,UsedCar
807,HONDA,ODYSSEY 3.5,2013,25856 ,790000,UsedCar
808,MINI,COOPER S COUNTRYMAN 2.0,2018,32317 ,1590000,UsedCar
809,BENZ,B-CLASS B180,2019,52364 ,1190000,UsedCar
810,BENZ,E-CLASS E300,2017,72233 ,1950000,UsedCar
811,MITSUBISHI,LANCER FORTIS 1.8,2012,102636 ,250000,UsedCar
812,MAZDA,3 2.0,2011,83380 ,290000,UsedCar
813,SMART,FORFOUR 0.9,2018,32139 ,550000,UsedCar
814,BENZ,GLE-CLASS 43 AMG,2019,18406 ,3090000,UsedCar
815,BENZ,GLA-CLASS GLA250,2015,58652 ,1120000,UsedCar
816,LEXUS,GS SERIES GS300H 油電,2014,93831 ,790000,UsedCar
817,BMW,3 SERIES COUPE 320,2013,75883 ,650000,UsedCar
818,BENZ,C-CLASS C200,2016,51128 ,1170000,UsedCar
819,LEXUS,IS SERIES IS300H 油電,2013,154408 ,780000,UsedCar
820,SKODA,OCTAVIA COMBI 1.4 TSI,2017,85557 ,580000,UsedCar
821,HONDA,ODYSSEY 2.4,2016,74157 ,960000,UsedCar
822,LEXUS,ES SERIES ES 200,2017,84242 ,1060000,UsedCar
823,VW,GOLF 2.0,2010,141512 ,450000,UsedCar
824,LEXUS,SC SERIES SC430 敞篷,2002,174601 ,260000,UsedCar
825,HONDA,CRV 2.4,2015,47638 ,620000,UsedCar
826,INFINITI,Q SEDAN Q50,2014,81281 ,790000,UsedCar
827,BMW,5 SERIES 530,2017,41760 ,1760000,UsedCar
828,PORSCHE,MACAN 2.0,2019,17364 ,2790000,UsedCar
829,BENZ,C-CLASS C300,2017,28698 ,1490000,UsedCar
830,BENZ,CLA-CLASS CLA250,2017,60715 ,1360000,UsedCar
831,MASERATI,GHIBLI 3.0,2013,106270 ,1490000,UsedCar
832,PORSCHE,CAYENNE 3.6,2011,107224 ,1020000,UsedCar
833,BMW,7 SERIES 740,2011,151283 ,710000,UsedCar
834,HONDA,HR-V 1.8,2017,52255 ,610000,UsedCar
835,LEXUS,IS SERIES IS300H 油電,2014,99677 ,790000,UsedCar
836,BENZ,GLE-CLASS 250,2016,33218 ,1550000,UsedCar
837,AUDI,A3 SPORTBACK 1.4,2019,24308 ,1180000,UsedCar
838,BMW,3 SERIES 316,2014,87614 ,720000,UsedCar
839,BENZ,V-CLASS VITO,2019,36583 ,1380000,UsedCar
840,PORSCHE,MACAN S,2016,72090 ,1780000,UsedCar
841,BMW,2 SERIES 218D,2016,87517 ,830000,UsedCar
842,LEXUS,LS SERIES LS460,2007,343619 ,270000,UsedCar
843,BENZ,A-CLASS A 220,2019,4506 ,1690000,UsedCar
844,BENZ,C-CLASS C300,2019,5558 ,1790000,UsedCar
845,BENZ,E-CLASS E300,2018,34667 ,1900000,UsedCar
846,BENZ,GLC-CLASS GLC 300,2019,23279 ,2280000,UsedCar
847,LEXUS,RX SERIES RX350,2007,147128 ,290000,UsedCar
848,SKODA,FABIA 1.2,2017,13216 ,510000,UsedCar
849,SMART,FORFOUR 0.9,2018,57104 ,580000,UsedCar
850,BMW,2 SERIES 218I,2020,15336 ,1430000,UsedCar
851,BENZ,C-CLASS C43 AMG,2017,63538 ,1890000,UsedCar
852,BENZ,A-CLASS A 220,2020,5678 ,1490000,UsedCar
853,BENZ,CLK-CLASS CLK320,2002,187060 ,150000,UsedCar
854,BENZ,GLC-CLASS GLC 300,2017,53012 ,1680000,UsedCar
855,HYUNDAI,IX35 2.0,2012,58760 ,330000,UsedCar
856,BMW,2 SERIES 218I,2020,11920 ,1490000,UsedCar
857,BENZ,C-CLASS C43,2017,33274 ,2080000,UsedCar
858,NISSAN,SENTRA 1.8,2015,73789 ,380000,UsedCar
859,VW,BEETLE 1.6,2010,73105 ,250000,UsedCar
860,LEXUS,IS SERIES IS300,2019,17793 ,1250000,UsedCar
861,BENZ,GLC-CLASS GLC 300,2017,40657 ,1760000,UsedCar
862,NISSAN,KICKS 1.5,2020,5703 ,690000,UsedCar
863,BMW,1 SERIES COUPE 135,2008,152761 ,560000,UsedCar
864,LEXUS,LS SERIES LS500H,2018,67827 ,2680000,UsedCar
865,VW,POLO 1.4,2012,88295 ,260000,UsedCar
866,VW,GOLF 1.2,2016,54768 ,490000,UsedCar
867,BMW,7 SERIES 735,2003,113143 ,230000,UsedCar
868,VW,JETTA 1.4,2012,150691 ,290000,UsedCar
869,MAZDA,3 2.0,2012,224798 ,240000,UsedCar
870,BENZ,CLK-CLASS CLK320,1999,280237 ,190000,UsedCar
871,AUDI,Q5 2.0,2019,9903 ,1780000,UsedCar
872,BMW,X5 SERIES X5 4.4,2003,117686 ,190000,UsedCar
873,BMW,M4 M4 COUPE,2015,19740 ,2300000,UsedCar
874,NISSAN,X-TRAIL 2.0,2019,21730 ,750000,UsedCar
875,NISSAN,SENTRA 1.8,2017,77568 ,450000,UsedCar
876,HONDA,FIT 1.5,2016,75584 ,440000,UsedCar
877,LEXUS,CT HYBRID CT200H,2014,102643 ,790000,UsedCar
878,BMW,2 SERIES 220I,2015,118556 ,890000,UsedCar
879,TOYOTA,C-HR 1.2,2017,36218 ,780000,UsedCar
880,PORSCHE,PANAMERA 3.0,2013,113296 ,1260000,UsedCar
881,BMW,5 SERIES 530,2018,40767 ,1680000,UsedCar
882,BENZ,GLC-CLASS GLC 250,2017,73904 ,1690000,UsedCar
883,BMW,7 SERIES 750,2009,166517 ,680000,UsedCar
884,HONDA,CIVIC 1.8,2008,236809 ,260000,UsedCar
885,TOYOTA,SUPRA 其他,2020,7463 ,2390000,UsedCar
886,HYUNDAI,ELANTRA 1.8,2013,93067 ,390000,UsedCar
887,MAZDA,CX-5 2.2,2016,84227 ,650000,UsedCar
888,HONDA,CRV 2.4,2013,126356 ,490000,UsedCar
889,BENZ,E-CLASS E200,2018,10613 ,1780000,UsedCar
890,BENZ,E-CLASS E43 AMG,2018,45361 ,2680000,UsedCar
891,SUBARU,IMPREZA 1.6,2015,112337 ,450000,UsedCar
892,BMW,X3 SERIES X3 XDRIVE,2017,25602 ,1390000,UsedCar
893,TOYOTA,YARIS 1.5,2014,82045 ,350000,UsedCar
894,BENZ,GLC-CLASS GLC 300,2018,47005 ,1790000,UsedCar
895,BMW,M3 M3 COUPE,2013,68404 ,1530000,UsedCar
896,BMW,1 SERIES 118,2019,19780 ,1090000,UsedCar
897,FORD,FOCUS 1.5,2018,25904 ,530000,UsedCar
898,BENZ,V-CLASS V250,2016,69658 ,1480000,UsedCar
899,LEXUS,RX SERIES RX350,2018,37135 ,1790000,UsedCar
900,BENZ,C-CLASS COUPE C300 COUPE,2017,51739 ,1580000,UsedCar
901,BMW,Z4 SERIES Z4 SDRIVE,2012,128245 ,860000,UsedCar
902,BMW,3 SERIES 328,2013,111165 ,850000,UsedCar
903,BMW,2 SERIES 220D,2015,121938 ,790000,UsedCar
904,BENZ,GLA-CLASS GLA180,2016,41141 ,990000,UsedCar
905,MITSUBISHI,LANCER FORTIS 1.8,2011,138703 ,190000,UsedCar
906,NISSAN,JUKE 1.6,2017,64778 ,560000,UsedCar
907,INFINITI,Q SEDAN Q50,2015,75962 ,730000,UsedCar
908,LEXUS,NX SERIES 300H,2015,126636 ,890000,UsedCar
909,MAZDA,5 七人座,2012,174922 ,360000,UsedCar
910,BENZ,CLA-CLASS CLA200,2020,16949 ,1580000,UsedCar
911,BMW,1 SERIES 116,2014,90253 ,680000,UsedCar
912,VOLVO,XC60 2.0,2011,202954 ,470000,UsedCar
913,SUZUKI,SX4 1.6,2016,65090 ,450000,UsedCar
914,TOYOTA,RAV-4 2.0,2015,126040 ,630000,UsedCar
915,NISSAN,TIIDA 1.6,2013,103986 ,350000,UsedCar
916,FORD,ECOSPORT 1.5,2014,56825 ,350000,UsedCar
917,VW,POINTER 1.8,2005,98000 ,160000,UsedCar
918,BENZ,C-CLASS C300,2015,101736 ,1180000,UsedCar
919,NISSAN,KICKS 1.5,2021,37 ,700000,UsedCar
920,TOYOTA,ALPHARD 3.5,2015,123952 ,930000,UsedCar
921,PORSCHE,MACAN 2.0,2021,4510 ,2880000,UsedCar
922,BENZ,CLS-CLASS CLS350,2010,30419 ,730000,UsedCar
923,MAZDA,5 七人座,2010,167472 ,290000,UsedCar
924,HONDA,CRV 2.4,2015,44493 ,620000,UsedCar
925,MAZDA,3 2.0,2016,60220 ,660000,UsedCar
926,NISSAN,LIVINA 1.6,2020,42 ,530000,UsedCar
927,MINI,COOPER S 2.0,2015,64711 ,920000,UsedCar
928,TOYOTA,YARIS 1.5,2011,157587 ,270000,UsedCar
929,VW,GOLF 1.4,2017,81346 ,650000,UsedCar
930,TOYOTA,SIENTA 1.8,2016,6642 ,540000,UsedCar
931,TOYOTA,ALTIS 1.8,2007,129579 ,190000,UsedCar
932,TOYOTA,YARIS 1.5,2015,87163 ,340000,UsedCar
933,TOYOTA,ALTIS 1.6,2003,282816 ,80000,UsedCar
934,LUXGEN,U7 2.2,2016,39999 ,540000,UsedCar
935,HYUNDAI,MATRIX 1.8,2005,159719 ,130000,UsedCar
936,TOYOTA,WISH 2.0,2016,71183 ,550000,UsedCar
937,FORD,ESCAPE 2.3,2010,154608 ,270000,UsedCar
938,MITSUBISHI,LANCER FORTIS 1.8,2012,142959 ,360000,UsedCar
939,BENZ,GLK-CLASS GLK350,2011,149916 ,890000,UsedCar
940,SUBARU,FORESTER 2.0,2014,55013 ,750000,UsedCar
941,OPEL,ZAFIRA 1.8,2010,221363 ,230000,UsedCar
942,MAZDA,3 2.0,2017,35263 ,650000,UsedCar
943,HONDA,FIT 1.5,2015,57285 ,460000,UsedCar
944,BENZ,C-CLASS C180,2013,106266 ,780000,UsedCar
945,BENZ,CLA-CLASS CLA250,2015,62554 ,1380000,UsedCar
946,BMW,X5 SERIES X5 3.0,2008,168999 ,790000,UsedCar
947,BENZ,C-CLASS C200 K,2005,194017 ,410000,UsedCar
948,BENZ,C-CLASS C300,2010,195070 ,830000,UsedCar
949,NISSAN,TIIDA 1.6,2014,88655 ,410000,UsedCar
950,BENZ,GLA-CLASS GLA250,2015,53852 ,1590000,UsedCar
951,BENZ,GLC-CLASS GLC 300,2018,36474 ,2020000,UsedCar
952,BENZ,GLC-CLASS GLC 300,2017,47339 ,2450000,UsedCar
953,BENZ,GLE-CLASS 43 AMG,2017,21068 ,3380000,UsedCar
954,BMW,3 SERIES 328,2015,66590 ,1280000,UsedCar
955,MITSUBISHI,ZINGER 2.4,2013,94297 ,270000,UsedCar
956,SUZUKI,SWIFT 1.6,2012,146425 ,390000,UsedCar
957,NISSAN,LIVINA 1.6,2019,38007 ,450000,UsedCar
958,FORD,FOCUS TDCI 2.0,2015,179588 ,360000,UsedCar
959,MINI,COOPER S COUNTRYMAN 1.6,2016,70088 ,780000,UsedCar
960,NISSAN,TIIDA 1.8,2010,98000 ,190000,UsedCar
961,LUXGEN,U6 2.0,2014,57843 ,350000,UsedCar
962,MITSUBISHI,CANTER 2.9,2006,104431 ,310000,UsedCar
963,HYUNDAI,IX35 2.4,2012,130798 ,330000,UsedCar
964,HYUNDAI,MATRIX 1.8,2005,250937 ,80000,UsedCar
965,HYUNDAI,I30 1.6,2013,121954 ,260000,UsedCar
966,FORD,ECONOVAN 2.0,2004,317552 ,130000,UsedCar
967,NISSAN,TIIDA 1.6,2016,92892 ,420000,UsedCar
968,TOYOTA,ALTIS 1.8,2005,242748 ,160000,UsedCar
969,BENZ,E-CLASS E250,2011,120629 ,690000,UsedCar
970,TOYOTA,VIOS 1.5,2018,64807 ,370000,UsedCar
971,TOYOTA,ALTIS 1.8,2018,95294 ,480000,UsedCar
972,BENZ,E-CLASS 200,2017,90776 ,1490000,UsedCar
973,HONDA,CRV 1.5 TURBO,2018,87874 ,790000,UsedCar
974,NISSAN,SERENA QRV 2.5,2009,205704 ,230000,UsedCar
975,TOYOTA,ALTIS 1.8,2017,67687 ,410000,UsedCar
976,LUXGEN,U6 1.8,2019,54027 ,590000,UsedCar
977,SKODA,OCTAVIA 1.8,2016,8386 ,790000,UsedCar
978,HONDA,CIVIC 1.8,2008,174782 ,260000,UsedCar
979,BENZ,S-CLASS S400 3.0,2016,77450 ,2280000,UsedCar
980,BMW,X4 SERIES X4 XDRIVE28I,2015,67966 ,1430000,UsedCar
981,BENZ,E-CLASS E300,2017,54312 ,1670000,UsedCar
982,BMW,X3 SERIES X3 2.8,2016,58294 ,1330000,UsedCar
983,FORD,FIESTA 1.4,2010,181971 ,180000,UsedCar
984,BMW,5 SERIES 528,2011,110888 ,630000,UsedCar
985,FORD,FOCUS 2.0,2007,117141 ,150000,UsedCar
986,FORD,RANGER 3.2,2016,111758 ,850000,UsedCar
987,BMW,X3 SERIES X3 XDRIVE,2016,93608 ,1180000,UsedCar
988,BMW,X1 SERIES X1 SDRIVE,2016,87820 ,990000,UsedCar
989,FORD,FOCUS 2.0,2012,189346 ,210000,UsedCar
990,MITSUBISHI,COLT PLUS IO 1.6,2012,188150 ,190000,UsedCar
991,TOYOTA,ALTIS 1.8,2005,309318 ,160000,UsedCar
992,TOYOTA,CAMRY 2.0,2008,155164 ,230000,UsedCar
993,NISSAN,TIIDA 1.6,2020,33125 ,590000,UsedCar
994,FORD,ESCAPE 2.3,2013,177033 ,190000,UsedCar
995,MITSUBISHI,VERYCA 1.2,2009,230881 ,160000,UsedCar
996,FORD,FOCUS 2.0,2012,108155 ,260000,UsedCar
997,FORD,FOCUS 2.0,2007,82780 ,160000,UsedCar
998,HYUNDAI,SANTA FE 2.2,2008,267186 ,230000,UsedCar
999,VOLVO,S60 2.0,2013,82920 ,590000,UsedCar
1000,BMW,4 SERIES GRAN COUPE 428I,2015,90000 ,1050000,UsedCar
1001,BMW,3 SERIES TOURING 320,2011,114693 ,420000,UsedCar
1002,BMW,3 SERIES TOURING 320,2016,99826 ,1280000,UsedCar
1003,BENZ,E-CLASS ESTATE E63 S,2018,38100 ,4980000,UsedCar
1004,AUDI,A3 SPORTBACK 1.4,2013,112400 ,560000,UsedCar
1005,MITSUBISHI,SAVRIN 2.4,2007,238058 ,170000,UsedCar
1006,MITSUBISHI,DELICA 2.5,1999,350000 ,480000,UsedCar
1007,NISSAN,MARCH 1.5,2012,138202 ,230000,UsedCar
1008,TOYOTA,ALTIS 1.8,2018,57546 ,500000,UsedCar
1009,BENZ,C-CLASS COUPE C180 COUPE,2012,66226 ,680000,UsedCar
1010,TOYOTA,CAMRY 2.4,2007,201566 ,230000,UsedCar
1011,MAZDA,5 七人座,2008,153507 ,230000,UsedCar
1012,TOYOTA,RAV-4 2.0,2018,47420 ,790000,UsedCar
1013,TOYOTA,ALTIS 1.8,2003,304781 ,90000,UsedCar
1014,HYUNDAI,GETZ 1.6,2007,74633 ,130000,UsedCar
1015,HYUNDAI,I10 1.1,2010,153746 ,160000,UsedCar
1016,MITSUBISHI,CANTER 2.9,2006,67358 ,360000,UsedCar
1017,MITSUBISHI,COLT PLUS IO 1.6,2010,220027 ,120000,UsedCar
1018,INFINITI,Q SEDAN Q50,2017,33381 ,890000,UsedCar
1019,VW,GOLF 1.2,2016,88218 ,530000,UsedCar
1020,HONDA,CRV 2.0,2005,222355 ,180000,UsedCar
1021,BENZ,GLE-CLASS 3.0,2017,97586 ,2680000,UsedCar
1022,FORD,FOCUS 2.0,2009,183124 ,140000,UsedCar
1023,LUXGEN,U6 1.8,2017,116240 ,430000,UsedCar
1024,MAZDA,3 2.0,2005,131861 ,130000,UsedCar
1025,NISSAN,LIVINA 1.6,2011,159200 ,230000,UsedCar
1026,BMW,3 SERIES 320,2011,110088 ,390000,UsedCar
1027,FORD,FOCUS TDCI 2.0,2012,189915 ,260000,UsedCar
1028,TOYOTA,VIOS 1.5,2009,183145 ,190000,UsedCar
1029,VW,GOLF 2.0,2006,220385 ,290000,UsedCar
1030,TOYOTA,PRIUS 1.5,2008,142462 ,270000,UsedCar
1031,BENZ,C-CLASS C43 AMG,2017,27000 ,2290000,UsedCar
1032,BMW,3 SERIES COUPE 335,2012,56000 ,680000,UsedCar
1033,MASERATI,LEVANTE 3.0,2017,22600 ,2790000,UsedCar
1034,MASERATI,LEVANTE 3.0,2017,17000 ,2790000,UsedCar
1035,BMW,M2 M2 COUPE,2019,4000 ,3090000,UsedCar
1036,MASERATI,GHIBLI 3.0,2018,29000 ,2450000,UsedCar
1037,MASERATI,GHIBLI 3.0,2016,29000 ,2090000,UsedCar
1038,BMW,3 SERIES 328,2016,43000 ,1190000,UsedCar
1039,BMW,3 SERIES 340I,2020,11000 ,2590000,UsedCar
1040,BMW,5 SERIES 540,2018,34000 ,2180000,UsedCar
1041,BENZ,C-CLASS COUPE C43,2017,27000 ,2360000,UsedCar
1042,BENZ,S-CLASS S550,2016,43000 ,2390000,UsedCar
1043,PORSCHE,MACAN S,2016,57000 ,1800000,UsedCar
1044,MAZDA,3 1.6,2012,137654 ,290000,UsedCar
1045,BENZ,C-CLASS C250,2012,90088 ,650000,UsedCar
1046,SUZUKI,SX4 1.4,2017,56044 ,570000,UsedCar
1047,BENZ,GLE-CLASS 43 AMG,2017,80443 ,2660000,UsedCar
1048,MITSUBISHI,OUTLANDER 2.4,2008,155247 ,220000,UsedCar
1049,FORD,FOCUS 2.0,2015,114764 ,420000,UsedCar
1050,TOYOTA,RAV-4 2.4,2008,157737 ,390000,UsedCar
1051,NISSAN,TIIDA 1.8,2008,171282 ,180000,UsedCar
1052,BENZ,B-CLASS B180,2019,55226 ,1080000,UsedCar
1053,HONDA,CIVIC 1.8,2008,254449 ,280000,UsedCar
1054,MAZDA,3 2.0,2015,104098 ,560000,UsedCar
1055,BENZ,C-CLASS C250,2013,159571 ,750000,UsedCar
1056,TOYOTA,ALTIS 1.8,2019,29090 ,620000,UsedCar
1057,TOYOTA,RAV-4 2.5,2018,88759 ,820000,UsedCar
1058,BMW,X1 SERIES X1 SDRIVE,2020,4849 ,1360000,UsedCar
1059,TOYOTA,VIOS 1.5,2009,175200 ,190000,UsedCar
1060,HYUNDAI,STAREX 2.5,2018,232259 ,760000,UsedCar
1061,MAZDA,5 七人座,2014,123725 ,430000,UsedCar
1062,TOYOTA,ALTIS 1.8,2011,224788 ,320000,UsedCar
1063,MAZDA,3 2.0,2016,84961 ,550000,UsedCar
1064,VW,GOLF 2.0,2009,250000 ,280000,UsedCar
1065,TOYOTA,ALTIS 1.8,2016,50100 ,430000,UsedCar
1066,LEXUS,GS SERIES GS350,2007,140000 ,290000,UsedCar
1067,LEXUS,LS SERIES LS460,2013,150000 ,490000,UsedCar
1068,LEXUS,RX SERIES RX 200T,2017,110000 ,1580000,UsedCar
1069,TOYOTA,YARIS 1.5,2016,57000 ,380000,UsedCar
1070,NISSAN,TIIDA 1.6,2020,13000 ,450000,UsedCar
1071,BENZ,S-CLASS S400 HYBRID,2014,55000 ,1490000,UsedCar
1072,VW,GOLF 2.0,2020,13000 ,1530000,UsedCar
1073,MITSUBISHI,COLT PLUS 1.5,2013,142000 ,220000,UsedCar
1074,HONDA,CITY 1.5,2020,7000 ,530000,UsedCar
1075,FORD,FOCUS 1.5,2019,63000 ,700000,UsedCar
1076,MAZDA,3 1.6,2012,98000 ,290000,UsedCar
1077,SUBARU,XV 2.0,2014,70000 ,500000,UsedCar
1078,PEUGEOT,308 1.6,2011,130000 ,310000,UsedCar
1079,VOLVO,S40 2.0,2009,110000 ,250000,UsedCar
1080,BMW,X1 SERIES X1 SDRIVE,2012,100000 ,620000,UsedCar
1081,BENZ,E-CLASS E280,1998,140000 ,160000,UsedCar
1082,MAZDA,3 2.0,2015,90000 ,420000,UsedCar
1083,PEUGEOT,406 2.0,1998,243000 ,150000,UsedCar
1084,BENZ,A-CLASS A250,2020,9000 ,1630000,UsedCar
1085,TOYOTA,ALTIS 1.8,2007,100000 ,210000,UsedCar
1086,VW,T6 2.0TDI,2016,73119 ,960000,UsedCar
1087,BENZ,GLB-CLASS GLB250,2021,100 ,2480000,UsedCar
1088,BENZ,V-CLASS V250,2019,32695 ,1880000,UsedCar
1089,TOYOTA,VIOS 1.5,2005,326507 ,100000,UsedCar
1090,FORD,RANGER 3.2,2017,5000 ,990000,UsedCar
1091,TOYOTA,CAMRY 2.4,2010,230000 ,250000,UsedCar
1092,TOYOTA,ALPHARD 3.5,2015,120181 ,990000,UsedCar
1093,MITSUBISHI,GRAND LANCER 1.8,2018,72476 ,450000,UsedCar
1094,BENZ,C-CLASS COUPE C250 COUPE,2013,45000 ,610000,UsedCar
1095,BENZ,GLC-CLASS GLC 300,2020,17810 ,1890000,UsedCar
1096,BENZ,C-CLASS C300,2020,30000 ,1830000,UsedCar
1097,BENZ,C-CLASS C240,2003,303807 ,90000,UsedCar
1098,BMW,5 SERIES 523,1998,528016 ,70000,UsedCar
1099,NISSAN,LIVINA 1.6,2018,44480 ,390000,UsedCar
1100,BMW,6 SERIES GRAN COUPE 650,2014,67000 ,1990000,UsedCar
1101,TOYOTA,SUPRA 其他,2019,31000 ,1990000,UsedCar
1102,BMW,2 SERIES 218I,2020,19790 ,1190000,UsedCar
1103,VW,SCIROCCO 1.4,2009,75000 ,360000,UsedCar
1104,NISSAN,LIVINA 1.6,2014,137000 ,240000,UsedCar
1105,LUXGEN,U6 1.8,2020,14000 ,620000,UsedCar
1106,NISSAN,TIIDA 1.6,2021,19900 ,570000,UsedCar
1107,MAZDA,CX-5 2.0,2018,43924 ,890000,UsedCar
1108,SKODA,RAPID 1.4,2017,44000 ,490000,UsedCar
1109,BMW,X1 SERIES X1 SDRIVE,2017,54000 ,1060000,UsedCar
1110,VW,T4 2.0,2000,234000 ,110000,UsedCar
1111,BENZ,E-CLASS E320,1999,206000 ,140000,UsedCar
1112,LEXUS,ES SERIES ES300H 油電,2014,87000 ,730000,UsedCar
1113,BENZ,E-CLASS E250,2017,100590 ,1490000,UsedCar
1114,BENZ,A-CLASS A200,2014,50000 ,830000,UsedCar
1115,BMW,2 SERIES 218D,2015,58000 ,850000,UsedCar
1116,MINI,ONE 1.2,2017,60649 ,690000,UsedCar
1117,BENZ,GLC-CLASS GLC 250,2016,76100 ,1640000,UsedCar
1118,BMW,5 SERIES 520,2011,118658 ,660000,UsedCar
1119,LEXUS,ES SERIES ES 200,2019,20000 ,1290000,UsedCar
1120,BMW,X5 SERIES X5 35I,2013,72000 ,850000,UsedCar
1121,BENZ,V-CLASS V250,2017,9000 ,1850000,UsedCar
1122,BMW,8 SERIES COUPE M850I,2018,60000 ,3980000,UsedCar
1123,LEXUS,NX SERIES NX200,2020,23900 ,1360000,UsedCar
1124,BMW,3 SERIES 320,2015,103345 ,890000,UsedCar
1125,SUZUKI,SX4 1.6,2016,92207 ,560000,UsedCar
1126,NISSAN,JUKE 1.6,2013,59119 ,430000,UsedCar
1127,FORD,FOCUS 2.0,2013,135415 ,350000,UsedCar
1128,TOYOTA,YARIS 1.5,2015,93839 ,350000,UsedCar
1129,TOYOTA,YARIS 1.5,2017,118835 ,390000,UsedCar
1130,MAZDA,3 2.0,2016,80183 ,490000,UsedCar
1131,TOYOTA,ALTIS 1.8,2015,111656 ,390000,UsedCar
1132,LEXUS,ES SERIES ES 200,2020,38000 ,1390000,UsedCar
1133,HONDA,HR-V 1.8,2017,91000 ,570000,UsedCar
1134,VOLVO,S60 2.0,2013,180000 ,350000,UsedCar
1135,BENZ,G-CLASS G500,2008,51000 ,2380000,UsedCar
1136,BENZ,ML-CLASS ML350,2006,113000 ,360000,UsedCar
1137,BENZ,E-CLASS E300,2010,120000 ,580000,UsedCar
1138,BENZ,S-CLASS S600,2008,160000 ,580000,UsedCar
1139,BENZ,GLA-CLASS GLA180,2015,114426 ,860000,UsedCar
1140,TOYOTA,RAV-4 2.4,2011,162901 ,350000,UsedCar
1141,TOYOTA,CAMRY 2.4,2010,202175 ,250000,UsedCar
1142,TOYOTA,WISH 2.0,2006,190568 ,190000,UsedCar
1143,TOYOTA,VIOS 1.5,2013,221872 ,180000,UsedCar
1144,NISSAN,MARCH 1.5,2012,172601 ,180000,UsedCar
1145,BENZ,E-CLASS E300,2021,9000 ,2880000,UsedCar
1146,NISSAN,MARCH 1.3,2006,140000 ,100000,UsedCar
1147,BMW,5 SERIES 528,2014,140000 ,780000,UsedCar
1148,HONDA,CRV 2.0,2013,114174 ,490000,UsedCar
1149,HONDA,CRV 1.5 TURBO,2018,34336 ,860000,UsedCar
1150,BENZ,GLA-CLASS GLA200,2016,50708 ,1090000,UsedCar
1151,NISSAN,LIVINA 1.6,2016,63550 ,330000,UsedCar
1152,BENZ,GLA-CLASS GLA250,2017,40000 ,1480000,UsedCar
1153,TOYOTA,ALTIS 1.8,2017,32000 ,460000,UsedCar
1154,BMW,3 SERIES 320,2005,147410 ,190000,UsedCar
1155,VW,TIGUAN 1.4,2018,98469 ,820000,UsedCar
1156,LEXUS,CT HYBRID CT200H,2015,93820 ,690000,UsedCar
1157,BENZ,E-CLASS E200,2015,80000 ,1130000,UsedCar
1158,BMW,X5 SERIES X5 30D,2009,193622 ,480000,UsedCar
1159,BMW,3 SERIES 316,2014,89923 ,730000,UsedCar
1160,HYUNDAI,ELANTRA 1.8,2014,43000 ,380000,UsedCar
