,id,car_brand,car_model,car_photo,car_price,car_title,dealer_name,car_address,dealer_address,car_year,car_color,car_cylinderVolume,car_gear,car_door,car_mileage,car_fuel,LED_head,LED_daytime,LED_back,HID,SRS,TCS,LDW,auto_braking_sys,parking_camera,Sunroof,navi_sys,IVI_sys,electric_seat,cruise_sys,auto_AC,rear_seat_air,Keyless,HUD
693,101121903632,FORD,FIESTA,https://ct.yimg.com/xd/api/res/1.2/pHUmVgJOOSW_e3cYbVQKFg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzM1/https://s.yimg.com/ob/image/18ac4ca3-37fe-42a5-ae01-209602d62551.jpg,"186,000 ",2016 Ford/福特 Fiesta ★找好車請點我★,['Y3288937060'],桃園市,['桃園市龜山區復興街 (請提前電話預約)'],2016,白,1200,手自排,5,55000,汽油,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
694,101118596582,LUXGEN,S3,https://ct.yimg.com/xd/api/res/1.2/Q.wvnHPfQ8QiZ9NX2.5Y0A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/d4b6b7d0-8c48-4d67-84ea-3688a1f0010c.jpg,"186,000 ",鋒鉅車業開幕~開幕S3超值特惠車況極好~僅此一台~預約賞車要快~,['Y1098992889'],高雄市,['高雄市仁武區仁勇路59號'],2016,紅,1500,手自排,4,52110,汽油,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
695,101111489471,MAZDA,2,https://ct.yimg.com/xd/api/res/1.2/zXVfqbR4BqpQ7HiqJ0qLYA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzA4/https://s.yimg.com/ob/image/28550a28-3ed2-4170-95d4-878ffed591c9.jpg,"186,000 ",2016 Mazda 2/馬自達 2  五門 ★找好車請點我★,['Y3288937060'],桃園市,['桃園市龜山區復興街 (請提前電話預約)'],2016,白,1500,手自排,5,46000,汽油,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0
696,101123686683,TOYOTA,VIOS,https://ct.yimg.com/xd/api/res/1.2/MAGf6PDgQDqrA9ZOp50S3w--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/4beeeccd-6f67-4827-8288-c49442e70595.jpg,"187,000 ",17年Toyota Vios 疫情出清18.7萬 一手教師用車 全車無待修 小東,['Y0821500583'],台北市,['台北市內湖區民權東路六段'],2017,銀,1500,手自排,4,90805,汽油,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
697,101126600845,TOYOTA,CAMRYHYBIRD,https://ct.yimg.com/xd/api/res/1.2/b.1cGsof6u0W5i2Xf77bKA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMDM7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/0d19ce20-0a09-4aeb-b390-2059c26cb19f.jpg,"188,000 ",誠意出售 2013 CAMRY油電 跑九萬 己認證完成店長推薦,['只想賣好車!! 感謝支持!!'],新北市,['新北市林口區三井購物中心正對面'],2013,黑,2600,自排,4,92000,油電,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
698,101073651061,TOYOTA,CAMRY,https://ct.yimg.com/xd/api/res/1.2/z_BIvUesgZ5WfyLyccCdzw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/fb220f66-1b43-46c4-9df1-9867628a0256.jpg,"188,000 ",2007年 Camry 2.0 G版 原鈑件 原廠記錄全 認證車 防疫特價中,['民權汽車'],台北市,['台北市內湖區舊宗路二段99號'],2007,綠,2200,自排,4,170000,汽油,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
699,101127307226,NISSAN,TIIDA,https://ct.yimg.com/xd/api/res/1.2/SGCVXlD4Q6nfPAUU4s.c_Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/90d1bb11-612f-415e-900d-7e7297318acc.jpg,"188,000 ",2008年 5門都會小車 有i-key 僅跑10萬公里 低里程美車 省油省稅金,['SUM龍輝汽車'],新北市,['新北市泰山區新北大道5段358號SUM龍輝汽車'],2008,灰,1500,自排,5,100000,汽油,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
700,101125747147,MERCEDESBENZ,ECLASS,https://ct.yimg.com/xd/api/res/1.2/goTJYREltljM44Tzvp0Pww--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMDI7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/f59d3dfb-5b7e-4f43-9bc2-5c5b10169016.jpg,"188,000 ",誠意出售 2011 E300 V6引擎 跑六萬多公哩 己認證完成店長推薦,['只想賣好車!! 感謝支持!!'],新北市,['新北市林口區三井購物中心正對面'],2011,銀,2600,手自排,4,68000,汽油,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1
701,101124693962,MERCEDESBENZ,ECLASS,https://ct.yimg.com/xd/api/res/1.2/fVFOILivRpPd37_4lM1ycA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yMjU7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/25d6293b-0bce-4e60-8867-29b6f0cb1044.jpg,"188,000 ",A自售 2011年 Mercedes-Benz/賓士 E250 1.8L,['Y5038709999'],新北市,['新北市五股區新城一路'],2011,黑,1500,手自排,4,80084,汽油,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
702,101124431514,MAZDA,2,https://ct.yimg.com/xd/api/res/1.2/kCbAK75SlCxnbJc2vXtlLA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjY7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/516b4320-0b68-48ec-9a69-bd4ea15d3359.jpg,"188,000 ",Colt Plus IO,['Y1706856356'],新北市,['新北市林口區粉寮路一段12號'],2009,灰,1500,手自排,5,180000,汽油,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1
