,id,car_brand,car_model,car_photo,car_price,car_title,dealer_name,car_address,dealer_address,car_year,car_color,car_cylinderVolume,car_gear,car_door,car_mileage,car_fuel,LED_head,LED_daytime,LED_back,HID,SRS,TCS,LDW,auto_braking_sys,parking_camera,Sunroof,navi_sys,IVI_sys,electric_seat,cruise_sys,auto_AC,rear_seat_air,Keyless,HUD
26,101026569318,MERCEDESBENZ,GLCCLASS,https://ct.yimg.com/xd/api/res/1.2/uJ1Fw2hTzPUBh4OsvyId8A--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/e433b280-c9b7-4c48-bc9d-8f2609e3804b.jpg,"2,280,000",豐駿樹林北大國際店-23P 360度環景抬頭GLC CoupeAMG白#2265,['豐駿汽車樹林北大國際店'],新北市,新北市樹林區佳園路二段52號,2017,白,2200,手自排,5,28000,汽油,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
27,101021743858,PORSCHE,MACAN,https://ct.yimg.com/xd/api/res/1.2/LIbnUNFBeL7BKbl1hUWEpA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/a2ec1898-0d06-4468-b59b-405f86b26808.jpg,"2,280,000",-世鑫汽車- 總代理 2015年 Porsche Macan turbo 低里程,['世鑫汽車'],台北市,台北市北投區承德路六段451號,2015,黑,3300,自手排,5,50000,汽油,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
28,100867374988,MERCEDESBENZ,GLCCLASS,https://ct.yimg.com/xd/api/res/1.2/2Y7gOsZXEUH1vXaU5gT.ng--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNjQ7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/5a73c4aa-e022-4466-a59f-64584ee3647e.jpg,"2,200,000",2017 GLC43 AMG 頂級 23P 21吋圈 P21香氛負離子 健泰汽車,['健泰汽車'],台北市,台北市中山區民族東路514號,2017,黑,2600,自排,5,45600,汽油,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0
29,101123651171,MERCEDESBENZ,,https://ct.yimg.com/xd/api/res/1.2/WkDRDFxPwNMWCdQwWrtQiA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/3fe5dc1e-4994-4861-a7d8-24431fd69513.jpg,"2,198,000",【滿吉國際】Benz GLB250 新款 七人座 全景天窗 盲點 免鑰匙,['滿吉國際股份有限公司'],新北市,新北市新店區中興路二段196號,2020,黑,2200,手自排,5,280,汽油,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
30,101114135703,MERCEDESBENZ,GLECLASS,https://ct.yimg.com/xd/api/res/1.2/EauRpynIQ2.hUS6pt_EP7g--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/d97e3ad1-49b6-41d4-ace9-50fab7e082f2.jpg,"2,188,000",達通盛喬 2016年Benz總代理 GLE450 AMG COUPE,['達通車業'],台北市,台北市中山區濱江街278號,2016,灰,2600,手自排,5,74000,汽油,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
31,101112046084,LANDROVER,DISCOVERY,https://ct.yimg.com/xd/api/res/1.2/Hf6qgquqyHRTHIdKnJP2dA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/3e2015f2-47c6-4946-bf17-3aaf170d2e13.jpg,"2,188,000",達通盛喬 2018 年 Discovery 3.0 Td6 HSE 完美車況,['達通車業'],台北市,台北市中山區濱江街278號,2017,黑,2600,手自排,5,48000,柴油,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
32,101067388617,MERCEDESBENZ,GCLASS,https://ct.yimg.com/xd/api/res/1.2/vYvU2gT_r_gJAJ7sdytSbw--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/15bcc008-b125-4415-86b3-b0dd5adc7f39.jpg,"2,180,000",馳堂 2001 W463 G320 三門短軸、全車原鈑件、無事故、無越野,['馳堂車業'],台北市,台北市士林區延平北路七段141號,2001,銀,3300,手自排,3,140000,汽油,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
33,101113201181,MERCEDESBENZ,GLCCLASS,https://ct.yimg.com/xd/api/res/1.2/qkJqRuZN1UPtMfxmUVUaXA--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/e8aff319-dacc-49fb-b748-038e0ea56fa9.jpg,"2,160,000",豐駿樹林北大國際店-環景.摸門.盲點.AMG GLC300Coupe白#8410,['豐駿汽車樹林北大國際店'],新北市,新北市樹林區佳園路二段52號,2018,白,2200,手自排,5,36000,汽油,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0
34,101123531428,MERCEDESBENZ,GLCCLASS,https://ct.yimg.com/xd/api/res/1.2/1R4DQ98kvRq4WPzJlGhP.Q--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNDI7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/e9fb939e-6cf0-4f2a-a66e-c92b368cb2de.jpg,"2,158,000",【滿吉國際】Benz GLC300 SUV 最新款 全景 免鑰匙 電熱椅 環景,['滿吉國際股份有限公司'],新北市,新北市新店區中興路二段196號,2020,白,2200,手自排,5,9000,汽油,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0
35,101110467797,MERCEDESBENZ,GLCCLASS,https://ct.yimg.com/xd/api/res/1.2/1MtleHKerJNcYHoM5f47wg--/YXBwaWQ9eXR3YXVjdGlvbnNlcnZpY2U7aD0yNzA7cT04NTtyb3RhdGU9YXV0bztzcj0xLjI7c3M9MS4yO3c9MzYw/https://s.yimg.com/ob/image/3e41aa71-173f-4132-a575-4c27cf435b64.jpg,"2,150,000",全新、全新、全新GLC300 4MATIC SUV-215萬-豪華入門版本,['德國歐馬 雙B旗艦總部'],台中市,台中市南屯區環中路四段161號,2020,黑,2200,手自排,5,50,汽油,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0
