,id,car_brand,car_model,car_year,car_mileage,car_price,car_color,car_door,car_seat,car_cylinderVolume,car_driveMode,car_fuel,car_gear,car_address,car_title,car_photo,dealer_name,dealer_address,sunroof,TPMS,SRS,keyless,ESP,TCS,ABS,cruise_sys,HID_head,LED_head,electric_seat,auto_AC,navi_sys,IVI_sys,leather_seat,parking_radar,parking_camera,BSM,ACC
1380,269616,BENZ,GLC-CLASS GLC 300,2021,10 ,2680000,黑色,5 ,5 ,2000,4WD,汽油,手自排,台北市,國豐汽車 Mercedes-Benz GLC300 Coupe 2021款,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-21e7cdfb-cf81-4d3f-afaa-b82af5d6ddb9.jpg?w=600&h=450,國豐汽車,台北市士林區重慶北路4段183號,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
1381,271949,INFINITI,EX EX 35,2009,86000 ,260000,黑色,5 ,5 ,3500,4WD,汽油,手自排,新北市,2009 EX35 原鈑件 僅跑8萬 環景影像 天窗導航 實車實價 新東汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-05fd3dbc-4afd-492e-a69a-131a70a96937.jpg?w=600&h=450,新東汽車,新北市蘆洲區集賢路188號,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1382,271937,MITSUBISHI,LANCER FORTIS 1.8,2010,151625 ,190000,黑色,4 ,5 ,1800,2WD,汽油,自排,桃園市,2010 中華 FORTIS 1.8 黑,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0b94079e-aa7f-45c6-a41c-62a42e5f12a2.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
1383,271933,TOYOTA,ALTIS 1.8,2016,80865 ,490000,白色,0 ,5 ,1800,2WD,汽油,自排,屏東縣,正2016運動Z版iKey摸門定速原廠Carmax行車記錄器導航大螢幕數位電視,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7f9bbea2-e66e-4cd1-a3f9-f86dd856e555.png?w=600&h=450,中懋汽車,屏東縣屏東市和生路二段509-3號,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0
1384,271930,BMW,M6 M6 CONVERTIBLE,2012,57000 ,2280000,藍色,2 ,4 ,4400,2WD,汽油,手自排,台北市,【全台唯一】2012 BMW M6 Convertible 上空寬體,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-57c52e59-8b80-4bdc-aa86-980b0f643eaf.jpg?w=600&h=450,齊樂車酷,台北市中山區民族東路177號,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1385,271929,BMW,X1 SERIES X1 SDRIVE,2018,42927 ,1090000,白色,5 ,5 ,1500,2WD,汽油,手自排,台北市,上暉汽車2017年BMW寶馬X1實跑4萬公里18I總代理18年式,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3b4a7f4d-c7a0-45be-938a-8b45940b8585.JPG?w=600&h=450,上暉汽車,台北市北投區承德路7段299號,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0
1386,271927,MITSUBISHI,OUTLANDER 2.4,2017,117814 ,510000,黑色,5 ,5 ,2400,2WD,汽油,自排,屏東縣,運動休旅/車頂行李架/循跡防滑/節能系統/定速/ISOFIX/免鑰匙/感應頭燈,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-2762dd2d-8e3f-421c-b607-65c8d0f4b886.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,271926,SUBARU,LEVORG 1.6,2017,37837 ,830000,灰色,5 ,5 ,1600,4WD,汽油,手自排,台北市,2017 Subaru Levorg 1.6 GT-S,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-a6f29b7f-f772-43fe-a525-4ad7504272bd.jpg?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
1388,271924,MAZDA,5 七人座,2013,90000 ,410000,銀色,5 ,7 ,2000,2WD,汽油,手自排,桃園市,旗艦電動滑門+六安+循跡防滑版本 少跑 車況一級棒,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-78ec2a3c-3103-4547-9357-1e6fa0dbd2e1.jpg?w=600&h=450,Easy car 伯特汽車,桃園市中壢區環中東路527號 (中油對面),1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
1389,271923,TOYOTA,ALTIS 1.8,2003,200000 ,90000,綠色,4 ,5 ,1800,2WD,汽油,手自排,桃園市,1.8無菸一手車 停車庫 定期保養車況優 僅賣9萬8,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-5828a3fd-324c-4c70-a4a3-91d150b5d29b.jpg?w=600&h=450,Easy car 伯特汽車,桃園市中壢區環中東路527號 (中油對面),0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1390,271921,NISSAN,SERENA QRV 2.5,2011,180000 ,280000,銀色,5 ,7 ,2500,2WD,汽油,自排,台北市,2011 NISSAN SERENA 7人座大休旅,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e7e4e653-f9c2-4e2e-8a94-3a42df581035.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1391,271920,MITSUBISHI,VERYCA 1.2,2004,110000 ,150000,白色,2 ,2 ,1200,2WD,汽油,手排,桃園市,全能載貨好幫手 可全額貸,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0435a0c3-1d4e-42bd-b0f9-357774c776d1.jpg?w=600&h=450,Easy car 伯特汽車,桃園市中壢區環中東路527號 (中油對面),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,271919,MITSUBISHI,VERYCA 1.3,2018,105087 ,330000,銀色,5 ,5 ,1300,2WD,汽油,手排,屏東縣,5人座客貨車/原鈑件/後座出風口/CD音響/胎壓監控,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e7e36597-ab01-4b3d-9cd3-18eb45fb654c.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,271916,BMW,1 SERIES 116,2014,106218 ,610000,藍色,5 ,5 ,1600,2WD,汽油,手自排,台北市,2014  BMW 116I 藍色   實價刊登:61.8萬,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-1cb0514b-8af5-47ca-b9be-1fd155553939.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1394,271913,BENZ,SL-CLASS SL55 AMG,2003,130000 ,580000,白色,2 ,2 ,5500,2WD,汽油,手自排,嘉義縣,集華麗、舒適、狂野極致魅力於一身的至高跑車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-541b5c21-ba01-4bd8-ac4c-ae605a02fef9.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1395,271910,NISSAN,TEANA 2.3,2006,170000 ,100000,黑色,4 ,5 ,2300,2WD,汽油,自排,嘉義縣,TEANA 舒適的代步好車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-434bf9f5-2a29-426c-bc36-417357245cd8.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0
1396,271904,VW,BEETLE 1.6,2006,130000 ,150000,灰色,3 ,4 ,1600,2WD,汽油,自排,嘉義縣,復古可愛輕巧五門掀背車，非Beetle莫屬,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-c689c579-a664-4626-a5f1-a92f3eb2aba5.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1397,271898,TOYOTA,ALTIS 1.8,2016,100000 ,480000,黑色,4 ,5 ,1800,2WD,汽油,自手排,嘉義縣,國產經典神車，好開又好照顧,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fe6b4406-421a-402a-8db5-b64076281810.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
1398,271894,HONDA,CRV 2.0,2005,260000 ,150000,灰色,5 ,5 ,2000,4WD,汽油,自排,嘉義縣,國產優質SUV，內裝美，外觀棒,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e533c692-381b-4f42-9a86-882b57f470bb.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1399,271892,MINI,COOPER S 1.6,2012,130000 ,750000,紅色,5 ,5 ,1600,2WD,汽油,手自排,嘉義縣,全車精品，空力套件、BBS鋁圈、AP卡鉗,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d21cf138-ad5b-4ec9-859c-c49c1643e1fc.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0
1400,271891,SUBARU,FORESTER 2.0,2017,70000 ,580000,銀色,5 ,5 ,2000,4WD,汽油,手自排,台南市,僅跑七萬 一手車 原版件 原廠保養 里程保證,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-19a1cd6b-4ae6-41e1-90c3-4926189a6845.jpg?w=600&h=450,SUM台新汽車-台南小林,台南市新營區復興路507號,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0
1401,271890,NISSAN,TIIDA 1.8,2010,200000 ,210000,黑色,5 ,5 ,1800,2WD,汽油,自排,嘉義縣,魔術大空間，優質代步好車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-f112e9d8-eebb-4ee4-931e-c212b14ceac0.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
1402,269527,LUXGEN,U6 2.0,2014,80000 ,350000,黑色,5 ,5 ,2000,2WD,汽油,手自排,高雄市,2014年納智傑  U6 2.0 渦輪 頂級天窗.電尾門.360環景.只跑8萬!,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e01842ca-f710-429b-b304-c2dabdf44c19.JPG?w=600&h=450,皇晟汽車,高雄市鳳山區建國路二段75號,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
1403,271888,TOYOTA,CAMRY 2.0,2007,100000 ,180000,黑色,4 ,5 ,2000,2WD,汽油,自排,嘉義縣,國產熱門房車，空間大乘坐舒適,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-edec4823-b56b-46fe-82bc-b6f5cbb6508b.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0
1404,269706,BMW,5 SERIES TOURING 520,2013,190000 ,830000,黑色,5 ,5 ,2000,2WD,柴油,手自排,屏東縣,新購入車輛正12年520D旅行車高CP值柴油省油車款內裝很新極美認證車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0530e26e-5793-44a6-b983-e1240be6fe69.jpeg?w=600&h=450,龍泰興汽車,屏東縣九如鄉九如路三段527之6號,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
1405,271887,BMW,5 SERIES 520,2012,79000 ,680000,白色,4 ,5 ,2000,2WD,柴油,自手排,嘉義縣,柴油大扭力，省油又省稅，優質好配備,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-9d258637-72bc-47cf-9894-bba2f46379c4.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0
1406,271886,BENZ,S-CLASS S400 HYBRID,2011,79000 ,580000,黑色,4 ,5 ,3500,2WD,油電,手自排,嘉義縣,豪華大型房車，里程低、配備優,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-95d284c7-d28b-43d5-859a-8a7913ae7f21.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0
1407,271885,LEXUS,NX SERIES 200 T,2015,120000 ,1130000,白色,5 ,5 ,2000,4WD,汽油,手自排,嘉義縣,舒適穩定又不失帥氣的豪華運動休旅,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-728fa07f-c4d8-485c-a353-ac6dfbec086d.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
1408,271882,HONDA,CIVIC 1.8,2013,82000 ,420000,白色,4 ,5 ,1800,2WD,汽油,自手排,嘉義縣,時尚科技又帥氣，經濟實惠又省油,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0a1451f1-c3b9-4605-ab4d-2c743025d4c1.jpg?w=600&h=450,阿豪中古車,嘉義縣水上鄉中山路三段80號,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0
1409,271879,BMW,X6 SERIES X6 XDRIVE,2020,5500 ,3490000,白色,4 ,7 ,3000,4WD,汽油,手自排,台北市,2020 BMW X6 xDrive40i M Sport G06,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-5e8f4aab-7de4-471a-ae82-8103680f38a6.jpg?w=600&h=450,上億汽車,台北市北投區承德路6段335-3號,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1
1410,269566,BENZ,E-CLASS E240,2004,67000 ,290000,黑色,4 ,5 ,2600,2WD,汽油,手自排,新北市,(才跑6萬 全台最美)04年 E240黑 W211~豐隆嚴選0頭款低月付專案,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-2c6e0298-076b-4fce-9dab-88da797da59f.JPG?w=600&h=450,豐隆汽車,新北市新莊區萬壽路一段191-1號,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
1411,269577,TOYOTA,CAMRY 3.0,2000,230000 ,120000,黑色,4 ,5 ,3000,2WD,汽油,自排,新北市,(值得收藏 車況一流)GAO CAMRY3.0 黑~豐隆嚴選0頭款低月付專案,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e10216b7-6ce5-473a-a5fb-cc4aa9a2fe69.JPG?w=600&h=450,豐隆汽車,新北市新莊區萬壽路一段191-1號,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1412,271877,BENZ,V-CLASS V250,2017,71474 ,1490000,黑色,4 ,8 ,2100,2WD,柴油,手自排,高雄市,2017年 BENZ V250d 2.1L 八人座/渦輪增壓/換檔撥片/定速,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-74098e24-ee82-4cee-8af7-6e4cb70969fb.JPG?w=600&h=450,乙鈞汽車,高雄市左營區自由四路428號,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0
1413,271875,TOYOTA,ALPHARD 3.5,2011,263008 ,660000,黑色,5 ,7 ,3500,2WD,汽油,手自排,台北市,上暉汽車2010年TOYOTA豐田ALPHARD實跑26萬車況優,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-7e789046-5b48-42b4-a9c0-2b60c14240fe.JPG?w=600&h=450,上暉汽車,台北市北投區承德路7段299號,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
1414,271873,LEXUS,RX SERIES RX300,2018,30000 ,1790000,棕色,5 ,5 ,2000,2WD,汽油,手自排,台北市,2018 Lexus RX300 旗艦版 全景 只跑三萬 保固中 鈦色《東威》,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6ff8f9bc-b07b-4136-bc5f-6db960bd4b8d.jpg?w=600&h=450,東威汽車2761-3393,台北市松山區光復北路163-1號,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1415,271872,BENZ,E-CLASS E240,2003,124000 ,230000,銀色,4 ,5 ,2600,2WD,汽油,手自排,台北市,古馳上實價全額刷卡 2003年6月出廠 BENZ E240 引擎/變速腳等皆更新,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-320fcb10-a844-4c2c-b0b6-dc09a19a8395.JPG?w=600&h=450,古馳上Kawacar,台北市士林區福德路32號,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1416,271871,NISSAN,MARCH 1.5,2018,73672 ,320000,白色,5 ,5 ,1500,2WD,汽油,手自排,嘉義縣,2018 日產 麻吉 1.5 白,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b4493ba1-287f-4360-a1bb-72381eccfb06.jpg?w=600&h=450,富捷汽車,嘉義縣水上鄉大崙村大崙154號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,271870,MAZDA,3 2.0,2016,79000 ,530000,白色,5 ,5 ,2000,2WD,汽油,自排,台中市,16年式 魂動馬3 頂級版 IKEY 天窗 Enkei鋁圈 全車精品 原鈑件,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-726d278d-63d2-4997-9463-3c513ba8450c.jpg?w=600&h=450,超擎汽車,台中市大里區文心南路1245-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,271869,MAZDA,3 2.0,2004,177946 ,80000,白色,4 ,5 ,2000,2WD,汽油,手自排,台北市,2004 MAZDA3  2.0 白色 0960752285阿鴻,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-8200411a-f644-4fc0-ae5f-ffcda1db9ece.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1419,271868,LEXUS,RX SERIES RX 200T,2016,146245 ,1290000,鈦銀色,5 ,5 ,2000,4WD,汽油,手自排,台北市,2016 LEXUS  RX200T  棕色 09607522858阿鴻,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0501f8e6-2cb1-4178-9e65-b79f859580e8.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1420,269161,LUXGEN,M7 2.2,2020,11000 ,710000,銀色,5 ,8 ,2200,2WD,汽油,手自排,新北市,2020 M7 智能影音八人座 原鈑件 新車保固中 僅跑1萬,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-64bb0487-9b06-493d-b037-81a4d7dc947a.jpg?w=600&h=450,新東汽車,新北市蘆洲區集賢路188號,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0
1421,269009,VOLVO,S60 2.0,2016,165000 ,560000,銀色,4 ,5 ,2000,2WD,柴油,手自排,新北市,2016 Volvo S60 D4旗艦版 原鈑件 原廠保養 實車實價,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-5254a408-2a62-4ea5-91bb-1dd5bd22a8cf.jpg?w=600&h=450,新東汽車,新北市蘆洲區集賢路188號,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
1422,269156,BENZ,C-CLASS ESTATE C63 T AMG,2012,165000 ,890000,白色,5 ,5 ,6200,2WD,汽油,手自排,新北市,2012 C63 AMG Estate 總代理 一手女用車 原廠保養 新東汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-ab856835-48ed-41a5-82a3-7b21768fb840.jpg?w=600&h=450,新東汽車,新北市蘆洲區集賢路188號,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
1423,269159,BMW,5 SERIES 520,2017,47000 ,1390000,藍色,4 ,5 ,2000,2WD,柴油,手自排,新北市,2017 BMW 520d  總代理 原鈑件 僅跑4萬 實車實價 新東汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-321d5577-461d-46df-94e7-fad906181976.jpg?w=600&h=450,新東汽車,新北市蘆洲區集賢路188號,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
1424,271866,BMW,1 SERIES 118,2016,49000 ,830000,白色,5 ,5 ,1500,2WD,汽油,手自排,台南市,僅跑4萬9 一手車 原鈑件 原廠保養 里程保證 選配M版方向盤,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-6c55df05-d98c-4b60-804c-180def358593.jpg?w=600&h=450,SUM台新汽車-台南小林,台南市新營區復興路507號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,271865,TOYOTA,VIOS 1.5,2018,92137 ,350000,灰色,4 ,5 ,1500,2WD,汽油,手自排,屏東縣,都市小車/全車原鈑件/認證車/盲點偵測/循跡防滑/鋁圈/藍牙系統,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e2d8b1d5-c86c-4ead-9d7d-f22cbb0f6869.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,271864,MITSUBISHI,COLT PLUS 1.6,2011,65192 ,160000,鐵灰色,5 ,5 ,1600,2WD,汽油,自排,高雄市,★鴻欣汽車  一手車 只跑6萬5公里 里程保證  CVT無段變速,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-f52a052b-9762-41f1-8fa4-c91fc8dfd498.jpg?w=600&h=450,鴻欣汽車,高雄市仁武區八德西路142號,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1427,269662,TOYOTA,WISH 2.0,2015,119014 ,490000,銀色,0 ,0 ,2000,2WD,汽油,手自排,屏東縣,7人座/後座出風口/音響主機/電動後視鏡,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-92226b54-7f3b-4712-b4ef-801866146a6f.jpg?w=600&h=450,SUM/EASY CAR 財興汽車,屏東縣屏東市和生路一段127號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,271863,MAZDA,3 2.0,2018,45062 ,630000,紅色,4 ,5 ,2000,2WD,汽油,手自排,高雄市,★鴻欣汽車  4D  尊榮安全版 全車原鈑件  一手車   跑4萬5公里,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-e3b91a06-c4ba-4aa3-baa6-cdfee832d321.jpg?w=600&h=450,鴻欣汽車,高雄市仁武區八德西路142號,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0
1429,271862,NISSAN,TIIDA 1.6,2019,9845 ,560000,白色,5 ,5 ,1600,2WD,汽油,自排,高雄市,★鴻欣汽車  全車原鈑件  一手車  跑9千8公里  里程保證 原廠保固中,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-4f62e4c0-41a2-4b78-9c73-93a78d0c523c.jpg?w=600&h=450,鴻欣汽車,高雄市仁武區八德西路142號,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0
1430,269671,TOYOTA,YARIS 1.5,2018,101291 ,430000,白色,5 ,5 ,1500,2WD,汽油,自排,桃園市,2018 TOYOTA YARIS 1.5 白,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-fca8012d-afc5-4f05-be35-a85eb1425326.jpg?w=600&h=450,正達汽車商行,桃園市大園區民生路99號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,269645,AUDI,A8 3.0,2015,101000 ,990000,藍色,4 ,5 ,3000,4WD,汽油,手自排,台北市,古馳上實價 可刷卡2015年式AUDI A8 50TDI QUATTRO內外如新,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-2fd514a0-6c68-4e28-aa1c-89c347dd4a36.JPG?w=600&h=450,古馳上Kawacar,台北市士林區福德路32號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,269649,BMW,X3 SERIES X3 XDRIVE,2018,47000 ,2290000,藍色,5 ,5 ,3000,4WD,汽油,手自排,台北市,古馳上實價 可刷卡2018年2月出廠BMW X3 M40i 5AT未領牌新車利率,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-704823f5-5947-4874-99a8-0c9a43098957.JPG?w=600&h=450,古馳上Kawacar,台北市士林區福德路32號,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,269682,TOYOTA,PREMIO 2.0,2000,281900 ,120000,白色,4 ,5 ,2000,2WD,汽油,自排,台北市,古馳上實價可刷卡 2000年出廠 豐田Premio小改款G版 全車內外重整漂亮車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-92427651-a8e0-459c-8000-9c683634c99f.JPG?w=600&h=450,古馳上Kawacar,台北市士林區福德路32號,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,271860,VOLVO,V40 1.5,2018,51000 ,790000,銀色,5 ,4 ,1500,2WD,汽油,手自排,新北市,2018 V40 T3安全旗艦版 一手車 原鈑件 僅跑5萬 實車實價 新東汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-b7d57227-8c63-49fd-9a9f-a419f08b8296.jpg?w=600&h=450,新東汽車,新北市蘆洲區集賢路188號,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
1435,269675,SUZUKI,SX4 1.6,2012,97000 ,310000,白色,5 ,5 ,1600,2WD,汽油,自排,台中市,12年式 SX4 頂級款 I KEY 6安 ABS 好保養 代步首選 可全貸,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-0bfa0f54-b2cb-4a90-b889-dd040a7dd876.jpg?w=600&h=450,超擎汽車,台中市大里區文心南路1245-1號,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,271859,MITSUBISHI,VERYCA 1.2,2006,260000 ,190000,白色,5 ,8 ,1200,2WD,汽油,自排,桃園市,無敵稀有自排廂車 可全額貸,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-50944b40-1e63-4add-ba8a-f7d2881be9ba.jpg?w=600&h=450,Easy car 伯特汽車,桃園市中壢區環中東路527號 (中油對面),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,271855,VW,BEETLE 1.6,2006,135643 ,130000,鐵灰色,3 ,4 ,1600,2WD,汽油,手自排,台北市,2006 VW Beetle 1.6 灰色 稀有釋出 實價刊登:13.8萬,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-d1dce1a4-a26c-4d97-8e73-4ef3976b5bc9.JPG?w=600&h=450,鴻揚汽車(HOT大聯盟),台北市北投區承德路六段483號-3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1438,271854,MITSUBISHI,COLT PLUS 1.5,2015,67000 ,290000,藍色,5 ,5 ,1500,2WD,汽油,自排,新北市,2015年 三菱 COLF PLUS 1.5 X-sport版本 跨界小車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-3a087e7d-8d34-4b3f-b68a-35a16a4308e4.jpg?w=600&h=450,勁陞汽車,新北市中和區莒光路207-2號,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0
1439,271853,VW,TIGUAN 2.0,2010,152000 ,290000,白色,5 ,5 ,2000,4WD,柴油,自手排,新北市,2010年式 福斯TIGUAN 2.0 TDI 歐系柴油休旅 勁陞汽車,https://usedcar-img.azureedge.net/Storages/car-images-original/temp-517ad2a6-48c8-4f4a-a09c-dac8b2920244.jpg?w=600&h=450,勁陞汽車,新北市中和區莒光路207-2號,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
